NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
631,서울특별시 동작구 사당동,428-3,428,3,중앙아트,월세,95.28,202606,21,"20,000",95,2,2000,남부순환로265길 108,202607~202807,신규,-,,,아파트,아파트,2026-06
632,경기도 성남시 분당구 판교동,622,622,0,판교원마을1단지(파라곤),전세,101.2,202606,20,"91,000",0,11,2009,판교로 50,202607~202806,갱신,사용,"89,000",0,아파트,아파트,2026-06
633,경기도 군포시 산본동,1151-5,1151,5,한양수리,월세,96.359,202606,20,"33,000",60,24,1994,수리산로 40,202609~202809,신규,-,,,아파트,아파트,2026-06
634,대전광역시 서구 관저동,990,990,0,대자연마을,전세,92.78,202606,20,"28,000",0,21,1998,관저북로 52,202608~202808,신규,-,,,아파트,아파트,2026-06
635,경기도 화성시 동탄구 장지동,1009,1009,0,레이크반도유보라아이비파크9.0,전세,101.998,202606,20,"45,000",0,5,2017,동탄대로4길 95,202608~202807,신규,-,,,아파트,아파트,2026-06
636,경기도 화성시 동탄구 장지동,1009,1009,0,레이크반도유보라아이비파크9.0,전세,101.998,202606,20,"45,000",0,5,2017,동탄대로4길 95,202608~202808,신규,-,,,아파트,아파트,2026-06
637,경기도 안산시 단원구 고잔동,720,720,0,호수공원(대림1),전세,99.541,202606,20,"40,000",0,5,2001,광덕서로 19,202608~202808,신규,-,,,아파트,아파트,2026-06
638,세종특별자치시  나성동,831,831,0,나릿재마을4단지,전세,95.562,202606,20,"33,600",0,9,2021,나성북로 47,202607~202807,갱신,사용,"32,000",0,아파트,아파트,2026-06
639,경기도 성남시 수정구 창곡동,515,515,0,위례호반써밋에비뉴,월세,98.7,202606,20,"85,000",20,16,2016,위례중앙로 216,202606~202806,갱신,-,"73,000",0,아파트,아파트,2026-06
640,경기도 화성시 효행구 봉담읍 동화리,가-,0,0,중흥S-클래스센트럴에듀,월세,101.0654,202606,20,"5,000",180,12,2026,동화서북안길 51,202607~202807,신규,-,,,아파트,아파트,2026-06
641,경기도 화성시 동탄구 여울동,1023,1023,0,동탄역헤리엇,월세,97.3043,202606,20,"5,000",250,15,2023,동탄역로 54,202607~202807,신규,-,,,아파트,아파트,2026-06
642,경기도 안양시 동안구 평촌동,932-4,932,4,꿈마을한신,전세,96.66,202606,20,"73,500",0,3,1993,관평로 68,202607~202807,갱신,사용,"70,000",0,아파트,아파트,2026-06
643,서울특별시 영등포구 여의도동,30-2,30,2,삼부,월세,92.13,202606,20,"27,000",110,6,1975,국제금융로7길 27,202606~202806,갱신,-,"27,000",110,아파트,아파트,2026-06
644,경기도 군포시 산본동,1146,1146,0,솔거대림,전세,90.15,202606,20,"52,500",0,3,1993,광정로 119,202608~202808,갱신,사용,"50,000",0,아파트,아파트,2026-06
645,경기도 군포시 산본동,1146,1146,0,솔거대림,전세,90.15,202606,20,"50,000",0,6,1993,광정로 119,202609~202809,신규,-,,,아파트,아파트,2026-06
646,서울특별시 구로구 고척동,338,338,0,마젤란,월세,95.52,202606,20,"40,000",50,6,2008,경인로47길 128,202606~202806,갱신,사용,"40,000",40,아파트,아파트,2026-06
647,충청남도 당진시 수청동,1844,1844,0,당진센트레빌르네블루1차,전세,99.9861,202606,20,"36,000",0,1,2023,수청중앙로 85,202608~202808,신규,-,,,아파트,아파트,2026-06
648,경기도 수원시 영통구 영통동,1046-1,1046,1,청명마을삼성,전세,92.233,202606,20,"41,600",0,10,2001,청명북로 33,202609~202807,갱신,사용,"40,000",0,아파트,아파트,2026-06
649,대전광역시 서구 만년동,1-2,1,2,강변,전세,100.0,202606,20,"35,000",0,7,1996,만년로 25,202609~202809,신규,-,,,아파트,아파트,2026-06
650,충청남도 천안시 서북구 불당동,1544,1544,0,천안 불당 지웰시티푸르지오 1단지,월세,99.9342,202606,20,"30,000",150,12,2017,불당26로 80,202609~202802,신규,-,,,아파트,아파트,2026-06
651,경기도 안산시 상록구 사동,1512,1512,0,안산고잔6차푸르지오,월세,88.957,202606,20,"3,000",140,6,2005,해양1로 11,202609~202809,신규,-,,,아파트,아파트,2026-06
652,경기도 성남시 분당구 정자동,110,110,0,한솔마을(1단지)(청구),전세,101.99,202606,20,"80,000",0,4,1994,불정로 219,202609~202809,갱신,-,"69,000",0,아파트,아파트,2026-06
653,서울특별시 강동구 고덕동,688,688,0,래미안힐스테이트고덕,전세,97.0,202606,20,"94,500",0,4,2016,아리수로50길 50,202609~202809,갱신,사용,"90,000",0,아파트,아파트,2026-06
654,경기도 하남시 학암동,662,662,0,위례 센트로엘,월세,95.4277,202606,20,"10,000",350,5,2016,위례광장로 265,202608~202808,신규,-,,,아파트,아파트,2026-06
655,서울특별시 강남구 자곡동,687,687,0,래미안포레,월세,101.51,202606,20,"90,000",80,11,2014,밤고개로21길 25,202608~202808,갱신,-,"80,000",50,아파트,아파트,2026-06
656,경기도 화성시 동탄구 청계동,519,519,0,더샵센트럴시티,전세,97.046,202606,20,"63,000",0,31,2015,동탄대로시범길 19,202608~202808,갱신,사용,"60,000",0,아파트,아파트,2026-06
657,서울특별시 중랑구 신내동,654,654,0,진로아파트,전세,101.86,202606,20,"67,000",0,11,1995,신내로17길 41,202609~202809,신규,-,,,아파트,아파트,2026-06
658,경기도 화성시 동탄구 영천동,892,892,0,동탄파크자이,전세,99.6918,202606,20,"39,900",0,7,2018,동탄대로24길 117,202607~202807,갱신,-,"38,000",0,아파트,아파트,2026-06
659,경기도 파주시 동패동,1711,1711,0,책향기마을14단지우남퍼스트빌(1711),전세,101.9776,202606,20,"25,000",0,15,2006,책향기로 209,202608~202808,갱신,사용,"25,000",0,아파트,아파트,2026-06
660,경기도 하남시 선동,427,427,0,미사강변더샵리버포레,전세,89.7,202606,20,"66,150",0,4,2016,미사강변북로 65,202609~202809,갱신,사용,"63,000",0,아파트,아파트,2026-06
661,경기도 과천시 별양동,93,93,0,과천자이,전세,99.99,202606,20,"125,000",0,13,2022,별양로 110,202609~202809,갱신,사용,"120,000",0,아파트,아파트,2026-06
662,세종특별자치시  고운동,2112,2112,0,가락마을18단지,전세,100.3699,202606,20,"25,500",0,5,2018,마음안1로 139,202607~202807,갱신,-,"24,000",0,아파트,아파트,2026-06
663,경기도 남양주시 별내동,1056,1056,0,쌍용예가,전세,101.76,202606,20,"20,000",0,15,2012,별내3로 63,202608~202612,갱신,-,110,0,아파트,아파트,2026-06
664,울산광역시 북구 양정동,818-3,818,3,한신더휴에듀포레3단지,월세,99.6877,202606,20,"3,000",131,9,2023,율동로 26,202606~202806,갱신,사용,"3,000",125,아파트,아파트,2026-06
665,경기도 하남시 학암동,671,671,0,플로리체위례,전세,101.987,202606,20,"87,000",0,13,2015,위례중앙로 185,202607~202807,갱신,-,"73,000",0,아파트,아파트,2026-06
666,경기도 하남시 망월동,1127,1127,0,미사역호반써밋,월세,99.1671,202606,20,"10,000",400,8,2019,미사강변한강로 270,202608~202808,신규,-,,,아파트,아파트,2026-06
667,경기도 과천시 부림동,96,96,0,센트럴파크푸르지오써밋,전세,101.93,202606,20,"135,000",0,14,2020,별양로 164,202608~202808,신규,-,,,아파트,아파트,2026-06
668,세종특별자치시  새롬동,593,593,0,새뜸마을6단지(메이저시티),전세,101.8063,202606,20,"50,000",0,10,2017,새롬중앙1로 13,202608~202808,갱신,-,"46,000",0,아파트,아파트,2026-06
669,부산광역시 수영구 민락동,782,782,0,e편한세상오션테라스4단지,월세,91.9754,202606,20,"11,000",160,12,2020,광안해변로326번길 31,202608~202808,신규,-,,,아파트,아파트,2026-06
670,경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,전세,101.97,202606,20,"50,000",0,4,2008,수기로 67-53,202608~202808,갱신,-,"45,000",0,아파트,아파트,2026-06
671,경기도 용인시 수지구 상현동,842,842,0,상현마을수지센트럴아이파크,전세,101.9783,202606,20,"61,500",0,18,2006,상현로 101,202608~202808,갱신,사용,"59,000",0,아파트,아파트,2026-06
672,경기도 의정부시 신곡동,722-1,722,1,현대3,전세,96.53,202606,20,"28,000",0,7,1998,장곡로 280-23,202610~202810,신규,-,,,아파트,아파트,2026-06
673,세종특별자치시  새롬동,561,561,0,새뜸마을11단지(더샵힐스테이트),전세,98.6414,202606,20,"45,000",0,18,2017,새롬로 55,202607~202807,신규,-,,,아파트,아파트,2026-06
674,경기도 화성시 동탄구 능동,1126,1126,0,동탄숲속마을 능동역 리체 더 포레스트,전세,87.9844,202606,20,"32,000",0,7,2008,동탄숲속로 19,202606~202806,갱신,사용,"32,000",0,아파트,아파트,2026-06
675,경기도 화성시 병점구 병점동,858,858,0,정든마을신창2차,전세,101.983,202606,20,"39,000",0,4,2004,병점2로 102,202609~202809,신규,-,,,아파트,아파트,2026-06
676,인천광역시 서해구 청라동,150-1,150,1,대우푸르지오,월세,94.919,202606,20,"5,000",180,37,2013,크리스탈로102번길 25,202607~202807,신규,-,,,아파트,아파트,2026-06
677,경기도 성남시 분당구 이매동,123,123,0,이매촌(청구),전세,101.89,202606,20,"90,000",0,3,1992,양현로94번길 29,202609~202809,신규,-,,,아파트,아파트,2026-06
678,경기도 성남시 수정구 창곡동,572,572,0,힐스테이트위례,전세,99.97,202606,20,"95,000",0,6,2015,위례동로 15,202609~202809,신규,-,,,아파트,아파트,2026-06
679,서울특별시 송파구 장지동,884,884,0,위례2차아이파크,전세,90.2938,202606,20,"90,000",0,8,2016,위례광장로 230,202608~202808,신규,-,,,아파트,아파트,2026-06
680,서울특별시 송파구 신천동,11,11,0,장미2,전세,99.0,202606,20,"90,000",0,2,1979,올림픽로35길 104,202609~202809,신규,-,,,아파트,아파트,2026-06
681,인천광역시 서해구 청라동,160-1,160,1,청라린스트라우스,전세,101.3622,202606,20,"47,770",0,15,2013,청라라임로 85,202607~202807,갱신,사용,"45,500",0,아파트,아파트,2026-06
682,인천광역시 영종구 중산동,1881-2,1881,2,스카이시티자이,월세,91.8393,202606,20,"16,500",57,8,2018,하늘별빛로 111,202608~202808,갱신,-,"15,500",57,아파트,아파트,2026-06
683,경상북도 포항시 남구 구룡포읍 하정리,828,828,0,포항푸르지오마린시티,월세,101.8937,202606,20,"2,000",80,33,2025,송정로16번길 11,202606~202906,신규,-,,,아파트,아파트,2026-06
684,경기도 화성시 동탄구 산척동,745,745,0,레이크힐 반도유보라 아이비파크 10.2,전세,96.7859,202606,20,"34,650",0,3,2018,동탄순환대로10길 88,202608~202808,갱신,사용,"33,000",0,아파트,아파트,2026-06
685,경기도 용인시 수지구 성복동,753,753,0,버들치마을경남아너스빌1차,월세,101.9898,202606,20,"5,000",200,11,2007,성복1로 157,202608~202808,갱신,사용,"5,000",190,아파트,아파트,2026-06
686,경기도 하남시 학암동,662,662,0,위례 센트로엘,월세,95.4277,202606,20,"10,000",340,6,2016,위례광장로 265,202609~202809,신규,-,,,아파트,아파트,2026-06
687,경기도 안양시 동안구 평촌동,932-2,932,2,꿈마을금호,월세,101.97,202606,20,"25,000",210,1,1993,관평로 88,202608~202808,신규,-,,,아파트,아파트,2026-06
688,경기도 수원시 영통구 이의동,1339,1339,0,자연앤자이3단지,월세,101.67,202606,20,"55,000",180,7,2012,도청로17번길 23,202606~202806,신규,-,,,아파트,아파트,2026-06
689,세종특별자치시  새롬동,554,554,0,새뜸마을4단지(캐슬파밀리에),전세,100.9134,202606,20,"35,000",0,26,2017,새롬북로 13,202607~202807,신규,-,,,아파트,아파트,2026-06
690,서울특별시 용산구 문배동,11-10,11,10,용산KCC웰츠타워,월세,97.83,202606,20,"30,000",320,38,2015,백범로90길 90,202607~202807,신규,-,,,아파트,아파트,2026-06
691,세종특별자치시  도담동,858,858,0,도램마을 14단지(한림풀에버),전세,99.986,202606,20,"34,000",0,20,2015,보듬2로 42,202606~202806,갱신,-,"31,700",0,아파트,아파트,2026-06
692,서울특별시 성동구 성수동1가,656-320,656,320,동아,전세,97.02,202606,20,"41,670",0,6,1983,왕십리로 80,-,-,-,,,아파트,아파트,2026-06
693,경기도 화성시 동탄구 반송동,200,200,0,나루마을한화꿈에그린,전세,97.6,202606,20,"53,000",0,7,2007,동탄중앙로 51,202609~202809,신규,-,,,아파트,아파트,2026-06
694,경기도 김포시 장기동,2065-1,2065,1,초당마을(우남퍼스트빌),월세,101.96,202606,20,"3,000",170,19,2011,김포한강2로 103,202607~202807,신규,-,,,아파트,아파트,2026-06
695,경기도 성남시 분당구 수내동,55,55,0,파크타운(롯데),전세,101.91,202606,20,"86,100",0,6,1993,내정로 152,202608~202808,갱신,사용,"82,000",0,아파트,아파트,2026-06
696,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,전세,97.5548,202606,20,"94,500",0,19,2018,센트럴파크로 6,202608~202808,갱신,사용,"90,000",0,아파트,아파트,2026-06
697,서울특별시 송파구 장지동,895,895,0,송파와이즈더샵,전세,97.0756,202606,20,"79,800",0,13,2016,위례광장로 270,202607~202807,갱신,사용,"76,000",0,아파트,아파트,2026-06
698,서울특별시 성북구 장위동,320,320,0,래미안장위퍼스트하이,전세,101.72,202606,20,"90,000",0,7,2020,한천로 713,202608~202808,신규,-,,,아파트,아파트,2026-06
699,서울특별시 광진구 자양동,227-7,227,7,더샵스타시티,월세,100.32,202606,20,"60,000",280,23,2007,아차산로 262,202607~202807,신규,-,,,아파트,아파트,2026-06
700,경기도 성남시 분당구 수내동,52,52,0,파크타운(서안),전세,101.91,202606,20,"89,000",0,14,1993,수내로 148,-,-,-,,,아파트,아파트,2026-06
701,경기도 군포시 산본동,1146,1146,0,솔거대림,전세,90.15,202606,20,"52,500",0,3,1993,광정로 119,202608~202808,갱신,사용,"50,000",0,아파트,아파트,2026-06
702,서울특별시 동대문구 장안동,95-1,95,1,장안현대,월세,95.4,202606,20,"3,000",50,12,1984,한천로 224,202608~202704,신규,-,,,아파트,아파트,2026-06
703,충청북도 청주시 흥덕구 문암동,213,213,0,청주테크노폴리스신영지웰푸르지오,전세,99.9702,202606,20,"40,400",0,6,2022,송화로 229,202609~202809,신규,-,,,아파트,아파트,2026-06
704,경기도 화성시 동탄구 여울동,984,984,0,동탄역동원로얄듀크비스타3차,전세,94.9993,202606,20,"42,000",0,17,2020,동부대로 1062,202608~202810,갱신,사용,"42,000",0,아파트,아파트,2026-06
705,세종특별자치시  대평동,668,668,0,해들마을6단지,전세,99.2501,202606,20,"30,400",0,2,2018,대평로 80,202607~202807,갱신,사용,"29,000",0,아파트,아파트,2026-06
706,인천광역시 연수구 송도동,3-46,3,46,아이파크송도,월세,101.8545,202606,20,"10,000",180,12,2005,해돋이로6번길 7,202609~202809,신규,-,,,아파트,아파트,2026-06
707,부산광역시 남구 용호동,954,954,0,더블유,전세,99.5479,202606,20,"90,000",0,43,2018,분포로 145,202609~202809,신규,-,,,아파트,아파트,2026-06
708,강원특별자치도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,전세,99.99,202606,20,"20,000",0,4,1994,춘주로 174,-,-,-,,,아파트,아파트,2026-06
709,충청남도 아산시 탕정면 매곡리,1387,1387,0,신영한들물빛도시지웰시티센트럴푸르지오3단지,월세,101.9208,202606,20,"5,000",250,22,2022,한들물빛5로 36,202607~202807,신규,-,,,아파트,아파트,2026-06
710,경기도 화성시 동탄구 장지동,1009,1009,0,레이크반도유보라아이비파크9.0,전세,101.998,202606,20,"45,000",0,5,2017,동탄대로4길 95,202607~202807,신규,-,,,아파트,아파트,2026-06
711,경기도 화성시 동탄구 장지동,1009,1009,0,레이크반도유보라아이비파크9.0,전세,101.998,202606,20,"40,000",0,1,2017,동탄대로4길 95,202609~202809,신규,-,,,아파트,아파트,2026-06
712,경기도 화성시 동탄구 산척동,718,718,0,동탄 더 레이크 팰리스,전세,88.4828,202606,20,"60,000",0,18,2018,동탄대로8길 35,202608~202808,신규,-,,,아파트,아파트,2026-06
713,경기도 하남시 학암동,635,635,0,위례포레자이,전세,101.5484,202606,20,"63,000",0,7,2021,위례대로6길 95,202607~202807,갱신,사용,"60,000",0,아파트,아파트,2026-06
714,경기도 군포시 산본동,1146,1146,0,솔거대림,전세,101.91,202606,20,"51,500",0,20,1993,광정로 119,202608~202808,갱신,-,"47,250",0,아파트,아파트,2026-06
715,경기도 군포시 산본동,1059,1059,0,동백(우성),월세,101.52,202606,20,"7,000",150,6,1993,고산로677번길 12,-,-,-,,,아파트,아파트,2026-06
716,경기도 군포시 산본동,1059,1059,0,동백(우성),전세,101.52,202606,20,"40,900",0,15,1993,고산로677번길 12,202607~202807,갱신,사용,"39,000",0,아파트,아파트,2026-06
717,경기도 하남시 풍산동,480,480,0,미사강변센트럴자이,전세,91.4459,202606,20,"75,600",0,7,2017,미사강변대로 95,202608~202808,갱신,사용,"72,000",0,아파트,아파트,2026-06
718,경기도 평택시 동삭동,835,835,0,평택센트럴자이1단지,전세,98.7608,202606,20,"33,000",0,3,2017,상서재로5길 15,202606~202806,갱신,사용,"38,000",0,아파트,아파트,2026-06
719,경기도 성남시 분당구 수내동,1-1,1,1,분당지웰푸르지오,월세,96.2054,202606,20,"90,000",200,16,2022,수내로 39,202607~202807,신규,-,,,아파트,아파트,2026-06
720,세종특별자치시  아름동,1282,1282,0,한신엘리트파크(범지기9단지),전세,99.9834,202606,20,"25,000",0,21,2015,달빛1로 206,202606~202712,갱신,사용,"25,000",0,아파트,아파트,2026-06
721,세종특별자치시  나성동,853,853,0,나릿재마을2단지,전세,99.2408,202606,20,"38,300",0,23,2021,중앙공원서로 10,202609~202809,신규,-,,,아파트,아파트,2026-06
722,세종특별자치시  대평동,668,668,0,해들마을6단지,전세,99.2501,202606,20,"30,400",0,2,2018,대평로 80,-,-,-,,,아파트,아파트,2026-06
723,인천광역시 연수구 송도동,397-5,397,5,힐스테이트레이크송도3차,월세,99.89,202606,20,"3,000",210,10,2023,아카데미로 442,202608~202808,갱신,사용,"3,000",200,아파트,아파트,2026-06
724,인천광역시 연수구 송도동,23-4,23,4,더샵센트럴파크2,월세,101.9456,202606,20,"5,000",260,30,2011,센트럴로 194,202607~202807,신규,-,,,아파트,아파트,2026-06
725,부산광역시 해운대구 좌동,1439,1439,0,벽산2,전세,101.78,202606,20,"32,000",0,19,1996,좌동순환로299번길 11,202606~202802,신규,-,,,아파트,아파트,2026-06
726,부산광역시 부산진구 양정동,541,541,0,양정자이더샵SKVIEW아파트(2단지),전세,100.9425,202606,20,"58,000",0,13,2025,진남로 554,202609~202809,신규,-,,,아파트,아파트,2026-06
727,서울특별시 송파구 방이동,89,89,0,올림픽선수기자촌1단지,전세,100.82,202606,20,"87,150",0,5,1988,양재대로 1218,202608~202808,갱신,사용,"83,000",0,아파트,아파트,2026-06
728,서울특별시 송파구 가락동,80,80,0,성원상떼빌,전세,90.7,202606,20,"73,500",0,12,2006,송파대로28길 27,202607~202807,갱신,사용,"70,000",0,아파트,아파트,2026-06
729,서울특별시 양천구 목동,912,912,0,목동신시가지5,월세,95.28,202606,20,"50,000",155,8,1986,목동동로 350,202606~202806,갱신,-,"50,000",150,아파트,아파트,2026-06
730,경기도 남양주시 진접읍 연평리,846,846,0,원일궁의문,월세,88.921,202606,20,"5,000",130,17,2010,양진로1020번길 32,202609~202809,신규,-,,,아파트,아파트,2026-06
731,경기도 하남시 학암동,641,641,0,위례중흥에스-클래스,월세,101.7512,202606,20,0,40,6,2022,위례대로6길 70,202607~202807,신규,-,,,아파트,아파트,2026-06
732,경기도 하남시 풍산동,480,480,0,미사강변센트럴자이,전세,96.9876,202606,20,"89,000",0,9,2017,미사강변대로 95,202609~202809,신규,-,,,아파트,아파트,2026-06
733,경기도 고양시 일산동구 마두동,796,796,0,강촌마을(선경),전세,101.76,202606,20,"51,000",0,8,1993,강석로 152,202608~202808,신규,-,,,아파트,아파트,2026-06
734,경기도 광명시 철산동,367,367,0,철산한신,전세,89.455,202606,20,"35,000",0,13,1992,디지털로 64,202609~202809,신규,-,,,아파트,아파트,2026-06
735,경기도 성남시 분당구 수내동,71,71,0,푸른마을(벽산),전세,101.82,202606,20,"100,000",0,14,1992,수내로 206,202608~202808,신규,-,,,아파트,아파트,2026-06
736,경기도 성남시 분당구 이매동,132,132,0,아름마을(태영),전세,101.85,202606,20,"80,000",0,2,1992,판교로 430,202608~202808,신규,-,,,아파트,아파트,2026-06
737,세종특별자치시  새롬동,601,601,0,새뜸마을1단지(메이저시티),월세,101.8063,202606,20,"5,000",140,17,2017,새롬남로 18,202606~202806,신규,-,,,아파트,아파트,2026-06
738,세종특별자치시  대평동,668,668,0,해들마을6단지,전세,99.1844,202606,20,"35,000",0,15,2018,대평로 80,202607~202807,신규,-,,,아파트,아파트,2026-06
739,인천광역시 연수구 연수동,635,635,0,우성1,전세,101.97,202606,20,"33,000",0,22,1994,청능대로 175,202607~202807,신규,-,,,아파트,아파트,2026-06
740,서울특별시 송파구 장지동,894,894,0,위례아이파크,전세,100.7848,202606,20,"84,000",0,13,2015,위례광장로 136,202607~202807,갱신,사용,"80,000",0,아파트,아파트,2026-06
741,서울특별시 양천구 목동,901,901,0,목동신시가지1,전세,99.15,202606,20,"101,800",0,2,1985,목동서로 38,202609~202809,갱신,사용,"97,000",0,아파트,아파트,2026-06
742,경기도 화성시 동탄구 장지동,1009,1009,0,레이크반도유보라아이비파크9.0,월세,101.998,202606,20,"31,000",40,1,2017,동탄대로4길 95,202609~202809,신규,-,,,아파트,아파트,2026-06
743,전북특별자치도 전주시 완산구 효자동3가,1524-1,1524,1,현대아이파크,전세,101.853,202606,20,"40,000",0,2,2007,홍산로 390,202607~202807,갱신,-,"35,700",0,아파트,아파트,2026-06
744,경기도 화성시 동탄구 신동,822,822,0,금강펜테리움6차센트럴파크,전세,100.952,202606,20,"25,000",0,1,2026,동탄신리천로8길 46,202607~202807,신규,-,,,아파트,아파트,2026-06
745,경상북도 구미시 산동읍 인덕리,1116,1116,0,구미확장단지중흥S-클래스에듀포레,전세,99.2366,202606,20,"42,000",0,13,2023,신당인덕3로 16,202607~202807,신규,-,,,아파트,아파트,2026-06
746,서울특별시 강동구 강일동,72,72,0,힐스테이트리슈빌강일,월세,101.7074,202606,20,"10,000",240,12,2023,아리수로93다길 80,202607~202807,갱신,사용,"10,000",240,아파트,아파트,2026-06
747,경기도 김포시 구래동,6886-6,6886,6,한강신도시반도유보라4차,전세,87.0536,202606,20,"35,700",0,16,2018,김포한강4로 487,202607~202807,갱신,사용,"34,000",0,아파트,아파트,2026-06
748,경기도 파주시 목동동,922,922,0,산내마을6단지한라비발디,전세,101.99,202606,20,"35,000",0,17,2013,청암로 27,202609~202809,신규,-,,,아파트,아파트,2026-06
749,경기도 파주시 동패동,1711,1711,0,책향기마을14단지우남퍼스트빌(1711),전세,101.9776,202606,20,"26,000",0,4,2006,책향기로 209,202609~202809,갱신,-,"26,000",0,아파트,아파트,2026-06
750,경기도 하남시 학암동,662,662,0,위례 센트로엘,월세,95.4277,202606,20,"50,000",140,10,2016,위례광장로 265,202609~202809,신규,-,,,아파트,아파트,2026-06
751,경기도 하남시 학암동,635,635,0,위례포레자이,전세,101.8115,202606,20,"67,000",0,10,2021,위례대로6길 95,202609~202809,신규,-,,,아파트,아파트,2026-06
752,경기도 하남시 감이동,500,500,0,포웰시티푸르지오라포레,월세,99.6429,202606,20,"45,000",160,20,2021,감일백제로 20,202608~202808,신규,-,,,아파트,아파트,2026-06
753,경기도 하남시 선동,433,433,0,미사강변2차푸르지오,전세,101.8725,202606,20,"73,500",0,19,2016,미사강변한강로 60,202608~202808,갱신,사용,"70,000",0,아파트,아파트,2026-06
754,경기도 하남시 선동,433,433,0,미사강변2차푸르지오,월세,93.9493,202606,20,"20,000",240,7,2016,미사강변한강로 60,202607~202807,신규,-,,,아파트,아파트,2026-06
755,경기도 하남시 풍산동,573,573,0,신안인스빌,전세,93.0067,202606,20,"85,000",0,8,2019,미사강변동로 19,202608~202808,신규,-,,,아파트,아파트,2026-06
756,경기도 하남시 풍산동,480,480,0,미사강변센트럴자이,전세,96.3851,202606,20,"88,000",0,18,2017,미사강변대로 95,202607~202807,신규,-,,,아파트,아파트,2026-06
757,경기도 구리시 갈매동,640,640,0,구리갈매푸르지오,전세,99.5986,202606,20,"63,000",0,13,2017,갈매중앙로 16,202609~202809,신규,-,,,아파트,아파트,2026-06
758,경기도 하남시 학암동,673,673,0,위례그린파크푸르지오,전세,101.9378,202606,20,"68,000",0,12,2016,위례순환로 270,202607~202807,갱신,사용,"65,000",0,아파트,아파트,2026-06
759,경기도 고양시 덕양구 화정동,870,870,0,은빛마을(LG)5,전세,99.96,202606,20,"48,000",0,11,1995,화중로 164,202606~202706,갱신,-,"48,000",0,아파트,아파트,2026-06
760,경기도 부천시 소사구 범박동,152-2,152,2,부천범박힐스테이트4단지,전세,99.61,202606,20,"43,000",0,5,2003,범안로96번길 23,202610~202810,신규,-,,,아파트,아파트,2026-06
761,경기도 안양시 동안구 호계동,1053-3,1053,3,목련아파트,전세,100.77,202606,20,"85,000",0,4,1994,동안로 75,202609~202809,신규,-,,,아파트,아파트,2026-06
762,경기도 평택시 동삭동,852,852,0,평택센트럴자이3단지,전세,98.6036,202606,20,"33,000",0,24,2019,상서재로 55,202606~202806,신규,-,,,아파트,아파트,2026-06
763,경기도 성남시 수정구 창곡동,529,529,0,위례아트리버푸르지오2단지,전세,97.7044,202606,20,"77,000",0,14,2016,위례순환로 130,202607~202807,갱신,-,"77,000",0,아파트,아파트,2026-06
764,경기도 성남시 수정구 창곡동,515,515,0,위례호반써밋에비뉴,월세,98.58,202606,20,"25,000",190,13,2016,위례중앙로 216,202608~202808,갱신,사용,"25,000",180,아파트,아파트,2026-06
765,경기도 성남시 분당구 구미동,222,222,0,무지개(10단지)(삼성),전세,101.82,202606,20,"65,000",0,4,1996,구미로 100,202607~202807,갱신,-,"62,000",0,아파트,아파트,2026-06
766,경기도 성남시 분당구 금곡동,141,141,0,청솔마을(대원),전세,101.67,202606,20,"81,000",0,2,1994,미금로 215,202606~202806,갱신,-,"69,000",0,아파트,아파트,2026-06
767,경기도 성남시 분당구 수내동,51,51,0,파크타운(대림),월세,101.91,202606,20,"70,000",76,20,1993,내정로 186,202608~202808,갱신,사용,"70,000",60,아파트,아파트,2026-06
768,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,전세,97.5548,202606,20,"75,600",0,5,2018,센트럴파크로 6,202607~202807,갱신,사용,"72,000",0,아파트,아파트,2026-06
769,대전광역시 서구 만년동,1-2,1,2,강변,전세,100.0,202606,20,"35,000",0,7,1996,만년로 25,202611~202811,신규,-,,,아파트,아파트,2026-06
770,세종특별자치시  도담동,638,638,0,도램마을 19단지(모아미래도),전세,99.9847,202606,20,"30,000",0,17,2015,보듬4로 111,202607~202807,신규,-,,,아파트,아파트,2026-06
771,세종특별자치시  새롬동,554,554,0,새뜸마을4단지(캐슬파밀리에),전세,100.5454,202606,20,"33,000",0,4,2017,새롬북로 13,202607~202707,갱신,-,"33,000",0,아파트,아파트,2026-06
772,세종특별자치시  대평동,668,668,0,해들마을6단지,전세,99.1844,202606,20,"31,000",0,5,2018,대평로 80,202609~202809,신규,-,,,아파트,아파트,2026-06
773,세종특별자치시  소담동,550,550,0,새샘마을3단지(모아미래도리버시티),월세,97.994,202606,20,"6,000",130,10,2016,시청대로 236,202608~202808,신규,-,,,아파트,아파트,2026-06
774,인천광역시 연수구 송도동,311,311,0,랜드마크시티센트럴더샵,월세,95.8548,202606,20,"3,000",200,4,2020,랜드마크로 68,202606~202806,신규,-,,,아파트,아파트,2026-06
775,서울특별시 강동구 고덕동,688,688,0,래미안힐스테이트고덕,전세,97.26,202606,20,"120,000",0,20,2016,아리수로50길 50,202609~202809,신규,-,,,아파트,아파트,2026-06
