NO,시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
138,서울특별시 광진구 구의동,43-7,43,7,베네치아,전세,95.05,202603,8,"50,000",0,3,2008,자양로44나길 10,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
139,서울특별시 송파구 석촌동,239-20,239,20,(239-20),월세,93.2,202603,7,"18,000",46,5,2002,가락로5길 3-29,202603~202703,신규,-,,,연립다세대,연립다세대,2026-03
140,서울특별시 광진구 중곡동,147-137,147,137,(147-137),전세,97.75,202603,7,"36,000",0,2,2006,용마산로8라길 11,202606~202806,신규,-,,,연립다세대,연립다세대,2026-03
141,서울특별시 강남구 일원동,634-2,634,2,(634-2),월세,90.34,202603,7,"1,000",110,-1,1985,개포로130길 27-3,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
142,경기도 구리시 교문동,765,765,0,대명,전세,94.27,202603,7,"40,950",0,4,1993,이문안로 25,202603~202803,갱신,사용,"39,000",0.0,연립다세대,연립다세대,2026-03
143,경상남도 창원시 성산구 성주동,157,157,0,효성해링턴코트,전세,100.41,202603,7,"41,000",0,4,2013,삼정자로 78,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
144,서울특별시 용산구 후암동,244-79,244,79,하남리치빌,월세,98.28,202603,6,"3,000",139,5,1997,후암로28길 38,202603~202803,갱신,-,"3,000",135.0,연립다세대,연립다세대,2026-03
145,경기도 구리시 아천동,90-16,90,16,Wtower,월세,90.877,202603,6,"5,000",260,3,2020,아치울길 11-1,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
146,제주특별자치도 제주시 이호일동,1768-2,1768,2,파클리프,월세,97.3783,202603,6,"2,500",100,2,2018,현사안길 27,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
147,서울특별시 구로구 오류동,184-2,184,2,서서울가든맨션,월세,86.92,202603,6,"2,000",80,3,1985,서해안로20길 41,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
148,경기도 구리시 교문동,765,765,0,대명,전세,94.27,202603,6,"47,000",0,1,1993,이문안로 25,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
149,서울특별시 용산구 동빙고동,28-31,28,31,(28-31),전세,92.42,202603,6,"36,000",0,1,1971,서빙고로91나길 112-3,202603~202803,갱신,사용,"36,000",0.0,연립다세대,연립다세대,2026-03
150,서울특별시 동대문구 용두동,138-27,138,27,에덴연립,월세,99.74,202603,6,"15,000",70,2,1979,왕산로19가길 57,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
151,서울특별시 용산구 이태원동,223-26,223,26,(223-26),월세,100.12,202603,6,"3,000",150,2,2003,회나무로12나길 8,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
152,제주특별자치도 제주시 애월읍 광령리,4266,4266,0,제주더힐테라스,월세,99.8802,202603,6,"2,000",160,2,2024,광령평화2길 15,202604~202704,신규,-,,,연립다세대,연립다세대,2026-03
153,서울특별시 서초구 서초동,1579-10,1579,10,두성빌라맨션,전세,95.69,202603,6,"28,000",0,3,1984,반포대로20길 64,202603~202806,갱신,-,"25,000",0.0,연립다세대,연립다세대,2026-03
154,서울특별시 동작구 상도동,159-285,159,285,상도아트빌라(159-285),월세,95.43,202603,5,"15,000",100,4,1998,상도로38길 82,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
155,대전광역시 유성구 하기동,121-2,121,2,(121-2),전세,86.21,202603,5,"29,200",0,1,2014,하기로56번길 37,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
156,대전광역시 유성구 하기동,121-2,121,2,(121-2),전세,86.21,202603,5,"29,200",0,1,2014,하기로56번길 37,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
157,경기도 가평군 청평면 청평리,331,331,0,청평그린빌라,월세,92.98,202603,5,"5,000",58,2,1998,은고개로11번길 5,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
158,서울특별시 송파구 방이동,155-12,155,12,유니스빌,월세,93.6,202603,5,500,50,2,2014,백제고분로50길 30-6,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
159,경기도 고양시 덕양구 화전동,203-71,203,71,송골매B,월세,94.29,202603,5,"6,000",52,4,2023,화랑로 28,202603~202703,신규,-,,,연립다세대,연립다세대,2026-03
160,서울특별시 광진구 구의동,35-13,35,13,대농주택(나동),전세,98.08,202603,5,"30,000",0,3,1982,자양로44다길 25,202603~202803,갱신,-,"25,000",0.0,연립다세대,연립다세대,2026-03
161,대전광역시 유성구 하기동,121-2,121,2,(121-2),전세,86.21,202603,5,"30,000",0,1,2014,하기로56번길 37,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
162,서울특별시 송파구 방이동,100-7,100,7,석촌빌라,전세,98.82,202603,5,"53,000",0,1,1992,위례성대로2길 56,202606~202806,신규,-,,,연립다세대,연립다세대,2026-03
163,경기도 구리시 교문동,765,765,0,대명,전세,94.27,202603,5,"37,000",0,3,1993,이문안로 25,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
164,경기도 구리시 교문동,765,765,0,대명,전세,94.27,202603,5,"37,000",0,3,1993,이문안로 25,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
165,경기도 구리시 교문동,765,765,0,대명,전세,94.27,202603,5,"37,000",0,3,1993,이문안로 25,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
166,제주특별자치도 제주시 애월읍 소길리,974-8,974,8,(974-8),월세,94.56,202603,4,"1,000",83,1,2018,소길남길 192,202603~202703,신규,-,,,연립다세대,연립다세대,2026-03
167,서울특별시 은평구 불광동,391-222,391,222,HS펠리스,전세,92.15,202603,4,"27,000",0,2,2008,통일로88길 13-15,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
168,서울특별시 강남구 삼성동,91-18,91,18,아남하이츠빌라,전세,91.38,202603,4,"52,000",0,3,1991,영동대로114길 17,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
169,서울특별시 용산구 청파동3가,132-10,132,10,백산빌라트B,월세,101.41,202603,4,"25,000",130,1,1993,백범로79길 91,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
170,서울특별시 강남구 삼성동,91-18,91,18,아남하이츠빌라,전세,91.38,202603,4,"52,000",0,3,1991,영동대로114길 17,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
171,서울특별시 동작구 상도동,22-59,22,59,민이하이츠빌,월세,93.83,202603,4,"10,000",95,4,2003,만양로1길 24,202603~202610,갱신,-,"10,000",90.0,연립다세대,연립다세대,2026-03
172,충청남도 천안시 동남구 원성동,446-2,446,2,현대빌라(B),월세,94.99,202603,3,"7,000",25,2,1986,원성6길 18-6,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
173,제주특별자치도 서귀포시 대정읍 보성리,2549,2549,0,보성리라임힐,월세,97.8153,202603,3,"2,000",267,4,2019,영어도시로 77-6,202604~202803,신규,-,,,연립다세대,연립다세대,2026-03
174,경기도 광주시 신현동,525,525,0,휴라시안101동,월세,96.11,202603,3,"2,000",110,-1,2010,새말길 250,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
175,경기도 안산시 상록구 부곡동,638-17,638,17,(638-17),전세,101.3,202603,3,"13,480",0,2,1997,정재로8길 14-16,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
176,충청남도 천안시 동남구 원성동,446-2,446,2,현대빌라(B),월세,94.99,202603,3,"7,000",25,2,1986,원성6길 18-6,202607~202807,신규,-,,,연립다세대,연립다세대,2026-03
177,경기도 용인시 기흥구 신갈동,435-54,435,54,성심빌라나동,월세,86.16,202603,3,300,20,2,1991,신정로29번길 16-1,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
178,울산광역시 동구 방어동,213-4,213,4,오션빌리지7차,월세,90.7901,202603,3,500,115,3,2012,서진길 77,202604~202703,신규,-,,,연립다세대,연립다세대,2026-03
179,서울특별시 용산구 후암동,244-102,244,102,오페라하우스(102),전세,91.03,202603,3,"65,000",0,2,2001,후암로22길 22,202606~202806,신규,-,,,연립다세대,연립다세대,2026-03
180,제주특별자치도 제주시 애월읍 광령리,1003-15,1003,15,블루힐2차,전세,95.45,202603,3,"20,000",0,2,2013,광령평화9길 5-12,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
181,경기도 화성시 동탄구 송동,696,696,0,동탄레이크자이더테라스,월세,99.2313,202603,3,"32,000",69,2,2018,동탄순환대로1길 64,202605~202805,갱신,-,"32,000",63.0,연립다세대,연립다세대,2026-03
182,서울특별시 구로구 오류동,14-5,14,5,나비빌라,월세,96.34,202603,3,"1,000",70,3,1983,고척로6길 12,202604~202804,신규,-,,,연립다세대,연립다세대,2026-03
183,부산광역시 해운대구 중동,1504-1,1504,1,삼경빌라,월세,98.85,202603,2,"3,000",70,4,1996,달맞이길117번다길 30,202603~202803,갱신,-,"8,000",40.0,연립다세대,연립다세대,2026-03
184,부산광역시 해운대구 중동,1504-1,1504,1,삼경빌라,월세,98.85,202603,2,"3,000",70,4,1996,달맞이길117번다길 30,202603~202803,갱신,-,"8,000",40.0,연립다세대,연립다세대,2026-03
185,서울특별시 구로구 신도림동,292-218,292,218,유림연립,월세,85.62,202603,2,"3,000",50,1,1980,신도림로11길 48-5,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
186,서울특별시 광진구 구의동,36-16,36,16,신일맨숀,월세,98.97,202603,2,"10,000",75,2,1982,자양로44길 97,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
187,서울특별시 서대문구 홍은동,190-8,190,8,바우하우스,전세,92.72,202603,2,"27,000",0,3,2006,연희로41다길 13,202603~202803,갱신,-,"24,000",0.0,연립다세대,연립다세대,2026-03
188,서울특별시 광진구 구의동,36-16,36,16,신일맨숀,월세,98.97,202603,2,"15,000",50,2,1982,자양로44길 97,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
189,울산광역시 남구 옥동,285-7,285,7,대우빌리지,월세,101.155,202603,2,"25,000",40,1,1995,법대로14번길 4,202605~202805,신규,-,,,연립다세대,연립다세대,2026-03
190,서울특별시 성동구 옥수동,466,466,0,한남하이츠빌라,월세,99.34,202603,2,"8,000",300,3,1987,독서당로39길 22,202604~202803,갱신,-,"5,000",300.0,연립다세대,연립다세대,2026-03
191,제주특별자치도 제주시 화북일동,1987-6,1987,6,에덴빌라,월세,88.89,202603,2,900,75,2,1999,진동로3길 28-3,202603~202803,신규,-,,,연립다세대,연립다세대,2026-03
