NO,시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
555,경기도 화성시 동탄구 능동,1***,12m미만,100.0,월세,202604,16,"2,000",130,2012.0,여울로4길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
556,경상남도 진주시 하대동,3**,25m미만,99.4,월세,202604,16,"2,000",65,2012.0,모덕로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
557,경상남도 통영시 광도면 노산리,3**,8m미만,86.0,월세,202604,16,"1,000",50,2016.0,노산2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
558,제주특별자치도 서귀포시 안덕면 감산리,1***,8m미만,98.98,월세,202604,16,"8,000",35,2020.0,감산로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
559,서울특별시 송파구 가락동,8*,12m미만,90.11,월세,202604,16,"8,000",110,1988.0,송이로20길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
560,경기도 안산시 단원구 대부북동,1***,8m미만,87.41,월세,202604,15,500,60,2004.0,속말길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
561,경기도 광명시 광명동,1**,8m미만,89.58,전세,202604,15,"10,000",0,1993.0,광이로13번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
562,부산광역시 부산진구 양정동,7*,8m미만,97.73,월세,202604,15,"3,000",60,2003.0,양정로10번길,202605~202704,신규,-,,,단독다가구,단독다가구,2026-04
563,경기도 평택시 비전동,9**,12m미만,90.0,월세,202604,15,"1,000",91,2015.0,비전6길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
564,제주특별자치도 제주시 조천읍 신촌리,2***,8m미만,99.5,월세,202604,15,"2,500",233,2023.0,신촌남1길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
565,경기도 평택시 고덕동,2***,25m이상,101.0,월세,202604,15,500,150,2019.0,고덕여염12길,202604~202610,신규,-,,,단독다가구,단독다가구,2026-04
566,서울특별시 중구 회현동1가,7*,12m미만,90.89,월세,202604,15,"5,000",210,2021.0,퇴계로12길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
567,인천광역시 계양구 작전동,8**,8m미만,89.33,전세,202604,15,"13,650",0,1997.0,작전시장로19번길,202606~202806,갱신,-,"13,000",0.0,단독다가구,단독다가구,2026-04
568,경상남도 김해시 진례면 고모리,5*,-,86.4,월세,202604,15,500,50,,,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
569,경기도 용인시 처인구 백암면 가창리,7**,8m미만,85.34,월세,202604,15,"3,000",85,2012.0,가창로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
570,경기도 고양시 일산서구 대화동,2***,8m미만,95.07,월세,202604,15,"2,000",80,1996.0,일산로636번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
571,충청북도 충주시 연수동,4**,12m미만,91.0,전세,202604,15,"20,000",0,2025.0,갱고개로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
572,충청북도 충주시 연수동,4**,12m미만,91.0,전세,202604,15,"20,000",0,,갱고개로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
573,전남광주통합특별시 서구 금호동,7**,12m미만,95.52,월세,202604,15,"10,500",10,1995.0,금호운천길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
574,경기도 부천시 원미구 중동,1***,12m미만,86.73,전세,202604,15,"7,350",0,1995.0,심중로107번길,202604~202804,갱신,-,"7,000",0.0,단독다가구,단독다가구,2026-04
575,서울특별시 강북구 번동,4**,8m미만,88.98,전세,202604,15,"18,000",0,1983.0,덕릉로51길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
576,부산광역시 남구 문현동,1***,12m미만,92.56,월세,202604,15,"2,000",20,,장고개로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
577,경상남도 김해시 외동,1***,12m미만,97.0,전세,202604,15,"6,900",0,1996.0,금관대로1204번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
578,경기도 성남시 분당구 수내동,9*,8m미만,101.68,월세,202604,15,"25,000",40,1996.0,발이봉로7번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
579,경기도 성남시 분당구 수내동,9*,8m미만,101.68,월세,202604,15,"25,000",40,1996.0,발이봉로7번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
580,대구광역시 남구 대명동,1***,8m미만,85.84,월세,202604,15,"4,000",45,1989.0,현충로40길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
581,제주특별자치도 제주시 용담이동,2***,8m미만,89.1,월세,202604,15,100,40,1997.0,월성로8길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
582,제주특별자치도 제주시 아라이동,2***,8m미만,87.37,월세,202604,15,200,40,2011.0,중앙로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
583,강원특별자치도 춘천시 후평동,8**,12m미만,87.85,월세,202604,15,"1,000",45,1987.0,부평길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
584,강원특별자치도 춘천시 후평동,8**,12m미만,87.85,월세,202604,15,"1,000",45,1987.0,부평길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
585,강원특별자치도 원주시 명륜동,8**,12m미만,95.6,월세,202604,15,500,65,2002.0,남원로469번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
586,울산광역시 울주군 삼남읍 상천리,4**,8m미만,99.92,월세,202604,15,"1,000",100,1990.0,공암길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
587,강원특별자치도 속초시 조양동,1***,8m미만,92.04,월세,202604,15,"1,000",85,2010.0,선사로2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
588,인천광역시 영종구 운북동,1***,12m미만,94.21,월세,202604,15,"1,000",80,2009.0,논골3길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
589,경상북도 포항시 남구 효자동,5**,12m미만,95.79,월세,202604,15,"1,000",75,2016.0,효성로15번길,202605~202804,신규,-,,,단독다가구,단독다가구,2026-04
590,전남광주통합특별시 무안군 무안읍 성내리,1**,8m미만,99.09,월세,202604,15,500,40,2017.0,면성1길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
591,경기도 안산시 단원구 대부북동,1***,8m미만,87.41,월세,202604,15,500,60,2004.0,속말길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
592,경기도 안산시 상록구 이동,6**,12m미만,95.0,월세,202604,15,"3,000",85,2002.0,양지편3길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
593,부산광역시 기장군 정관읍 달산리,9**,12m미만,91.91,월세,202604,15,"2,000",75,2017.0,달산4길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
594,경기도 남양주시 별내동,1***,12m미만,100.5,월세,202604,14,"5,000",130,2021.0,식송2로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
595,경기도 오산시 오산동,5**,8m미만,85.05,월세,202604,14,"1,000",69,1993.0,오산천로182번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
596,서울특별시 용산구 이태원동,2**,8m미만,94.0,월세,202604,14,"1,000",300,1996.0,회나무로13가길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
597,서울특별시 도봉구 쌍문동,2**,8m미만,86.67,월세,202604,14,"3,000",105,1996.0,우이천로34길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
598,서울특별시 마포구 합정동,4**,12m미만,87.37,월세,202604,14,"25,000",12,1993.0,희우정로3길,202605~202805,갱신,-,"27,000",0.0,단독다가구,단독다가구,2026-04
599,경상남도 김해시 대청동,2**,12m미만,90.0,월세,202604,14,"2,000",80,2015.0,계동로147번길,202605~202804,신규,-,,,단독다가구,단독다가구,2026-04
600,전북특별자치도 전주시 완산구 효자동3가,1***,12m미만,92.4,월세,202604,14,"3,500",50,2009.0,봉곡1길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
601,경기도 파주시 산남동,1**,8m미만,97.84,월세,202604,14,"3,000",63,2010.0,산남로120번길,202604~202804,갱신,사용,"3,000",60.0,단독다가구,단독다가구,2026-04
602,경기도 용인시 기흥구 서천동,2**,8m미만,101.14,월세,202604,14,"10,000",60,2019.0,서그내로53번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
603,강원특별자치도 강릉시 송정동,2**,8m미만,88.73,월세,202604,14,"5,000",120,2024.0,송정길33번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
604,충청북도 청주시 흥덕구 강서동,4*,8m미만,90.45,월세,202604,14,"1,000",90,1994.0,가로수로1144번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
605,경상남도 창원시 의창구 팔용동,8*,12m미만,99.0,월세,202604,14,"10,000",35,2001.0,사화로68번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
606,경기도 고양시 일산동구 마두동,8**,8m미만,97.01,전세,202604,14,"10,000",0,1994.0,일산로330번길,202604~203104,신규,-,,,단독다가구,단독다가구,2026-04
607,경기도 성남시 중원구 여수동,3**,12m미만,96.66,월세,202604,14,"15,000",150,2011.0,성남대로997번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
608,부산광역시 부산진구 전포동,1**,8m미만,91.37,월세,202604,14,200,30,1989.0,동성로104번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
609,경기도 성남시 분당구 대장동,6**,12m미만,100.1,월세,202604,14,"10,000",230,2022.0,판교대장로4길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
610,경기도 성남시 분당구 대장동,6**,12m미만,100.1,월세,202604,14,"10,000",230,2022.0,판교대장로4길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
611,대구광역시 수성구 시지동,5**,12m미만,92.54,월세,202604,14,"5,000",30,1996.0,노변공원로1길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
612,충청남도 천안시 동남구 봉명동,2**,12m미만,93.88,월세,202604,14,"4,000",65,2011.0,봉명8길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
613,서울특별시 은평구 녹번동,1**,12m미만,89.4,전세,202604,14,"29,000",0,1993.0,은평로11길,202604~202804,갱신,-,"29,000",0.0,단독다가구,단독다가구,2026-04
614,대구광역시 남구 대명동,1***,8m미만,90.0,월세,202604,14,"8,000",25,2009.0,삼각지5길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
615,경기도 부천시 소사구 심곡본동,6**,8m미만,88.58,월세,202604,14,"1,000",40,1995.0,성주로214번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
616,울산광역시 동구 방어동,2**,12m미만,101.11,월세,202604,14,"1,000",90,2012.0,서진길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
617,전북특별자치도 전주시 덕진구 인후동1가,9**,12m미만,97.06,월세,202604,14,"2,000",50,1999.0,한배미5길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
618,경기도 평택시 신장동,3**,12m미만,89.28,월세,202604,14,500,81,2004.0,신장1로17번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
619,대전광역시 동구 홍도동,*,8m미만,90.0,월세,202604,14,"2,000",75,2019.0,한남로7번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
620,부산광역시 동래구 사직동,2*,8m미만,90.79,전세,202604,14,"14,000",0,1988.0,사직북로57번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
621,강원특별자치도 고성군 죽왕면 가진리,1**,8m미만,86.47,월세,202604,14,"1,000",100,2023.0,가진2길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
622,서울특별시 도봉구 창동,2**,8m미만,91.49,월세,202604,14,"1,000",40,1989.0,해등로16길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
623,경기도 수원시 권선구 서둔동,2**,12m미만,85.93,월세,202604,14,"3,000",55,2018.0,수인로135번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
624,부산광역시 남구 용호동,3**,12m미만,85.75,월세,202604,14,"3,000",40,1978.0,동명로158번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
625,강원특별자치도 원주시 단구동,4**,25m이상,92.29,월세,202604,14,"4,000",20,2003.0,치악로,202604~202704,갱신,-,"6,000",0.0,단독다가구,단독다가구,2026-04
626,전북특별자치도 전주시 완산구 효자동3가,1***,12m미만,92.0,월세,202604,14,"3,500",50,2009.0,봉곡1길,-,-,-,,,단독다가구,단독다가구,2026-04
627,대전광역시 동구 용운동,3**,12m미만,90.0,월세,202604,14,"2,000",45,2004.0,용운로164번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
628,충청북도 청주시 서원구 성화동,9**,12m미만,98.99,월세,202604,14,"2,000",80,2011.0,용호로15번길,202604~202804,갱신,사용,"2,000",70.0,단독다가구,단독다가구,2026-04
629,충청남도 서산시 지곡면 무장리,1***,25m미만,99.0,전세,202604,14,"7,000",0,2016.0,무장산업로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
630,경기도 과천시 갈현동,8**,12m미만,92.81,월세,202604,14,"7,000",260,2025.0,과천대로6나길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
631,서울특별시 서초구 방배동,9**,12m미만,91.33,월세,202604,14,"4,000",70,1983.0,효령로34길,202605~202711,신규,-,,,단독다가구,단독다가구,2026-04
632,경기도 화성시 만세구 남양읍 남양리,2***,25m미만,92.5,월세,202604,14,"2,000",90,2012.0,역골동로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
633,경기도 성남시 수정구 단대동,1**,25m미만,101.8,전세,202604,14,"28,000",0,2018.0,산성대로413번길,202606~202806,갱신,-,"26,000",0.0,단독다가구,단독다가구,2026-04
634,인천광역시 영종구 중산동,1***,8m미만,99.0,월세,202604,13,"1,000",60,2010.0,백운로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
635,경기도 의정부시 민락동,7**,12m미만,99.23,월세,202604,13,0,33,2002.0,승지로22번길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
636,경기도 양평군 양동면 금왕리,8**,8m미만,91.45,월세,202604,13,100,50,1991.0,월리터2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
637,대구광역시 동구 효목동,3**,8m미만,99.0,전세,202604,13,"10,000",0,2011.0,효목로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
638,대구광역시 서구 평리동,8**,8m미만,98.4,월세,202604,13,"1,000",30,1984.0,통학로,202604~202804,갱신,-,500,30.0,단독다가구,단독다가구,2026-04
639,제주특별자치도 제주시 오라삼동,2***,8m미만,95.63,월세,202604,13,"1,000",83,2014.0,월구1길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
640,경기도 김포시 고촌읍 신곡리,1***,12m미만,92.3,월세,202604,13,"2,000",70,2010.0,장차로5번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
641,부산광역시 북구 구포동,1***,12m미만,90.39,월세,202604,13,300,40,1991.0,시랑로114번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
642,경기도 화성시 만세구 남양읍 송림리,4**,8m미만,96.78,전세,202604,13,"6,000",0,1985.0,송림안길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
643,경기도 성남시 수정구 복정동,6**,12m미만,99.0,월세,202604,13,"6,000",150,2003.0,복정로118번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
644,경기도 파주시 적성면 마지리,3*,25m미만,91.84,전세,202604,13,"2,000",0,,솥뒤로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
645,경기도 김포시 장기동,1***,12m미만,89.08,전세,202604,13,"18,000",0,2013.0,초당로61번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
646,충청남도 논산시 성동면 정지리,1**,12m미만,94.92,월세,202604,13,"2,000",30,2020.0,성동로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
647,경기도 파주시 월롱면 덕은리,6**,8m미만,99.02,월세,202604,13,"2,000",80,2004.0,엘지로360번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
648,경기도 남양주시 와부읍 월문리,1***,8m미만,98.04,전세,202604,13,"11,000",0,2013.0,고래산로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
649,서울특별시 은평구 진관동,3**,8m미만,97.97,월세,202604,13,"40,000",15,2015.0,의상봉길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
650,서울특별시 강남구 논현동,1**,8m미만,88.42,월세,202604,13,"3,000",230,2000.0,봉은사로21길,202604~202804,갱신,사용,"3,000",220.0,단독다가구,단독다가구,2026-04
651,서울특별시 용산구 효창동,*,25m미만,88.92,전세,202604,13,"31,000",0,1993.0,임정로,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
652,경기도 평택시 장당동,6**,12m미만,96.12,월세,202604,13,"5,000",50,2007.0,장당길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-04
653,경기도 하남시 덕풍동,8**,25m미만,100.0,월세,202604,13,"33,600",14,2017.0,미사강변한강로378번길,202605~202705,갱신,사용,"33,600",8.0,단독다가구,단독다가구,2026-04
654,경기도 안산시 상록구 본오동,8**,25m이상,95.44,월세,202604,13,"4,000",64,1994.0,석호로,202606~202806,갱신,사용,"4,000",60.0,단독다가구,단독다가구,2026-04
655,울산광역시 울주군 온산읍 덕신리,1***,25m미만,101.43,월세,202604,13,"6,000",51,2014.0,온덕2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
656,대구광역시 달서구 송현동,1***,12m미만,91.9,월세,202604,13,"1,000",47,1988.0,중흥로12길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
657,전북특별자치도 익산시 영등동,2**,12m미만,100.0,월세,202604,13,"4,000",31,2012.0,선화로59길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
658,경기도 부천시 원미구 중동,1***,12m미만,89.97,월세,202604,13,"4,000",75,1995.0,부흥로272번길,202604~202804,갱신,-,"5,000",65.0,단독다가구,단독다가구,2026-04
659,대전광역시 중구 유천동,1**,8m미만,95.0,월세,202604,13,"3,000",70,2002.0,문화로133번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
660,인천광역시 계양구 효성동,3**,12m미만,86.0,월세,202604,13,"2,000",70,2007.0,효서로112번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
661,경기도 화성시 만세구 마도면 백곡리,6**,8m미만,98.53,월세,202604,13,"1,000",40,2024.0,백곡전원길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
662,경기도 성남시 중원구 여수동,5**,12m미만,97.96,전세,202604,13,"45,000",0,2012.0,여수울로29번길,202604~202804,갱신,-,"42,000",0.0,단독다가구,단독다가구,2026-04
663,서울특별시 마포구 망원동,3**,8m미만,94.95,월세,202604,13,"3,500",160,1987.0,월드컵로15길,202604~202702,신규,-,,,단독다가구,단독다가구,2026-04
664,서울특별시 동작구 상도동,3**,12m미만,86.94,월세,202604,13,"14,000",35,2002.0,상도로15길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
665,대전광역시 동구 판암동,5**,8m미만,97.95,월세,202604,13,"1,000",60,1976.0,대동천우안1길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
666,경상남도 함안군 가야읍 신음리,2**,8m미만,98.68,월세,202604,13,"3,000",60,2003.0,관동길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
667,경기도 의정부시 가능동,1*,12m미만,99.72,월세,202604,13,"2,000",31,1981.0,평화로658번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
668,경기도 고양시 일산동구 정발산동,1***,8m미만,93.92,월세,202604,13,"7,000",75,1997.0,일산로358번길,202604~202804,갱신,-,"18,000",20.0,단독다가구,단독다가구,2026-04
669,서울특별시 영등포구 대림동,7**,8m미만,85.83,월세,202604,13,"3,000",70,2002.0,도림로58길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
670,제주특별자치도 제주시 애월읍 유수암리,2***,8m미만,93.11,월세,202604,13,"1,400",117,2017.0,장유서길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-04
671,경기도 여주시 북내면 신접리,6*,8m미만,94.08,전세,202604,13,"7,000",0,,신접2길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
672,서울특별시 강북구 수유동,5**,8m미만,98.91,전세,202604,13,"50,000",0,2022.0,삼양로139나길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
673,경상남도 양산시 삼호동,7**,12m미만,85.49,월세,202604,13,"2,000",40,2002.0,삼호동부5길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
674,충청남도 금산군 군북면 산안리,7**,12m미만,90.48,월세,202604,12,"1,000",40,2015.0,산꽃로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
675,대구광역시 동구 신서동,1***,12m미만,98.19,월세,202604,12,"1,000",75,2014.0,이노밸리로54길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
676,부산광역시 부산진구 부암동,1**,8m미만,85.16,월세,202604,12,200,33,,신천대로204번나길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
677,경기도 김포시 장기동,1***,12m미만,100.0,월세,202604,12,"5,000",110,2014.0,김포한강1로98번길,202604~202804,갱신,사용,"8,000",55.0,단독다가구,단독다가구,2026-04
678,경기도 부천시 소사구 소사본동,1**,8m미만,92.34,월세,202604,12,"2,000",70,1999.0,은성로68번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
679,서울특별시 강북구 미아동,6**,8m미만,89.0,월세,202604,12,"2,500",25,1993.0,삼양로30길,202604~202804,갱신,-,"2,500",20.0,단독다가구,단독다가구,2026-04
680,부산광역시 연제구 연산동,7**,8m미만,94.94,월세,202604,12,"1,000",40,1970.0,중앙천로,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
681,경기도 파주시 적성면 구읍리,6*,8m미만,89.96,월세,202604,12,300,25,2015.0,구읍로106번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
682,충청남도 천안시 동남구 청당동,8**,12m미만,95.0,월세,202604,12,"3,000",80,2014.0,청수10길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
683,전남광주통합특별시 여수시 웅천동,1***,25m미만,93.68,월세,202604,12,"2,000",80,2018.0,웅천로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
684,경기도 고양시 덕양구 관산동,6**,12m미만,85.48,월세,202604,12,100,27,1980.0,고골길,202604~202804,갱신,-,100,22.0,단독다가구,단독다가구,2026-04
685,울산광역시 중구 다운동,5**,8m미만,94.53,전세,202604,12,"16,000",0,2006.0,구루미8길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
686,경기도 부천시 소사구 소사본동,1**,8m미만,92.34,월세,202604,12,"2,000",70,1999.0,은성로68번길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
687,전남광주통합특별시 북구 문흥동,9**,12m미만,95.76,월세,202604,12,"1,000",50,,부남길15번길,202605~202610,신규,-,,,단독다가구,단독다가구,2026-04
688,제주특별자치도 제주시 도두이동,2**,8m미만,99.42,월세,202604,12,"1,000",83,1983.0,신성마을길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
689,충청북도 청주시 서원구 성화동,9**,12m미만,100.19,월세,202604,11,"3,000",80,2012.0,구룡산로52번가길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
690,경기도 김포시 마산동,6**,12m미만,98.59,월세,202604,11,"2,000",135,2018.0,김포한강7로22번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
691,인천광역시 영종구 중산동,1***,8m미만,88.0,전세,202604,11,"9,000",0,2009.0,마장포로53번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
692,울산광역시 울주군 온산읍 덕신리,1***,8m미만,94.54,월세,202604,11,"1,000",140,2018.0,온덕4길,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
693,인천광역시 연수구 청학동,4**,8m미만,99.0,전세,202604,11,"13,000",0,1996.0,청능말로14번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
694,경기도 안산시 상록구 본오동,7**,12m미만,98.24,월세,202604,11,"3,000",70,1997.0,이호로6길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
695,대구광역시 달성군 가창면 삼산리,8**,12m미만,90.94,월세,202604,11,"1,000",100,2020.0,가창로57길,202604~202711,갱신,사용,"2,000",90.0,단독다가구,단독다가구,2026-04
696,부산광역시 북구 구포동,1***,12m미만,93.67,월세,202604,11,500,50,1992.0,구남로,202604~202704,신규,-,,,단독다가구,단독다가구,2026-04
697,경기도 의왕시 청계동,9**,25m미만,90.0,월세,202604,11,"10,000",100,2008.0,양지편1로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
698,대구광역시 동구 동호동,3**,12m미만,85.3,월세,202604,11,500,38,2004.0,동호로2길,202604~202710,신규,-,,,단독다가구,단독다가구,2026-04
699,서울특별시 금천구 시흥동,8**,8m미만,88.4,전세,202604,11,"22,000",0,2009.0,독산로41길,202604~202804,갱신,-,"20,000",0.0,단독다가구,단독다가구,2026-04
700,경상남도 양산시 물금읍 범어리,5**,12m미만,85.5,월세,202604,11,"1,000",60,2022.0,오봉7길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
701,경기도 용인시 처인구 역북동,5**,8m미만,99.95,월세,202604,11,"4,000",110,2020.0,중부대로1262번길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
702,경기도 시흥시 하중동,8**,12m미만,85.3,월세,202604,11,"3,000",70,2000.0,하중로209번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
703,충청남도 당진시 읍내동,9**,8m미만,92.0,월세,202604,11,500,60,2016.0,무수동4길,202605~202705,신규,-,,,단독다가구,단독다가구,2026-04
704,경기도 성남시 중원구 도촌동,6**,12m미만,99.87,월세,202604,11,"30,000",50,2008.0,도촌로26번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
705,경기도 이천시 관고동,*,8m미만,98.25,월세,202604,11,"5,000",50,1979.0,설봉로,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
706,전북특별자치도 전주시 덕진구 송천동1가,8**,12m미만,99.0,전세,202604,11,"8,000",0,2016.0,두간7길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
707,서울특별시 노원구 공릉동,4**,8m미만,100.8,월세,202604,11,"3,000",100,1994.0,공릉로41길,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
708,충청북도 청주시 흥덕구 복대동,6*,12m미만,87.2,월세,202604,11,"4,000",60,1993.0,사직대로29번길,202604~202804,신규,-,,,단독다가구,단독다가구,2026-04
709,서울특별시 강북구 수유동,1*,8m미만,85.62,월세,202604,11,"7,000",80,2003.0,수유로23길,202607~202807,신규,-,,,단독다가구,단독다가구,2026-04
710,경기도 이천시 관고동,*,8m미만,98.25,월세,202604,11,"5,000",50,1979.0,설봉로,202606~202806,신규,-,,,단독다가구,단독다가구,2026-04
711,서울특별시 용산구 후암동,1**,8m미만,86.16,전세,202604,11,"20,000",0,1990.0,한강대로104라길,202604~202804,갱신,-,"15,000",0.0,단독다가구,단독다가구,2026-04
712,경기도 평택시 동삭동,6**,25m미만,93.3,월세,202604,11,300,67,2013.0,서재7길,202604~202709,신규,-,,,단독다가구,단독다가구,2026-04
713,경기도 화성시 만세구 남양읍 남양리,3*,8m미만,97.08,전세,202604,11,"20,000",0,2018.0,수작이길113번길,202605~202805,신규,-,,,단독다가구,단독다가구,2026-04
