NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
960,인천광역시 연수구 동춘동,924-3,924,3,래미안,전세,95.76,202607,15,"28,000",0,7,1993,원인재로 81,202608~202808,갱신,사용,"28,000",0.0,아파트,아파트,2026-07
961,부산광역시 수영구 민락동,780,780,0,e편한세상오션테라스1단지,전세,91.9754,202607,15,"45,000",0,4,2020,광안해변로326번길 10,202608~202808,신규,-,,,아파트,아파트,2026-07
962,서울특별시 서초구 잠원동,70,70,0,신반포4,월세,96.48,202607,15,"3,000",252,4,1979,잠원로 37-48,202608~202808,갱신,사용,"3,000",240.0,아파트,아파트,2026-07
963,서울특별시 양천구 신월동,1023,1023,0,벽산블루밍2단지,전세,98.919,202607,15,"60,000",0,2,2003,신정로13길 51,202610~202810,신규,-,,,아파트,아파트,2026-07
964,서울특별시 양천구 목동,901,901,0,목동신시가지1,월세,98.08,202607,15,"90,000",30,2,1985,목동서로 38,202609~202809,갱신,사용,"90,000",0.0,아파트,아파트,2026-07
965,서울특별시 은평구 불광동,30,30,0,청송,월세,97.5,202607,15,"32,000",30,5,2003,불광로18가길 18,202609~202809,신규,-,,,아파트,아파트,2026-07
966,경기도 파주시 동패동,1711,1711,0,책향기마을14단지우남퍼스트빌(1711),전세,101.9776,202607,15,"27,000",0,1,2006,책향기로 209,202608~202808,신규,-,,,아파트,아파트,2026-07
967,경기도 안산시 상록구 사동,1512,1512,0,안산고잔6차푸르지오,전세,88.982,202607,15,"32,000",0,18,2005,해양1로 11,202608~202808,갱신,사용,"32,000",0.0,아파트,아파트,2026-07
968,서울특별시 서초구 잠원동,160,160,0,신반포자이,월세,98.45,202607,15,"70,000",450,22,2018,잠원로 60,202610~202810,갱신,-,"70,000",400.0,아파트,아파트,2026-07
969,충청남도 계룡시 두마면 두계리,67,67,0,계룡더샵아파트,월세,101.96,202607,15,"3,000",100,7,2008,사계로 101,202608~202808,신규,-,,,아파트,아파트,2026-07
970,인천광역시 연수구 송도동,311,311,0,랜드마크시티센트럴더샵,전세,95.8548,202607,15,"39,000",0,14,2020,랜드마크로 68,202608~202808,신규,-,,,아파트,아파트,2026-07
971,인천광역시 남동구 논현동,66-24,66,24,유호엔시티101-103동,월세,101.1212,202607,14,"3,000",140,33,2013,포구로 35,202608~202808,신규,-,,,아파트,아파트,2026-07
972,인천광역시 서해구 청라동,139-1,139,1,청라한화꿈에그린,전세,100.7927,202607,14,"39,000",0,26,2012,크리스탈로 148,202607~202612,갱신,사용,"39,000",0.0,아파트,아파트,2026-07
973,서울특별시 노원구 상계동,695,695,0,대림,전세,93.13,202607,14,"55,000",0,6,1988,동일로221길 22,202609~202809,신규,-,,,아파트,아파트,2026-07
974,대전광역시 유성구 도룡동,431-6,431,6,현대,월세,100.11,202607,14,"3,000",100,5,1989,대덕대로541번길 68,202607~202807,신규,-,,,아파트,아파트,2026-07
975,충청남도 아산시 권곡동,627,627,0,아산한신더휴,전세,99.96,202607,14,"24,000",0,2,2025,문화로 257-45,202608~202808,신규,-,,,아파트,아파트,2026-07
976,울산광역시 남구 신정동,1889,1889,0,문수로2차IPARK1단지,전세,101.4887,202607,14,"69,000",0,17,2013,동산로69번길 13,202611~202811,신규,-,,,아파트,아파트,2026-07
977,대구광역시 달서구 진천동,847,847,0,월배역디엘라온프라이빗,월세,99.8395,202607,14,"3,000",160,11,2024,월배로 159,202609~202809,신규,-,,,아파트,아파트,2026-07
978,부산광역시 서구 암남동,775,775,0,힐스테이트이진베이시티아파트,전세,92.759,202607,14,"48,000",0,53,2022,송도해변로 192,202607~202807,갱신,사용,"48,000",0.0,아파트,아파트,2026-07
979,전북특별자치도 전주시 완산구 서신동,765-1,765,1,서신동아현대,전세,99.983,202607,14,"26,000",0,9,1996,당산로 101,202607~202807,갱신,-,"26,000",0.0,아파트,아파트,2026-07
980,경기도 과천시 별양동,93,93,0,과천자이,전세,99.93,202607,14,"105,000",0,5,2022,별양로 110,202608~202808,갱신,사용,"100,000",0.0,아파트,아파트,2026-07
981,경상남도 양산시 물금읍 범어리,549-1,549,1,황전범어타운,월세,88.98,202607,14,"3,000",55,11,1994,오봉로 15,202607~202807,신규,-,,,아파트,아파트,2026-07
982,경기도 김포시 고촌읍 신곡리,1256,1256,0,수기마을힐스테이트2단지,전세,101.97,202607,14,"52,000",0,15,2008,수기로 67-53,202607~202807,갱신,사용,"52,000",0.0,아파트,아파트,2026-07
983,경기도 남양주시 다산동,6025,6025,0,다산유승한내들골든뷰,월세,91.6064,202607,14,"40,000",150,9,2018,다산순환로 135,202609~202809,신규,-,,,아파트,아파트,2026-07
984,서울특별시 양천구 목동,901,901,0,목동신시가지1,전세,98.08,202607,14,"95,000",0,4,1985,목동서로 38,202607~202807,갱신,-,"91,350",0.0,아파트,아파트,2026-07
985,제주특별자치도 제주시 월평동,747,747,0,제주첨단꿈에그린3단지아파트,전세,101.8684,202607,14,"36,000",0,5,2018,첨단로동길 106,202608~202808,신규,-,,,아파트,아파트,2026-07
986,경기도 하남시 학암동,641,641,0,위례중흥에스-클래스,전세,101.9311,202607,14,"82,000",0,14,2022,위례대로6길 70,202608~202808,갱신,사용,"79,000",0.0,아파트,아파트,2026-07
987,경기도 군포시 산본동,1146,1146,0,솔거대림,전세,90.15,202607,14,"56,000",0,5,1993,광정로 119,202610~202810,신규,-,,,아파트,아파트,2026-07
988,경기도 수원시 영통구 이의동,1326,1326,0,광교e편한세상,전세,100.8028,202607,14,"86,100",0,4,2012,센트럴타운로 76,202608~202808,갱신,사용,"82,000",0.0,아파트,아파트,2026-07
989,서울특별시 노원구 상계동,695,695,0,대림,전세,93.13,202607,14,"55,000",0,6,1988,동일로221길 22,202609~202809,신규,-,,,아파트,아파트,2026-07
990,경기도 성남시 분당구 수내동,24,24,0,양지마을(5단지)(한양515-529),전세,101.93,202607,14,"95,000",0,12,1992,내정로 151,202609~202809,신규,-,,,아파트,아파트,2026-07
991,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,월세,90.952,202607,14,"30,000",275,22,2018,광교호수공원로 80,202608~202808,신규,-,,,아파트,아파트,2026-07
992,서울특별시 강동구 고덕동,BL-3-1,3,1,고덕풍경채어바니티,월세,101.3,202607,14,500,480,6,2024,아리수로 375,202610~202703,신규,-,,,아파트,아파트,2026-07
993,인천광역시 연수구 송도동,311,311,0,랜드마크시티센트럴더샵,전세,95.8548,202607,14,"39,000",0,35,2020,랜드마크로 68,202609~202809,신규,-,,,아파트,아파트,2026-07
994,서울특별시 강동구 둔촌동,30-4,30,4,더샵둔촌포레,전세,95.2435,202607,14,"78,750",0,12,1984,동남로49길 57,202612~202812,갱신,사용,"75,000",0.0,아파트,아파트,2026-07
995,서울특별시 서초구 우면동,753,753,0,서초호반써밋,월세,101.0107,202607,14,"5,000",400,23,2013,양재대로2길 109,202608~202808,신규,-,,,아파트,아파트,2026-07
996,경기도 성남시 분당구 이매동,117,117,0,이매촌(동신3),월세,101.79,202607,14,"25,000",170,4,1992,양현로94번길 28,202608~202808,갱신,-,"25,000",150.0,아파트,아파트,2026-07
997,경기도 파주시 동패동,2262,2262,0,운정자이시그니처,월세,96.985,202607,14,"5,000",190,6,2026,물향기1로 160,202607~202807,신규,-,,,아파트,아파트,2026-07
998,부산광역시 강서구 명지동,3404,3404,0,더힐시그니처,월세,91.6395,202607,14,"5,000",140,12,2019,명지국제7로 110,202609~202809,신규,-,,,아파트,아파트,2026-07
999,경기도 화성시 동탄구 석우동,56,56,0,신일유토빌,전세,101.857,202607,14,"50,500",0,17,2008,동탄반석로 232,202608~202808,갱신,-,"45,500",0.0,아파트,아파트,2026-07
1000,경기도 하남시 학암동,673,673,0,위례그린파크푸르지오,월세,101.097,202607,14,"20,000",310,2,2016,위례순환로 270,202608~202808,신규,-,,,아파트,아파트,2026-07
1001,경기도 하남시 학암동,641,641,0,위례중흥에스-클래스,월세,101.9311,202607,14,"20,000",245,8,2022,위례대로6길 70,202611~202811,갱신,사용,"20,000",230.0,아파트,아파트,2026-07
1002,경기도 남양주시 다산동,6075,6075,0,다산한양수자인리버파크,전세,97.6738,202607,14,"57,700",0,9,2018,다산순환로 111,202609~202809,갱신,사용,"55,000",0.0,아파트,아파트,2026-07
1003,경기도 구리시 교문동,809-1,809,1,하나(한성)아파트,전세,101.826,202607,14,"65,000",0,17,1994,체육관로 69,202611~202811,신규,-,,,아파트,아파트,2026-07
1004,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,월세,90.952,202607,14,"30,000",275,22,2018,광교호수공원로 80,202608~202808,신규,-,,,아파트,아파트,2026-07
1005,서울특별시 강남구 수서동,712,712,0,수서한아름,전세,97.63,202607,14,"95,000",0,6,1993,광평로51길 22,202609~202809,갱신,-,"79,000",0.0,아파트,아파트,2026-07
1006,인천광역시 영종구 중산동,1871-1,1871,1,e편한세상영종국제도시센텀베뉴,월세,98.0214,202607,14,"3,000",160,6,2023,하늘달빛로 139,202607~202807,신규,-,,,아파트,아파트,2026-07
1007,서울특별시 중랑구 신내동,816,816,0,신내우디안1단지,전세,101.65,202607,14,"25,454",0,19,2014,신내역로1길 85,202609~202808,갱신,-,"24,242",0.0,아파트,아파트,2026-07
1008,경상남도 김해시 부곡동,1157-3,1157,3,석봉마을2단지대동피렌체(30-4),전세,101.8308,202607,14,"22,000",0,3,2004,월산로 74,202609~202809,신규,-,,,아파트,아파트,2026-07
1009,충청남도 천안시 서북구 성환읍 매주리,182-10,182,10,천안성환e-편한세상,전세,100.3111,202607,14,"24,000",0,2,2009,성환1로 54-45,202608~202808,신규,-,,,아파트,아파트,2026-07
1010,경기도 양주시 고읍동,440,440,0,산내들마을한양수자인,전세,101.53,202607,14,"24,000",0,2,2009,고읍로 11-7,202609~202809,신규,-,,,아파트,아파트,2026-07
1011,경기도 화성시 동탄구 반송동,200,200,0,나루마을한화꿈에그린,전세,97.6,202607,14,"43,000",0,3,2007,동탄중앙로 51,202607~202807,갱신,사용,"41,000",0.0,아파트,아파트,2026-07
1012,경기도 김포시 장기동,1865-4,1865,4,호반베르디움더퍼스트,전세,101.953,202607,14,"35,800",0,7,2020,김포한강2로 361,202607~202807,갱신,사용,"37,000",0.0,아파트,아파트,2026-07
1013,경기도 하남시 학암동,673,673,0,위례그린파크푸르지오,전세,101.097,202607,14,"95,000",0,4,2016,위례순환로 270,202609~202809,신규,-,,,아파트,아파트,2026-07
1014,경기도 하남시 학암동,641,641,0,위례중흥에스-클래스,전세,101.9311,202607,14,"82,000",0,14,2022,위례대로6길 70,202608~202808,갱신,사용,"79,000",0.0,아파트,아파트,2026-07
1015,경기도 수원시 권선구 권선동,1267,1267,0,한성,전세,101.88,202607,14,"37,000",0,6,1995,권중로 99,202610~202810,신규,-,,,아파트,아파트,2026-07
1016,세종특별자치시  도담동,855,855,0,도램마을9단지(제일풍경채),전세,95.8044,202607,14,"31,500",0,3,2015,보람로 15,202608~202808,갱신,사용,"30,000",0.0,아파트,아파트,2026-07
1017,울산광역시 남구 신정동,1889,1889,0,문수로2차IPARK1단지,전세,101.4887,202607,14,"69,000",0,17,2013,동산로69번길 13,202611~202811,신규,-,,,아파트,아파트,2026-07
1018,부산광역시 해운대구 우동,1408,1408,0,해운대 I PARK,월세,89.496,202607,14,"1,000",295,39,2011,마린시티2로 38,202608~202808,신규,-,,,아파트,아파트,2026-07
1019,인천광역시 영종구 중산동,1887-1,1887,1,영종하늘도시한라비발디,전세,101.7629,202607,14,"25,000",0,20,2012,하늘별빛로 86,202608~202901,갱신,-,"23,000",0.0,아파트,아파트,2026-07
1020,경상남도 김해시 삼계동,1439-5,1439,5,화정마을아이파크가야,전세,101.967,202607,14,"26,000",0,13,2004,해반천로168번길 23,202608~202908,신규,-,,,아파트,아파트,2026-07
1021,경기도 용인시 기흥구 보정동,1393,1393,0,용인보정꿈에그린,전세,101.7145,202607,14,"49,350",0,5,2012,구교동로 17,202607~202807,갱신,사용,"47,000",0.0,아파트,아파트,2026-07
1022,경기도 하남시 학암동,671,671,0,플로리체위례,월세,95.984,202607,14,"30,000",178,15,2015,위례중앙로 185,202609~202809,갱신,사용,"30,000",165.0,아파트,아파트,2026-07
1023,경기도 남양주시 화도읍 창현리,757,757,0,창현두산1단지아파트,월세,99.69,202607,14,"7,000",110,8,1997,수레로1233번길 8,202609~202809,신규,-,,,아파트,아파트,2026-07
1024,경기도 남양주시 진접읍 연평리,846,846,0,원일궁의문,월세,88.921,202607,14,"28,000",20,12,2010,양진로1020번길 32,202607~202807,갱신,-,"28,000",0.0,아파트,아파트,2026-07
1025,경기도 남양주시 다산동,6075,6075,0,다산한양수자인리버파크,전세,97.6738,202607,14,"58,000",0,9,2018,다산순환로 111,202609~202809,갱신,-,"55,000",0.0,아파트,아파트,2026-07
1026,경기도 과천시 별양동,93,93,0,과천자이,전세,99.99,202607,14,"134,400",0,14,2022,별양로 110,202608~202808,갱신,사용,"128,000",0.0,아파트,아파트,2026-07
1027,경기도 고양시 일산서구 탄현동,1640,1640,0,일산두산위브더제니스,전세,94.4442,202607,14,"43,000",0,26,2013,일현로 97-11,202609~202809,신규,-,,,아파트,아파트,2026-07
1028,경기도 성남시 분당구 운중동,916,916,0,산운마을14단지(경남아너스빌),전세,101.25,202607,14,"80,000",0,8,2009,판교원로82번길 60,202609~202809,신규,-,,,아파트,아파트,2026-07
1029,경기도 수원시 영통구 영통동,966-2,966,2,신나무실건영,월세,99.96,202607,14,"10,000",210,16,2000,매영로 346,202607~202707,갱신,-,"10,000",160.0,아파트,아파트,2026-07
1030,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,14,"12,140",78,10,2018,호매실로166번길 33,202608~202808,갱신,-,"11,770",76.0,아파트,아파트,2026-07
1031,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,14,"11,610",75,24,2018,호매실로166번길 33,202608~202808,갱신,-,"11,250",73.0,아파트,아파트,2026-07
1032,세종특별자치시  산울동,259,259,0,산울마을2단지(세종자이더시티),전세,101.8207,202607,14,"36,750",0,19,2024,산울3로 45,202608~202808,갱신,사용,"35,000",0.0,아파트,아파트,2026-07
1033,인천광역시 남동구 논현동,601-1,601,1,별빛마을웰카운티(10단지),월세,101.53,202607,14,30,28,26,2008,논현로 235,202607~202807,신규,-,,,아파트,아파트,2026-07
1034,부산광역시 해운대구 재송동,1197,1197,0,더샵센텀파크2차,전세,100.945,202607,14,"60,000",0,19,2005,센텀중앙로 142,202607~202807,갱신,사용,"60,000",0.0,아파트,아파트,2026-07
1035,서울특별시 서초구 방배동,1010-1,1010,1,방배임광3차,전세,100.82,202607,14,"75,000",0,3,1988,방배로2길 24-6,202609~202809,신규,-,,,아파트,아파트,2026-07
1036,서울특별시 영등포구 여의도동,30-2,30,2,삼부,전세,92.13,202607,14,"65,000",0,11,1975,국제금융로7길 27,202609~202809,갱신,-,"55,000",0.0,아파트,아파트,2026-07
1037,서울특별시 양천구 목동,901,901,0,목동신시가지1,월세,91.26,202607,14,"85,000",40,2,1985,목동서로 38,202609~202809,신규,-,,,아파트,아파트,2026-07
1038,서울특별시 마포구 공덕동,479,479,0,공덕SK리더스뷰,월세,97.7,202607,14,"100,000",40,5,2021,백범로31길 7,202609~202703,갱신,-,"100,000",40.0,아파트,아파트,2026-07
1039,서울특별시 광진구 자양동,227-7,227,7,더샵스타시티,전세,100.32,202607,14,"125,000",0,25,2007,아차산로 262,202609~202809,신규,-,,,아파트,아파트,2026-07
1040,경기도 과천시 별양동,93,93,0,과천자이,전세,99.93,202607,14,"128,000",0,4,2022,별양로 110,202610~202810,신규,-,,,아파트,아파트,2026-07
1041,대전광역시 서구 둔산동,1388,1388,0,한마루아파트,전세,101.94,202607,13,"60,000",0,10,1992,둔산북로 160,202609~202809,신규,-,,,아파트,아파트,2026-07
1042,경기도 하남시 선동,433,433,0,미사강변2차푸르지오,전세,93.9493,202607,13,"63,000",0,26,2016,미사강변한강로 60,202608~202808,갱신,사용,"60,000",0.0,아파트,아파트,2026-07
1043,서울특별시 강남구 대치동,1027,1027,0,래미안대치팰리스,전세,94.5,202607,13,"240,000",0,16,2015,삼성로51길 37,202608~202808,신규,-,,,아파트,아파트,2026-07
1044,대구광역시 북구 고성동1가,265,265,0,힐스테이트대구역오페라,월세,101.8094,202607,13,"3,000",140,20,2024,칠성남로 30,202608~202808,신규,-,,,아파트,아파트,2026-07
1045,서울특별시 양천구 신정동,993-1,993,1,목동동보,전세,99.54,202607,13,"50,000",0,1,2004,목동로19길 10,202607~202807,갱신,-,"25,000",0.0,아파트,아파트,2026-07
1046,경기도 고양시 일산서구 탄현동,1583,1583,0,탄현마을효성,월세,99.76,202607,13,"3,000",125,6,2000,현중로 5,202609~202809,신규,-,,,아파트,아파트,2026-07
1047,강원특별자치도 춘천시 우두동,1068,1068,0,삼성,월세,101.91,202607,13,"2,000",80,1,1994,충열로 30,202607~202807,신규,-,,,아파트,아파트,2026-07
1048,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,월세,90.952,202607,13,"60,000",130,28,2018,광교호수공원로 80,202607~202707,신규,-,,,아파트,아파트,2026-07
1049,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"11,900",77,23,2018,호매실로166번길 33,202608~202808,갱신,-,"11,540",74.0,아파트,아파트,2026-07
1050,경기도 파주시 동패동,2262,2262,0,운정자이시그니처,전세,96.985,202607,13,"53,000",0,8,2026,물향기1로 160,202610~202810,신규,-,,,아파트,아파트,2026-07
1051,서울특별시 서초구 서초동,1303-10,1303,10,서초한일유앤아이주상복합,월세,96.65,202607,13,"10,000",400,10,2007,사평대로56길 7,202609~202809,신규,-,,,아파트,아파트,2026-07
1052,충청북도 청주시 흥덕구 봉명동,2934,2934,0,청주SKVIEW자이,월세,101.9612,202607,13,"20,000",80,19,2024,월명로 76,202610~202810,신규,-,,,아파트,아파트,2026-07
1053,경기도 하남시 학암동,663,663,0,위례신도시신안인스빌아스트로,월세,101.23,202607,13,"10,000",310,5,2017,위례광장로 285,202609~202809,갱신,-,"10,000",270.0,아파트,아파트,2026-07
1054,경기도 남양주시 별내동,1072,1072,0,KCC스위첸,전세,100.376,202607,13,"55,000",0,4,2012,별내5로 81,202607~202807,신규,-,,,아파트,아파트,2026-07
1055,서울특별시 강동구 고덕동,693,693,0,고덕그라시움,전세,97.784,202607,13,"125,000",0,12,2019,고덕로 333,202611~202811,신규,-,,,아파트,아파트,2026-07
1056,경기도 의왕시 포일동,649,649,0,인덕원숲속마을5단지,전세,101.04,202607,13,"60,900",0,8,2012,포일세거리로 96,202610~202810,갱신,사용,"58,000",0.0,아파트,아파트,2026-07
1057,서울특별시 강남구 일원동,718,718,0,샘터마을,전세,101.97,202607,13,"115,000",0,12,1994,일원로 120,202608~202808,신규,-,,,아파트,아파트,2026-07
1058,인천광역시 검단구 금곡동,725-7,725,7,하나,월세,99.919,202607,13,"2,000",90,7,1999,완정로216번길 5,202608~202808,신규,-,,,아파트,아파트,2026-07
1059,서울특별시 양천구 신월동,475,475,0,서울가든,전세,100.8,202607,13,"20,000",0,10,1985,중앙로53길 5,202607~202807,신규,-,,,아파트,아파트,2026-07
1060,경기도 용인시 기흥구 구갈동,660,660,0,힐스테이트기흥,전세,95.9886,202607,13,"70,000",0,25,2018,기흥역로 63,202610~202810,신규,-,,,아파트,아파트,2026-07
1061,경기도 남양주시 진접읍 부평리,756,756,0,진접센트레빌시티2단지,전세,101.98,202607,13,"29,000",0,2,2009,부평로 41,202609~202809,신규,-,,,아파트,아파트,2026-07
1062,경기도 성남시 수정구 신흥동,6951,6951,0,산성역포레스티아,월세,98.68,202607,13,"25,000",240,5,2020,수정로 319,202608~202808,신규,-,,,아파트,아파트,2026-07
1063,인천광역시 계양구 계산동,1084-3,1084,3,은행마을(태산),전세,100.59,202607,13,"36,000",0,12,1997,오조산로62번길 10,202607~202807,갱신,-,"38,000",0.0,아파트,아파트,2026-07
1064,서울특별시 양천구 목동,903,903,0,목동신시가지3,월세,95.16,202607,13,"60,000",130,2,1986,목동서로 100,202608~202808,갱신,사용,"60,000",120.0,아파트,아파트,2026-07
1065,서울특별시 마포구 서교동,486,486,0,서교푸르지오,전세,92.448,202607,13,"65,000",0,6,2004,홍익로 10,202607~202807,갱신,-,"65,000",0.0,아파트,아파트,2026-07
1066,경기도 파주시 동패동,2262,2262,0,운정자이시그니처,월세,96.985,202607,13,"3,000",195,17,2026,물향기1로 160,202607~202807,신규,-,,,아파트,아파트,2026-07
1067,강원특별자치도 춘천시 퇴계동,916-3,916,3,그린타운삼익코오롱,월세,99.99,202607,13,"1,500",110,11,1994,춘주로 174,202607~202807,갱신,사용,"1,500",105.0,아파트,아파트,2026-07
1068,경기도 화성시 병점구 능동,1282,1282,0,서동탄역파크자이,전세,100.5303,202607,13,"46,000",0,15,2018,서동탄로 53,202609~202809,신규,-,,,아파트,아파트,2026-07
1069,경기도 파주시 동패동,1711,1711,0,책향기마을14단지우남퍼스트빌(1711),전세,101.9776,202607,13,"26,000",0,7,2006,책향기로 209,202607~202807,갱신,사용,"26,000",0.0,아파트,아파트,2026-07
1070,대전광역시 유성구 계산동,721,721,0,오투그란데,전세,92.8921,202607,13,"25,000",0,10,2011,학하남로 10,202607~202807,신규,-,,,아파트,아파트,2026-07
1071,서울특별시 송파구 장지동,895,895,0,송파와이즈더샵,전세,96.5326,202607,13,"92,000",0,7,2016,위례광장로 270,202608~202808,신규,-,,,아파트,아파트,2026-07
1072,서울특별시 서초구 잠원동,160,160,0,신반포자이,전세,98.45,202607,13,"184,800",0,8,2018,잠원로 60,202610~202810,갱신,사용,"176,000",0.0,아파트,아파트,2026-07
1073,인천광역시 영종구 중산동,1871-1,1871,1,e편한세상영종국제도시센텀베뉴,전세,98.0214,202607,13,"40,000",0,23,2023,하늘달빛로 139,202609~202809,신규,-,,,아파트,아파트,2026-07
1074,인천광역시 서해구 청라동,107-1,107,1,청라한라비발디,월세,101.7327,202607,13,"5,000",180,10,2011,청라한울로 17,202608~202808,신규,-,,,아파트,아파트,2026-07
1075,충청남도 천안시 서북구 불당동,1494,1494,0,불당파크푸르지오2단지,전세,99.9987,202607,13,"52,500",0,22,2018,불당26로 122,202607~202804,신규,-,,,아파트,아파트,2026-07
1076,세종특별자치시  소담동,550,550,0,새샘마을3단지(모아미래도리버시티),월세,97.994,202607,13,"5,000",125,27,2016,시청대로 236,202610~202810,신규,-,,,아파트,아파트,2026-07
1077,대전광역시 서구 관저동,1579,1579,0,관저예미지명가의풍경,전세,95.0081,202607,13,"44,000",0,7,2017,관저중로 33,202609~202809,신규,-,,,아파트,아파트,2026-07
1078,서울특별시 강서구 방화동,831,831,0,방화4단지,전세,100.35,202607,13,"65,000",0,8,1994,방화대로47가길 22,202610~202810,신규,-,,,아파트,아파트,2026-07
1079,서울특별시 강서구 가양동,1500,1500,0,강서한강자이,전세,98.9994,202607,13,"61,200",0,16,2013,양천로55길 55,202607~202809,신규,-,,,아파트,아파트,2026-07
1080,전북특별자치도 전주시 완산구 효자동3가,1524-1,1524,1,현대아이파크,전세,101.853,202607,13,"51,000",0,9,2007,홍산로 390,202610~202810,신규,-,,,아파트,아파트,2026-07
1081,경상남도 김해시 부곡동,1157-6,1157,6,석봉마을3단지대동피렌체(30-7),전세,101.8308,202607,13,"23,000",0,9,2004,월산로 62,202607~202807,갱신,-,"22,000",0.0,아파트,아파트,2026-07
1082,충청북도 청주시 흥덕구 강서동,583,583,0,가경아이파크5단지,전세,101.5539,202607,13,"44,000",0,15,2023,서부로 1123,202608~202808,신규,-,,,아파트,아파트,2026-07
1083,경기도 고양시 덕양구 원흥동,630,630,0,삼송원흥역센트럴푸르지오,전세,91.7151,202607,13,"61,900",0,25,2018,원흥5로 25,202609~202809,갱신,사용,"59,000",0.0,아파트,아파트,2026-07
1084,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"16,770",67,14,2018,호매실로166번길 33,202608~202808,갱신,-,"16,250",65.0,아파트,아파트,2026-07
1085,세종특별자치시  도담동,855,855,0,도램마을9단지(제일풍경채),전세,95.6231,202607,13,"35,000",0,23,2015,보람로 15,202610~202810,신규,-,,,아파트,아파트,2026-07
1086,인천광역시 부평구 부개동,499-2,499,2,"푸른마을한신,삼부",전세,99.86,202607,13,"42,000",0,15,1999,부개로 58,202610~202810,신규,-,,,아파트,아파트,2026-07
1087,서울특별시 영등포구 당산동3가,559,559,0,쌍용예가클래식,전세,88.02,202607,13,"79,000",0,8,2010,당산로31길 32,202609~202809,신규,-,,,아파트,아파트,2026-07
1088,경기도 화성시 병점구 병점동,860,860,0,구봉마을우남퍼스트빌,전세,97.1055,202607,13,"28,875",0,2,2004,병점동로 23,202608~202610,갱신,-,"28,875",0.0,아파트,아파트,2026-07
1089,경기도 파주시 동패동,1711,1711,0,책향기마을14단지우남퍼스트빌(1711),전세,101.9776,202607,13,"27,000",0,3,2006,책향기로 209,202608~202808,신규,-,,,아파트,아파트,2026-07
1090,경기도 파주시 동패동,1711,1711,0,책향기마을14단지우남퍼스트빌(1711),전세,101.9776,202607,13,"27,000",0,3,2006,책향기로 209,202608~202808,신규,-,,,아파트,아파트,2026-07
1091,경기도 하남시 학암동,671,671,0,플로리체위례,월세,95.9896,202607,13,"20,000",245,7,2015,위례중앙로 185,202609~202809,갱신,사용,"20,000",230.0,아파트,아파트,2026-07
1092,경기도 하남시 감이동,491,491,0,더샵포웰시티,전세,99.6429,202607,13,"82,000",0,19,2021,감일백제로 70,202610~202810,신규,-,,,아파트,아파트,2026-07
1093,경기도 동두천시 동두천동,524,524,0,신창비바패밀리(1단지),월세,101.452,202607,13,"1,500",70,9,2009,강변로664번길 45,202607~202807,신규,-,,,아파트,아파트,2026-07
1094,경기도 수원시 영통구 영통동,988-2,988,2,살구골마을진덕서광성지동아,전세,101.25,202607,13,"58,000",0,4,1998,봉영로 1526,202610~202810,신규,-,,,아파트,아파트,2026-07
1095,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"16,490",66,17,2018,호매실로166번길 33,202608~202808,갱신,-,"15,980",64.0,아파트,아파트,2026-07
1096,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"12,190",76,2,2018,호매실로166번길 33,202608~202808,갱신,-,"10,960",68.0,아파트,아파트,2026-07
1097,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"16,770",65,4,2018,호매실로166번길 33,202608~202808,갱신,-,"15,810",62.0,아파트,아파트,2026-07
1098,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"16,770",67,24,2018,호매실로166번길 33,202608~202807,갱신,-,"16,250",65.0,아파트,아파트,2026-07
1099,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"12,190",76,3,2018,호매실로166번길 33,202608~202808,갱신,-,"11,820",74.0,아파트,아파트,2026-07
1100,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202607,13,"11,900",77,23,2018,호매실로166번길 33,202608~202808,갱신,-,"11,540",74.0,아파트,아파트,2026-07
1101,세종특별자치시  대평동,668,668,0,해들마을6단지,전세,99.1844,202607,13,"34,000",0,5,2018,대평로 80,202609~202809,신규,-,,,아파트,아파트,2026-07
