NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형,부동산유형,수집년월
397,부산광역시 강서구 명지동,3233,3233,0,극동스타클래스,전세,101.92,202604,25,"25,000",0,12,2008,명지오션시티2로 71,202605~202805,신규,-,,,아파트,아파트,2026-04
398,경기도 남양주시 별내동,999,999,0,별내자이더스타,전세,99.9298,202604,25,"66,150",0,45,2023,별내1로 13-21,202606~202806,갱신,사용,"63,000",0.0,아파트,아파트,2026-04
399,서울특별시 서초구 방배동,1002-10,1002,10,삼환나띠르빌(1002-10),월세,92.93,202604,25,"40,000",200,6,2003,명달로 33,202608~202808,신규,-,,,아파트,아파트,2026-04
400,부산광역시 연제구 거제동,1536,1536,0,레이카운티(2단지),전세,101.6538,202604,25,"60,000",0,5,2023,아시아드대로 39,202604~203001,갱신,-,"50,000",0.0,아파트,아파트,2026-04
401,대구광역시 달성군 유가읍 봉리,660,660,0,예미지더센트럴,전세,99.9052,202604,25,"38,000",0,21,2023,테크노북로 260,202606~202806,신규,-,,,아파트,아파트,2026-04
402,경기도 과천시 갈현동,827,827,0,과천푸르지오라비엔오,전세,99.892,202604,25,"86,100",0,20,2021,과천대로8길 15,202606~202806,갱신,사용,"82,000",0.0,아파트,아파트,2026-04
403,충청남도 천안시 동남구 청당동,466,466,0,청수 포레나(FORENA),전세,86.6864,202604,25,"26,000",0,6,2015,청수14로 13,202607~202807,신규,-,,,아파트,아파트,2026-04
404,인천광역시 연수구 송도동,396-7,396,7,송도자이크리스탈오션,월세,98.9044,202604,25,"50,000",80,13,2024,랜드마크로360번길 40,202607~202807,신규,-,,,아파트,아파트,2026-04
405,인천광역시 연수구 송도동,101,101,0,송도더샵퍼스트파크F14BL,전세,95.81,202604,25,"57,000",0,26,2017,컨벤시아대로252번길 50,202604~202804,신규,-,,,아파트,아파트,2026-04
406,부산광역시 기장군 기장읍 동부리,151-5,151,5,한신,전세,99.9,202604,25,"21,000",0,21,1995,차성로344번길 13,202605~202805,신규,-,,,아파트,아파트,2026-04
407,경기도 남양주시 다산동,6075,6075,0,다산한양수자인리버파크,월세,97.6738,202604,25,"49,500",125,8,2018,다산순환로 111,202606~202806,신규,-,,,아파트,아파트,2026-04
408,인천광역시 서해구 청라동,154-1,154,1,청라더샵레이크파크,월세,100.59,202604,25,"5,000",200,13,2013,크리스탈로74번길 26,202606~202806,신규,-,,,아파트,아파트,2026-04
409,경기도 성남시 수정구 창곡동,531,531,0,위례자이,전세,101.9868,202604,25,"94,500",0,10,2016,위례순환로 100,202605~202805,갱신,사용,"90,000",0.0,아파트,아파트,2026-04
410,경기도 하남시 선동,433,433,0,미사강변2차푸르지오,전세,93.9493,202604,25,"77,500",0,3,2016,미사강변한강로 60,202608~202808,신규,-,,,아파트,아파트,2026-04
411,서울특별시 영등포구 여의도동,30-2,30,2,삼부,월세,92.13,202604,25,"37,200",50,15,1975,국제금융로7길 27,202606~202805,신규,-,,,아파트,아파트,2026-04
412,부산광역시 영도구 대평동1가,1,1,0,대동대교맨션,월세,98.33,202604,25,"13,000",20,7,1980,대평로 16,202605~202805,신규,-,,,아파트,아파트,2026-04
413,경기도 용인시 수지구 상현동,858,858,0,만현마을5단지아이파크,전세,99.9125,202604,25,"58,500",0,14,2002,만현로 79,202605~202805,갱신,-,"56,500",0.0,아파트,아파트,2026-04
414,경기도 하남시 학암동,671,671,0,플로리체위례,전세,95.9909,202604,25,"90,000",0,21,2015,위례중앙로 185,202607~202807,신규,-,,,아파트,아파트,2026-04
415,세종특별자치시  도담동,855,855,0,도램마을9단지(제일풍경채),전세,95.6231,202604,25,"33,500",0,22,2015,보람로 15,202604~202804,갱신,사용,"32,000",0.0,아파트,아파트,2026-04
416,경기도 안산시 단원구 고잔동,720,720,0,호수공원(대림1),월세,87.152,202604,25,"5,000",130,1,2001,광덕서로 19,202607~202807,신규,-,,,아파트,아파트,2026-04
417,서울특별시 강서구 등촌동,694,694,0,대림,전세,89.975,202604,25,"59,000",0,8,1995,공항대로39길 100,-,-,-,,,아파트,아파트,2026-04
418,서울특별시 강서구 등촌동,694,694,0,대림,전세,89.975,202604,25,"59,000",0,8,1995,공항대로39길 100,202605~202805,갱신,사용,"57,000",0.0,아파트,아파트,2026-04
419,세종특별자치시  도담동,858,858,0,도램마을 14단지(한림풀에버),전세,99.992,202604,25,"30,000",0,12,2015,보듬2로 42,202606~202806,신규,-,,,아파트,아파트,2026-04
420,경기도 성남시 수정구 창곡동,515,515,0,위례호반써밋에비뉴,전세,98.95,202604,25,"69,300",0,12,2016,위례중앙로 216,202606~202712,갱신,사용,"66,000",0.0,아파트,아파트,2026-04
421,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,월세,97.591,202604,25,"70,000",100,4,2018,센트럴파크로 6,-,-,-,,,아파트,아파트,2026-04
422,서울특별시 강동구 강일동,72,72,0,힐스테이트리슈빌강일,전세,101.7074,202604,25,"63,000",0,8,2023,아리수로93다길 80,202605~202805,갱신,사용,"60,000",0.0,아파트,아파트,2026-04
423,경기도 광명시 철산동,367,367,0,철산한신,전세,89.455,202604,25,"38,000",0,18,1992,디지털로 64,202605~202805,갱신,-,"36,000",0.0,아파트,아파트,2026-04
424,경기도 광명시 철산동,367,367,0,철산한신,월세,89.455,202604,25,"20,000",100,19,1992,디지털로 64,202607~202807,신규,-,,,아파트,아파트,2026-04
425,경기도 수원시 영통구 하동,1021,1021,0,힐스테이트광교,전세,97.5548,202604,25,"70,000",0,5,2018,센트럴파크로 6,202606~202611,신규,-,,,아파트,아파트,2026-04
426,경기도 하남시 감이동,491,491,0,더샵포웰시티,전세,99.6429,202604,25,"85,000",0,6,2021,감일백제로 70,202703~202802,갱신,-,"52,500",0.0,아파트,아파트,2026-04
427,경기도 하남시 감이동,500,500,0,포웰시티푸르지오라포레,전세,90.2406,202604,25,"60,900",0,7,2021,감일백제로 20,202607~202807,갱신,사용,"58,000",0.0,아파트,아파트,2026-04
428,경상남도 김해시 관동동,452-7,452,7,팔판마을4단지푸르지오,월세,92.6737,202604,25,"5,000",75,3,2005,팔판로 93,202607~202807,신규,-,,,아파트,아파트,2026-04
429,서울특별시 강동구 강일동,72,72,0,힐스테이트리슈빌강일,전세,101.3957,202604,25,"63,000",0,8,2023,아리수로93다길 80,202606~202806,갱신,사용,"60,000",0.0,아파트,아파트,2026-04
430,경상북도 경주시 충효동,3310,3310,0,이안,전세,101.9195,202604,25,"22,000",0,4,2010,태종로 399,202606~202806,신규,-,,,아파트,아파트,2026-04
431,경기도 화성시 동탄구 청계동,533,533,0,동탄역시범반도유보라아이비파크1.0,전세,99.0393,202604,25,"75,000",0,7,2015,동탄대로시범길 168,202608~202808,신규,-,,,아파트,아파트,2026-04
432,대구광역시 서구 평리동,1711,1711,0,서대구역화성파크드림,월세,99.4861,202604,25,"3,000",140,27,2023,서대구로29길 30,202606~202806,신규,-,,,아파트,아파트,2026-04
433,대구광역시 서구 평리동,1711,1711,0,서대구역화성파크드림,월세,99.4861,202604,25,"3,000",140,27,2023,서대구로29길 30,202606~202806,신규,-,,,아파트,아파트,2026-04
434,경기도 용인시 수지구 성복동,771,771,0,버들치마을성복힐스테이트1차,전세,101.954,202604,25,"77,000",0,11,2011,성복1로 91,202607~202807,신규,-,,,아파트,아파트,2026-04
435,부산광역시 서구 암남동,775,775,0,힐스테이트이진베이시티아파트,월세,92.9051,202604,25,"5,000",160,35,2022,송도해변로 192,202605~202805,신규,-,,,아파트,아파트,2026-04
436,경기도 성남시 수정구 창곡동,530,530,0,위례아트리버푸르지오1단지,전세,97.7044,202604,25,"95,000",0,5,2016,위례광장로 70,202604~202704,갱신,-,"95,000",0.0,아파트,아파트,2026-04
437,서울특별시 송파구 장지동,894,894,0,위례아이파크,전세,100.8522,202604,25,"94,500",0,18,2015,위례광장로 136,202607~202807,갱신,사용,"90,000",0.0,아파트,아파트,2026-04
438,경기도 하남시 학암동,671,671,0,플로리체위례,월세,101.987,202604,25,"40,000",140,22,2015,위례중앙로 185,202605~202701,신규,-,,,아파트,아파트,2026-04
439,경기도 하남시 학암동,671,671,0,플로리체위례,전세,95.9909,202604,25,"90,000",0,21,2015,위례중앙로 185,202608~202808,신규,-,,,아파트,아파트,2026-04
440,경기도 하남시 학암동,671,671,0,플로리체위례,전세,95.9909,202604,25,"90,000",0,21,2015,위례중앙로 185,202607~202807,신규,-,,,아파트,아파트,2026-04
441,서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,전세,89.46,202604,25,"51,000",0,13,1991,한내로 62,202607~202807,신규,-,,,아파트,아파트,2026-04
442,서울특별시 송파구 장지동,884,884,0,위례2차아이파크,전세,90.0588,202604,25,"87,000",0,16,2016,위례광장로 230,202607~203007,신규,-,,,아파트,아파트,2026-04
443,서울특별시 송파구 장지동,895,895,0,송파와이즈더샵,전세,97.2157,202604,25,"98,000",0,11,2016,위례광장로 270,202605~202805,갱신,-,"77,000",0.0,아파트,아파트,2026-04
444,부산광역시 기장군 기장읍 동부리,151-5,151,5,한신,전세,99.9,202604,25,"21,000",0,21,1995,차성로344번길 13,202605~202805,신규,-,,,아파트,아파트,2026-04
445,경기도 하남시 창우동,520,520,0,은행한신,전세,101.99,202604,25,"52,500",0,10,1994,대청로116번길 30,202606~202806,갱신,사용,"50,000",0.0,아파트,아파트,2026-04
446,경기도 하남시 감이동,491,491,0,더샵포웰시티,전세,99.6429,202604,25,"52,500",0,6,2021,감일백제로 70,202607~202703,신규,-,,,아파트,아파트,2026-04
447,경상북도 포항시 북구 양덕동,2250,2250,0,힐스테이트환호공원1단지,전세,101.4761,202604,25,"36,000",0,7,2025,새천년대로 1344,202605~202805,신규,-,,,아파트,아파트,2026-04
448,경기도 김포시 고촌읍 태리,가-,0,0,캐슬앤파밀리에시티 1단지,전세,99.7494,202604,25,"46,000",0,9,2020,태리로 236,202606~202806,신규,-,,,아파트,아파트,2026-04
449,경기도 부천시 소사구 심곡본동,566-1,566,1,부천극동,월세,86.02,202604,25,"8,000",50,3,1980,성주로 226,202606~202806,신규,-,,,아파트,아파트,2026-04
450,경기도 하남시 학암동,651,651,0,힐스테이트센트럴위례,전세,92.4367,202604,25,"63,000",0,9,2021,위례대로6길 15,202605~202805,갱신,사용,"60,000",0.0,아파트,아파트,2026-04
451,경기도 양주시 고읍동,440,440,0,산내들마을한양수자인,월세,101.6289,202604,25,"3,000",120,15,2009,고읍로 11-7,202606~202806,신규,-,,,아파트,아파트,2026-04
452,경기도 고양시 덕양구 신원동,609,609,0,신원마을1단지우남퍼스트빌,월세,100.7484,202604,25,"1,500",60,2,2015,통일로 374,202604~202704,신규,-,,,아파트,아파트,2026-04
453,울산광역시 남구 신정동,1890,1890,0,문수로2차IPARK2단지,전세,101.4887,202604,25,"74,000",0,17,2013,동산로69번길 14,202607~202807,신규,-,,,아파트,아파트,2026-04
454,세종특별자치시  한솔동,974,974,0,첫마을6단지(힐스테이트),월세,101.46,202604,25,"2,000",115,21,2012,누리로 27,202604~202804,신규,-,,,아파트,아파트,2026-04
455,서울특별시 서초구 서초동,1311-10,1311,10,서초푸르지오써밋,전세,97.7,202604,25,"170,000",0,10,2017,서운로 212,202605~202805,신규,-,,,아파트,아파트,2026-04
456,경기도 하남시 학암동,663,663,0,위례신도시신안인스빌아스트로,전세,101.23,202604,25,"80,000",0,3,2017,위례광장로 285,202607~202608,갱신,-,"80,000",0.0,아파트,아파트,2026-04
457,경기도 부천시 소사구 심곡본동,566-1,566,1,부천극동,월세,86.02,202604,25,"8,000",50,3,1980,성주로 226,202606~202806,신규,-,,,아파트,아파트,2026-04
458,경기도 성남시 수정구 신흥동,6951,6951,0,산성역포레스티아,월세,98.68,202604,25,"25,000",240,5,2020,수정로 319,202608~202808,신규,-,,,아파트,아파트,2026-04
459,경기도 군포시 산본동,1151-5,1151,5,한양수리,전세,96.359,202604,25,"45,000",0,17,1994,수리산로 40,202607~202807,신규,-,,,아파트,아파트,2026-04
460,서울특별시 성동구 행당동,377,377,0,서울숲더샵,전세,92.24,202604,25,"110,000",0,37,2014,왕십리로 241,202607~202807,갱신,사용,"105,000",0.0,아파트,아파트,2026-04
461,경기도 고양시 덕양구 행신동,958,958,0,햇빛마을,전세,99.78,202604,25,"44,000",0,3,1997,화신로 106,202607~202807,신규,-,,,아파트,아파트,2026-04
462,대전광역시 유성구 지족동,1089,1089,0,대전노은4지구한화꿈에그린1블록,전세,101.715,202604,25,"36,750",0,4,2014,지족북로 33,202604~202804,갱신,사용,"35,000",0.0,아파트,아파트,2026-04
463,서울특별시 강남구 신사동,659,659,0,압구정대원칸타빌아파트,월세,97.08,202604,25,"30,000",400,11,2001,압구정로48길 15,202605~202805,신규,-,,,아파트,아파트,2026-04
464,경상남도 창원시 성산구 가음동,15,15,0,창원더샵센트럴파크3단지,월세,98.8452,202604,25,"10,000",170,27,2017,원이대로863번길 7,202605~202705,신규,-,,,아파트,아파트,2026-04
465,서울특별시 강남구 수서동,712,712,0,수서한아름,전세,97.63,202604,24,"80,000",0,11,1993,광평로51길 22,202605~202805,갱신,사용,"80,000",0.0,아파트,아파트,2026-04
466,경기도 수원시 권선구 호매실동,1393,1393,0,힐스테이트호매실,월세,93.69,202604,24,"16,500",64,4,2018,호매실로166번길 33,202605~202805,갱신,-,"16,040",62.0,아파트,아파트,2026-04
467,인천광역시 연수구 송도동,190-2,190,2,글로벌캠퍼스푸르지오,월세,101.98,202604,24,"4,000",210,11,2013,송도문화로28번길 28,202606~202806,신규,-,,,아파트,아파트,2026-04
468,부산광역시 수영구 민락동,783,783,0,e편한세상오션테라스3단지,전세,91.9754,202604,24,"55,000",0,3,2020,광안해변로326번길 32,202604~202804,신규,-,,,아파트,아파트,2026-04
469,인천광역시 연수구 송도동,190-2,190,2,글로벌캠퍼스푸르지오,월세,101.99,202604,24,"5,000",250,33,2013,송도문화로28번길 28,202606~202707,신규,-,,,아파트,아파트,2026-04
470,경기도 하남시 풍산동,480,480,0,미사강변센트럴자이,전세,91.4459,202604,24,"66,000",0,13,2017,미사강변대로 95,202606~202806,갱신,사용,"66,000",0.0,아파트,아파트,2026-04
471,경기도 성남시 분당구 삼평동,742,742,0,봇들마을8단지(주공),전세,101.82,202604,24,"130,000",0,5,2009,동판교로 153,202607~202807,신규,-,,,아파트,아파트,2026-04
472,세종특별자치시  새롬동,605,605,0,새뜸마을5단지(메이저시티),전세,101.8063,202604,24,"32,000",0,6,2017,새롬중앙로 19,202604~202704,갱신,-,"28,000",0.0,아파트,아파트,2026-04
473,경기도 성남시 분당구 삼평동,742,742,0,봇들마을8단지(주공),전세,101.82,202604,24,"130,000",0,5,2009,동판교로 153,202607~202807,신규,-,,,아파트,아파트,2026-04
474,서울특별시 강서구 방화동,546-1,546,1,방화3차우림필유,전세,99.62,202604,24,"45,000",0,10,2005,양천로14길 118,202604~202804,신규,-,,,아파트,아파트,2026-04
475,경기도 화성시 동탄구 영천동,670,670,0,동탄역센트럴예미지,전세,96.9959,202604,24,"59,850",0,11,2017,동탄순환대로27길 45,202607~202807,갱신,사용,"57,000",0.0,아파트,아파트,2026-04
476,서울특별시 동대문구 청량리동,235-1,235,1,미주,월세,86.78,202604,24,"5,000",150,8,1978,약령시로 154,202606~202806,신규,-,,,아파트,아파트,2026-04
477,경기도 화성시 효행구 봉담읍 상리,666,666,0,중흥에스클래스에듀포레,전세,99.385,202604,24,"39,000",0,14,2023,상리1길 167,202606~202806,신규,-,,,아파트,아파트,2026-04
478,경기도 남양주시 별내동,999,999,0,별내자이더스타,전세,99.6563,202604,24,"78,000",0,37,2023,별내1로 13-21,202606~202806,신규,-,,,아파트,아파트,2026-04
479,경기도 하남시 선동,433,433,0,미사강변2차푸르지오,전세,101.818,202604,24,"72,000",0,4,2016,미사강변한강로 60,202606~202806,신규,-,,,아파트,아파트,2026-04
480,인천광역시 연수구 송도동,397-5,397,5,힐스테이트레이크송도3차,월세,99.89,202604,24,"7,000",210,15,2023,아카데미로 442,202605~202805,신규,-,,,아파트,아파트,2026-04
481,대전광역시 유성구 상대동,487,487,0,트리풀시티,전세,101.96,202604,24,"43,000",0,24,2011,상대남로 26,202607~202807,신규,-,,,아파트,아파트,2026-04
482,인천광역시 연수구 송도동,397-5,397,5,힐스테이트레이크송도3차,월세,99.89,202604,24,"7,000",210,15,2023,아카데미로 442,202605~202805,신규,-,,,아파트,아파트,2026-04
483,서울특별시 용산구 후암동,123-51,123,51,삼안리치10차,전세,88.71,202604,24,"45,800",0,5,2005,한강대로104라길 21,202604~202804,갱신,-,"41,800",0.0,아파트,아파트,2026-04
484,경기도 화성시 동탄구 청계동,556,556,0,동탄역 더 힐,월세,85.203,202604,24,"5,000",165,6,2017,동탄순환대로22길 46,202604~202804,신규,-,,,아파트,아파트,2026-04
485,경기도 시흥시 도창동,65,65,0,에이스,월세,101.98,202604,24,"2,000",80,16,1997,매화로 145,202604~202712,신규,-,,,아파트,아파트,2026-04
486,서울특별시 강남구 일원동,716,716,0,목련타운,전세,99.79,202604,24,"110,000",0,1,1993,광평로19길 15,202607~202807,신규,-,,,아파트,아파트,2026-04
487,경기도 군포시 산본동,1151-5,1151,5,한양수리,전세,96.359,202604,24,"50,000",0,19,1994,수리산로 40,202608~202808,신규,-,,,아파트,아파트,2026-04
488,경기도 군포시 산본동,1119,1119,0,한양백두,전세,96.359,202604,24,"39,000",0,2,1994,수리산로 244,202605~202805,갱신,사용,"39,000",0.0,아파트,아파트,2026-04
489,세종특별자치시  보람동,783,783,0,호려울마을5단지(제일풍경채),전세,99.986,202604,24,"40,000",0,20,2017,남세종로 441,202607~202807,신규,-,,,아파트,아파트,2026-04
490,대전광역시 서구 복수동,611,611,0,초록마을1단지(예미지),전세,101.4315,202604,24,"30,000",0,11,2005,복수동로 21-19,202604~202711,갱신,-,"32,000",0.0,아파트,아파트,2026-04
491,서울특별시 송파구 장지동,884,884,0,위례2차아이파크,월세,90.8877,202604,24,"80,000",35,3,2016,위례광장로 230,202604~202802,갱신,-,"70,000",75.0,아파트,아파트,2026-04
492,경기도 수원시 영통구 영통동,989-2,989,2,현대,전세,99.58,202604,24,"55,650",0,7,1998,매영로 366,202607~202807,갱신,사용,"53,000",0.0,아파트,아파트,2026-04
493,서울특별시 서초구 서초동,1757,1757,0,서초그랑자이,월세,90.72,202604,24,"105,000",240,21,2021,효령로 391,202606~202806,갱신,사용,"100,000",230.0,아파트,아파트,2026-04
494,인천광역시 서해구 청라동,115-1,115,1,청라제일풍경채,월세,101.9831,202604,24,"5,000",160,15,2012,청라한울로 95,202606~202806,신규,-,,,아파트,아파트,2026-04
495,경기도 용인시 수지구 상현동,1113,1113,0,광교더힐,월세,101.72,202604,24,"47,000",150,5,2014,광교마을로 11,202606~202806,신규,-,,,아파트,아파트,2026-04
496,경기도 안산시 상록구 사동,1639,1639,0,그랑시티자이2차,전세,101.9886,202604,24,"60,000",0,28,2020,해양5로 17,202606~202806,신규,-,,,아파트,아파트,2026-04
497,경기도 성남시 분당구 수내동,55,55,0,파크타운(롯데),월세,101.835,202604,24,"55,000",136,10,1993,내정로 152,202608~202808,갱신,사용,"55,000",120.0,아파트,아파트,2026-04
498,서울특별시 금천구 독산동,1093-4,1093,4,한신아파트,전세,89.46,202604,24,"46,000",0,24,1991,한내로 62,202607~202807,신규,-,,,아파트,아파트,2026-04
499,인천광역시 연수구 동춘동,가-,0,0,송도파크자이,월세,101.951,202604,24,"5,000",175,10,2019,앵고개로104번길 22,202605~202805,신규,-,,,아파트,아파트,2026-04
500,인천광역시 연수구 동춘동,919,919,0,하나타운2,전세,99.42,202604,24,"23,100",0,1,1994,앵고개로205번길 41,202604~202804,갱신,사용,"22,000",0.0,아파트,아파트,2026-04
501,인천광역시 연수구 동춘동,919,919,0,하나타운2,전세,99.42,202604,24,"23,100",0,1,1994,앵고개로205번길 41,202604~202804,갱신,사용,"22,000",0.0,아파트,아파트,2026-04
502,인천광역시 계양구 용종동,213-3,213,3,초정마을(동아),월세,95.469,202604,24,"3,000",100,4,1998,계산새로 109,202605~202612,신규,-,,,아파트,아파트,2026-04
503,경기도 화성시 동탄구 석우동,56,56,0,신일유토빌,전세,101.857,202604,24,"50,000",0,23,2008,동탄반석로 232,202608~202808,신규,-,,,아파트,아파트,2026-04
504,서울특별시 구로구 천왕동,281,281,0,천왕연지타운2단지,전세,101.99,202604,24,"26,028",0,12,2014,오리로 1102-10,202605~202804,갱신,-,"24,789",0.0,아파트,아파트,2026-04
505,서울특별시 구로구 천왕동,281,281,0,천왕연지타운2단지,전세,101.99,202604,24,"26,028",0,6,2014,오리로 1102-10,202605~202804,갱신,-,"24,789",0.0,아파트,아파트,2026-04
506,서울특별시 구로구 천왕동,281,281,0,천왕연지타운2단지,전세,101.97,202604,24,"26,028",0,4,2014,오리로 1102-10,202605~202804,갱신,-,"24,789",0.0,아파트,아파트,2026-04
507,세종특별자치시  아름동,1282,1282,0,한신엘리트파크(범지기9단지),전세,99.9834,202604,24,"27,000",0,25,2015,달빛1로 206,202606~202806,신규,-,,,아파트,아파트,2026-04
508,경기도 고양시 일산동구 식사동,1565,1565,0,위시티블루밍5단지,전세,101.94,202604,24,"48,000",0,28,2010,위시티1로 7,202608~202808,갱신,사용,"48,000",0.0,아파트,아파트,2026-04
509,경기도 고양시 일산동구 중산동,1574,1574,0,중산마을8(대우),전세,99.69,202604,24,"23,000",0,7,1995,탄중로 398,202605~202805,신규,-,,,아파트,아파트,2026-04
510,인천광역시 연수구 송도동,18-6,18,6,더샵그린워크1차,월세,101.9294,202604,24,"5,000",250,4,2014,아트센터대로97번길 30,202606~202806,신규,-,,,아파트,아파트,2026-04
511,경상남도 창원시 의창구 북면 감계리,227-1,227,1,창원감계힐스테이트3차,월세,101.6532,202604,24,"5,000",104,2,2014,감계로 259,202606~202806,신규,-,,,아파트,아파트,2026-04
512,서울특별시 강남구 삼성동,7-3,7,3,래미안삼성2차,월세,101.38,202604,24,"24,000",72,11,2007,선릉로130길 20,202606~202806,갱신,사용,"24,000",50.0,아파트,아파트,2026-04
513,서울특별시 영등포구 당산동5가,42,42,0,당산삼성래미안4차,월세,97.27,202604,24,"50,000",250,1,2003,당산로 214,202606~202806,신규,-,,,아파트,아파트,2026-04
514,경기도 수원시 장안구 정자동,879-1,879,1,백설마을성지동양고속아파트,전세,99.89,202604,24,"37,800",0,3,1999,정자천로133번길 26,202605~202805,갱신,사용,"36,000",0.0,아파트,아파트,2026-04
515,인천광역시 영종구 중산동,1881-2,1881,2,스카이시티자이,전세,98.9437,202604,24,"36,000",0,25,2018,하늘별빛로 111,202606~202806,갱신,-,"33,000",0.0,아파트,아파트,2026-04
516,인천광역시 연수구 송도동,311,311,0,랜드마크시티센트럴더샵,월세,95.8548,202604,24,"5,000",200,34,2020,랜드마크로 68,202604~202702,신규,-,,,아파트,아파트,2026-04
517,충청남도 천안시 서북구 불당동,1548,1548,0,천안불당지웰더샵,전세,99.3422,202604,24,"63,000",0,9,2016,불당26로 77,202604~202804,갱신,사용,"60,000",0.0,아파트,아파트,2026-04
518,경기도 성남시 분당구 야탑동,190,190,0,동원로얄듀크,전세,96.59,202604,24,"45,000",0,7,2003,돌마로 908,202607~202807,신규,-,,,아파트,아파트,2026-04
519,경기도 화성시 동탄구 여울동,973,973,0,동탄역 반도유보라 아이비파크 8.0,월세,86.2318,202604,24,"5,000",168,16,2018,동탄광역환승로 73,202608~202808,갱신,사용,"5,000",160.0,아파트,아파트,2026-04
520,경기도 고양시 일산서구 가좌동,1086,1086,0,가좌마을6단지벽산,월세,101.982,202604,24,"4,000",110,8,2005,가좌2로 22,202606~202806,신규,-,,,아파트,아파트,2026-04
521,세종특별자치시  소담동,550,550,0,새샘마을3단지(모아미래도리버시티),전세,97.994,202604,24,"36,000",0,20,2016,시청대로 236,202606~202806,신규,-,,,아파트,아파트,2026-04
522,경기도 수원시 권선구 권선동,1199-1,1199,1,두산동아,전세,101.91,202604,24,"40,000",0,7,1994,덕영대로1217번길 24,202606~202806,신규,-,,,아파트,아파트,2026-04
523,서울특별시 용산구 이촌동,418,418,0,동부센트레빌,월세,100.8,202604,24,"10,000",450,17,2001,이촌로 174,202606~202806,신규,-,,,아파트,아파트,2026-04
524,경기도 구리시 인창동,665-1,665,1,삼보,월세,101.94,202604,24,"16,000",124,8,1996,건원대로 56,202604~202702,신규,-,,,아파트,아파트,2026-04
525,경기도 화성시 병점구 능동,1282,1282,0,서동탄역파크자이,전세,100.5303,202604,24,"41,000",0,8,2018,서동탄로 53,202608~202808,신규,-,,,아파트,아파트,2026-04
526,경기도 김포시 장기동,2193,2193,0,한강센트럴자이1단지,월세,100.2089,202604,24,"3,000",120,27,2017,태장로 845,202606~202806,갱신,사용,"3,000",120.0,아파트,아파트,2026-04
527,울산광역시 중구 유곡동,271-2,271,2,에일린의뜰3차,전세,99.8419,202604,24,"35,000",0,10,2014,종가로 245,202604~202804,신규,-,,,아파트,아파트,2026-04
528,경기도 용인시 수지구 신봉동,873,873,0,신봉마을LG자이1차,월세,101.732,202604,24,"20,000",125,7,2004,신봉2로 26,202605~202805,갱신,사용,"20,000",115.0,아파트,아파트,2026-04
529,전북특별자치도 전주시 덕진구 송천동2가,1296,1296,0,에코시티데시앙14블럭,전세,98.9758,202604,24,"58,000",0,6,2021,세병로 210,202607~202807,신규,-,,,아파트,아파트,2026-04
530,경기도 구리시 인창동,665-1,665,1,삼보,월세,101.94,202604,24,"10,000",120,8,1996,건원대로 56,202604~202702,신규,-,,,아파트,아파트,2026-04
531,경기도 부천시 원미구 상동,526-1,526,1,진달래마을(대우),월세,99.5954,202604,24,"10,000",230,10,2002,도약로 56,202607~202807,신규,-,,,아파트,아파트,2026-04
532,경기도 평택시 현덕면 화양리,779,779,0,한화포레나평택화양,월세,99.9952,202604,24,"2,000",120,10,2025,화양용비로 38,202605~202805,신규,-,,,아파트,아파트,2026-04
533,대구광역시 달서구 용산동,997,997,0,용산자이,전세,100.4292,202604,24,"43,000",0,16,2024,달구벌대로 1515,202606~202806,신규,-,,,아파트,아파트,2026-04
534,서울특별시 동작구 흑석동,97-2,97,2,명수대,월세,87.17,202604,24,"2,000",170,5,1976,서달로 158,202605~202805,갱신,-,"2,000",160.0,아파트,아파트,2026-04
535,세종특별자치시  나성동,833,833,0,나릿재마을3단지,전세,98.8226,202604,24,"35,700",0,35,2021,국세청로 45,202606~202806,신규,-,,,아파트,아파트,2026-04
536,대구광역시 달서구 용산동,997,997,0,용산자이,전세,100.4292,202604,24,"43,000",0,16,2024,달구벌대로 1515,202606~202806,신규,-,,,아파트,아파트,2026-04
537,인천광역시 남동구 논현동,604-1,604,1,냇마을신영지웰(9단지),전세,96.5212,202604,23,"40,000",0,24,2007,소래역로 93,202607~202807,신규,-,,,아파트,아파트,2026-04
538,전북특별자치도 군산시 나운동,155-7,155,7,우성,전세,93.56,202604,23,"12,600",0,8,1995,백토로 230,202605~202805,신규,-,,,아파트,아파트,2026-04
539,경기도 수원시 영통구 원천동,593,593,0,광교아이파크,전세,90.9186,202604,23,"75,600",0,6,2018,광교호수공원로 80,202604~202804,갱신,-,"72,000",0.0,아파트,아파트,2026-04
540,경기도 평택시 비전동,876,876,0,한빛,월세,90.81,202604,23,"2,000",100,8,1997,평남로 737,202605~202805,신규,-,,,아파트,아파트,2026-04
541,충청남도 천안시 서북구 불당동,1510,1510,0,호반 베르디움 센트로 포레,전세,97.3742,202604,23,"52,000",0,8,2017,불당23로 10,202606~202806,신규,-,,,아파트,아파트,2026-04
