품목코드,품목명,Tier,가중치,pred,보정치,pred_corr
G034010,이삿짐운송료,A,1.0,131.8199179741797,0.1675590587465289,131.7193825389318
G034020,택배이용료,A,1.9,114.90473818335026,0.1295129541169544,114.82703041088008
H021010,휴대전화기,A,10.4,100.79260919322691,-0.5433090299381623,101.1185946111898
H031040,휴대전화기수리비,A,0.4,106.86556167946506,0.058303226414454436,106.83057974361638
I011010,TV,A,1.9,83.60884421502182,0.0,83.60884421502182
I011020,영상음향기기,A,0.9,102.00500620574573,0.0,102.00500620574573
I012010,컴퓨터,A,3.0,93.71852450598087,0.0,93.71852450598087
I012020,컴퓨터수리비,A,0.1,172.2575793605628,0.0,172.2575793605628
I012030,휴대용멀티미디어기기,A,1.2,124.05969251858284,-0.292026810146659,124.23490860467084
I012040,컴퓨터소모품,A,0.7,121.09690257979202,0.0,121.09690257979202
I012050,저장장치,A,0.1,144.63434115000982,0.5468444449075776,144.30623448306528
I021010,악기,A,0.3,105.53466208682359,0.0,105.53466208682359
I021020,헬스기구,A,1.1,106.5527899502837,0.0,106.5527899502837
I031010,장난감,A,2.9,100.53263913642436,0.0,100.53263913642436
I031020,레저용품,A,1.6,109.75,0.806750939258985,109.26594943644461
I031030,운동용품,A,2.1,92.08397472506881,0.0,92.08397472506881
I031040,화초,A,0.7,145.26999990448357,0.0,145.26999990448357
I031050,원예용품,A,0.4,118.53278150330596,0.0,118.53278150330596
I031060,반려동물용품,A,3.3,121.20701596088597,0.0,121.20701596088597
I031070,반려동물관리비,A,2.6,113.69896470960524,0.0,113.69896470960524
I041010,수영장이용료,A,0.2,113.26807274320485,0.0,113.26807274320485
I041020,볼링장이용료,A,0.2,108.7887873523954,0.0,108.7887873523954
I041030,헬스클럽이용료,A,1.5,108.34536205819393,0.0,108.34536205819393
I041040,골프연습장이용료,A,2.3,104.6692998943295,0.0,104.6692998943295
I041050,골프장이용료,A,3.0,119.92635172911328,0.0,119.92635172911328
I041060,당구장이용료,A,0.5,108.12125204661179,0.0,108.12125204661179
I041070,노래방이용료,A,0.5,123.02714204387716,0.1626361751518104,122.92956033878608
I041080,PC방이용료,A,0.3,115.69967800097322,-0.12803081786422865,115.77649649169176
I041090,놀이시설이용료,A,2.3,116.44646395952779,0.0,116.44646395952779
I041100,운동경기관람료,A,0.2,130.3293017964022,0.0,130.3293017964022
I042010,영화관람료,A,1.0,128.81,0.0,128.81
I042020,공연예술관람료,A,0.7,112.48321200116665,0.09618550133554986,112.42550070036532
I042030,관람시설이용료,A,0.6,111.18094695817658,0.0,111.18094695817658
I042040,독서실비,A,0.8,99.70400473851619,0.0,99.70400473851619
I042050,문화강습료,A,0.9,116.63337172193964,0.08360023988227994,116.58321157801026
I042060,온라인콘텐츠이용료,A,8.0,111.47,0.09817990699038386,111.41109205580577
I042080,사진서비스료,A,1.7,121.31477044240015,-0.38365389201746086,121.54496277761062
I051010,유아용학습교재,A,0.3,115.45709068552397,0.0,115.45709068552397
I051020,초등학교학습서,A,0.6,109.20833527182572,0.1238078660756301,109.13405055218034
I051030,중학교학습서,A,0.6,103.79115401311878,0.0,103.79115401311878
I051040,고등학교학습서,A,0.6,137.11220850073448,0.0,137.11220850073448
I051050,대학교재,A,0.2,103.7397020571543,0.0,103.7397020571543
I051060,서적,A,1.5,109.81844219992922,0.0,109.81844219992922
I052010,신문,A,0.4,120.44862145006734,0.0801509944071223,120.40053085342306
I053010,종이문구,A,0.5,120.75856582725056,0.0,120.75856582725056
I053020,기타문구,A,0.1,126.11057371189318,0.5890905542179491,125.75711937936241
I053030,필기구,A,0.4,116.32440715400068,0.0,116.32440715400068
I053040,회화용구,A,0.2,117.94503759831586,0.0,117.94503759831586
I061010,국내단체여행비,A,2.0,114.13407264903176,0.0,114.13407264903176
I061020,해외단체여행비,A,5.5,113.26177617150537,0.0,113.26177617150537
