품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,pred_2025-09,actual_2025-09,pred_2025-10,actual_2025-10,pred_2025-11,actual_2025-11,pred_2025-12,actual_2025-12,pred_2026-01,actual_2026-01,pred_2026-02,actual_2026-02,pred_2026-03,actual_2026-03,pred_2026-04,actual_2026-04,pred_2026-05,actual_2026-05,pred_2026-06,actual_2026-06,pred_2026-07,actual_2026-07
I041020,볼링장이용료,A,0.2,비계절ETS,107.79948389471555,108.38,108.4675104010644,108.44,108.54643346139042,108.64,108.74964888127691,108.68,108.7887873523954,108.82,108.92692092472755,108.98,109.09007293971615,109.01,109.11729189834976,109.0,109.09748185620639,109.24,109.33941962515483,109.53,109.64394713314653,109.69,109.81246128426459,109.78
I041030,헬스클럽이용료,A,1.5,비계절ETS,108.19535151495455,107.99,108.07615460802447,108.1,108.17711600736301,108.15,108.22608941056205,108.27,108.34536205819393,108.26,108.33357628451273,108.19,108.25469481758392,108.82,108.89278514632964,108.86,108.95437811703971,108.6,108.68686838356213,108.74,108.8107082652223,108.85,108.92291910111135,109.06
I041040,골프연습장이용료,A,2.3,비계절ETS,104.9605244641542,104.95,104.94887990505933,104.62,104.61684310686739,104.68,104.65323498209375,104.69,104.6692998943295,104.65,104.6328945042078,104.65,104.63234601809972,104.59,104.57430015145898,104.43,104.41146052926966,104.39,104.36164280199675,104.14,104.11053179751904,103.95,103.90464942287257,104.02
I041050,골프장이용료,A,3.0,비계절ETS,118.59967271480846,118.36,118.49576522500917,119.78,119.93213763698824,119.78,119.9291857166281,119.78,119.92635172911328,118.71,118.83938840377145,118.71,118.8371869437231,118.77,118.8957650616092,120.27,120.41138185432898,121.4,121.55375975331934,121.84,121.99704875265608,122.05,122.20702293135187,120.76
I041060,당구장이용료,A,0.5,비계절ETS,107.67705794488526,107.89,107.9526029214846,107.95,108.0122214634161,108.0,108.06159978049809,108.06,108.12125204661179,108.06,108.11946398652688,108.55,108.61877389390881,108.69,108.76007671723754,108.81,108.8808671891156,108.72,108.78689149421713,108.77,108.83620162023792,108.93,108.99781603094112,109.04
I041070,노래방이용료,A,0.5,비계절ETS,123.05020290889908,122.91,123.10707044891495,122.91,123.07621531332487,122.91,123.04969783158862,122.91,123.02714204387716,122.91,123.00810762932481,123.45,123.60588525539096,123.56,123.70678456905769,123.08,123.14163293345041,122.9,122.92660539002301,122.96,122.99063834050705,123.35,123.42783897447801,123.5
I041080,PC방이용료,A,0.3,비계절ETS,114.44525607724542,114.72,114.86203735095725,115.03,115.17569942876676,115.36,115.5099432281535,115.55,115.69967800097322,115.4,115.53887424842864,115.28,115.40974684680393,115.65,115.78529400874413,115.65,115.77990894544767,115.72,115.84678810384843,115.82,115.94464628057023,115.76,115.87813865067562,115.87
I041090,놀이시설이용료,A,2.3,비계절ETS,126.98656219446524,127.52,127.59643644387825,119.15,119.22200850371357,117.76,117.83095616077837,116.91,116.9801687641775,117.6,117.67010590692081,117.58,117.64971475165711,118.12,118.18958006121935,117.37,117.43886257595956,117.94,118.0087416617179,120.93,120.99968393327484,122.34,122.40992006801773,129.24
I041100,운동경기관람료,A,0.2,비계절ETS,127.74473783594647,127.32,127.7245250326638,126.98,127.35342028987203,129.4,129.8502187270489,129.88,130.3293017964022,129.88,130.3076488042177,129.88,130.28835191805058,129.88,130.27094944237095,130.6,131.00096898879445,132.26,132.70715200634433,133.35,133.82223995034363,133.35,133.7994592389934,133.35
I042010,영화관람료,A,1.0,비계절ETS,128.8103892994458,128.81,128.81031440682662,128.81,128.81025393472964,128.81,128.81020508718115,128.81,128.81016563732635,128.81,128.81013379461785,128.81,128.81010823057392,128.81,128.81008735171852,128.81,128.81007047536016,128.81,128.81005691709487,128.81,128.81004596936538,128.81,128.8100371257852,128.81
I042020,공연예술관람료,A,0.7,비계절ETS,112.48546244662816,112.39,112.48488475577668,112.39,112.48432087658449,112.39,112.48376125529028,112.39,112.48321200116665,112.39,112.4826547729684,111.65,111.76710481286828,111.65,111.74173020706853,112.81,112.86094812604745,112.81,112.89945225391776,115.97,115.95184646761898,115.97,116.05865794203247,115.97
I042030,관람시설이용료,A,0.6,비계절ETS,110.92290114799695,111.14,111.0523496702783,111.19,111.13442971367499,111.19,111.1675681699886,111.19,111.18094695817658,111.35,111.28174988474295,111.35,111.32244869431844,111.35,111.3388798526217,111.51,111.44091689584708,109.67,110.38519014740477,111.48,111.03759140592572,111.48,111.30108754826405,111.64
I042040,독서실비,A,0.8,비계절ETS,99.65320526454488,99.35,99.4019741600231,99.46,99.48593823498081,99.57,99.59406871960458,99.68,99.70400473851619,99.75,99.77684463158674,99.96,99.97731060561452,100.18,100.1966196419635,100.17,100.20247572751663,100.03,100.07210420899641,99.77,99.81958036203524,99.84,99.86743886501053,98.84
I042050,문화강습료,A,0.9,비계절ETS,116.09678812507394,115.95,116.15045496413819,116.33,116.5358959744214,116.33,116.52745818433857,116.44,116.63337172193964,116.43,116.61524858946441,116.64,116.82519044079726,116.79,116.97303030271881,116.82,116.99674704977095,116.93,117.10351406309293,116.98,117.14827884997369,117.35,117.5245655817283,117.44
I042060,온라인콘텐츠이용료,A,8.0,비계절ETS,111.62586959617758,111.47,111.6227212000118,111.47,111.61520643522215,111.47,111.60756203108332,111.47,111.60044658672697,111.47,111.59384512292661,111.47,111.58772850635614,111.47,111.582010631906,111.47,111.57674749546328,111.47,111.57176210807981,111.47,111.56716493638476,111.47,111.5628194807636,111.47
I042080,사진서비스료,A,1.7,비계절ETS,118.1474535564758,119.46,119.81058738863148,120.82,121.48147103613515,118.72,118.80971963915528,121.14,121.31477044240015,121.16,121.49342766858419,121.6,121.92243840803584,122.34,122.68930937528698,122.44,122.80621425441731,122.79,123.1267645293736,123.03,123.35527845189017,123.71,124.03341833688937,125.9
I051010,유아용학습교재,A,0.3,비계절ETS,112.43577995586631,112.36,112.43525964788023,115.38,115.16999545735256,115.38,115.43444005535572,115.38,115.45709068552397,115.38,115.45870286807674,115.38,115.45836361447608,115.38,115.45785226186808,115.46,115.53012080958435,115.46,115.5362949992317,115.46,115.53638959718386,115.46,115.53593541022644,115.46
I051020,초등학교학습서,A,0.6,비계절ETS,109.21452982818961,109.09,109.21293136469318,109.09,109.21136254050302,109.09,109.20982325694374,109.09,109.20833527182572,109.63,109.71816832613692,109.63,109.74766870608927,110.78,110.83592385262638,111.32,111.4142116554674,111.32,111.44634636836767,111.32,111.44655184873976,111.32,111.44495593425451,111.32
I051030,중학교학습서,A,0.6,비계절ETS,102.75223061599107,102.68,102.75183446761801,103.72,103.79193910498057,103.72,103.79154523547763,103.72,103.79115401311878,113.67,113.74538382256858,115.66,115.73588652688545,117.78,119.06920512024853,117.78,117.85601976124045,117.78,117.85560578449575,117.78,117.85519456762358,117.78,117.85478572260254,119.77
I051040,고등학교학습서,A,0.6,비계절ETS,135.9350574749358,135.49,136.0894170839669,136.54,137.0969615092938,136.54,137.1385358647672,136.54,137.11220850073448,136.66,137.2015561874543,137.71,138.20602294030147,137.71,138.2514813135494,138.78,139.26975101663487,138.78,139.3189064869365,138.78,139.30031586140612,139.9,140.36154550547184,139.9
I051050,대학교재,A,0.2,비계절ETS,104.02462791804334,104.0,104.03961859246328,103.7,103.75611445916083,103.7,103.74072465762754,103.7,103.7397020571543,103.7,103.73944195287973,103.7,103.73922354768588,103.7,103.73900885053708,103.13,103.19516967303777,103.13,103.16615251909047,103.13,103.16430301046874,103.13,103.1638435200516,103.13
I051060,서적,A,1.5,비계절ETS,109.22557323343624,109.16,109.25226013311422,109.72,109.7825071474889,109.72,109.81819155699006,109.72,109.81844219992922,111.41,111.40788103069254,111.89,111.99401812113625,112.41,112.53246143847619,112.63,112.77592366245965,112.63,112.7843624513537,112.63,112.77794923520942,112.8,112.9372771271701,113.4
I052010,신문,A,0.4,비계절ETS,120.45036757877291,120.37,120.44992689487533,120.37,120.4494888723636,120.37,120.44905380621829,120.37,120.44862145006734,120.37,120.44819189511952,120.37,120.44776499588353,120.37,120.44734075967412,120.37,120.44691934433712,120.37,120.44650046853036,120.37,120.44608430396491,120.37,120.4456706459696,120.37
I053010,종이문구,A,0.5,비계절ETS,118.79256901443159,119.45,119.56959366144173,119.92,120.15576390248202,120.5,120.81536611035433,120.54,120.75856582725056,121.0,121.22779765986114,121.08,121.25196811495405,121.73,121.98720942834663,122.99,123.50738831696613,124.85,125.74957193527035,125.17,125.84706304016873,125.26,125.63912944697259,125.42
I053020,기타문구,A,0.1,비계절ETS,127.66637314222072,127.63,127.82332917168,127.62,127.84581087793576,127.63,127.85707067760197,125.45,126.11057371189318,125.07,125.44440047551791,127.28,127.09246087959313,127.54,127.62980487990797,127.46,127.67087433601439,127.98,128.0950519987209,128.46,128.56365527574653,129.88,129.79736305462075,130.54
I053030,필기구,A,0.4,비계절ETS,116.00849565824416,116.14,116.16506028734382,116.07,116.12600302591224,115.74,115.81176310445525,116.41,116.32440715400068,114.88,115.09649105519118,116.53,116.25114168059675,116.61,116.62139024205051,116.91,116.95332667685902,117.36,117.40145894766951,117.78,117.8464988576953,117.72,117.86160304075699,117.93
I053040,회화용구,A,0.2,비계절ETS,117.24475883641183,117.44,117.6689282197113,117.58,117.805359023647,117.88,118.10625028784067,117.73,117.94503759831586,117.73,117.93835711110756,117.93,118.1371030164639,117.42,117.6079045504193,117.9,118.09421607070237,118.42,118.62141704167215,118.45,118.64608291392483,118.65,118.84520069536484,118.61
I061010,국내단체여행비,A,2.0,비계절ETS,121.40289928764976,129.24,126.17750101776365,111.83,117.76323752210114,125.69,122.41757411877988,115.6,118.55904180940453,115.7,116.96001407787075,109.38,112.60680897712211,126.74,120.6720187814748,115.77,117.96498034450782,127.23,123.16483487290571,128.62,126.30053257803817,128.85,127.80043450106349,135.96
I061020,해외단체여행비,A,5.5,비계절ETS,112.32683658882355,113.24,113.09948122557059,110.85,111.38509683948492,124.79,121.82076658026938,110.17,113.26177617150537,111.74,112.19616288889422,115.52,114.66544126682139,118.82,117.74666594608908,117.53,117.64592070829968,128.34,125.52025268156383,143.52,139.94231814425177,137.81,138.29687093082262,134.95
J041010,초등학생학원비,A,7.6,비계절ETS,110.5246594032148,110.48,110.63222327374287,110.56,110.70879802637594,110.58,110.72335835253912,110.59,110.7278421447363,110.67,110.80508804145282,111.13,111.27604065862977,111.35,111.49800136915522,111.74,111.8961630188223,112.28,112.44996098415152,112.36,112.52559568561699,112.41,112.57034407048343,112.5
J041020,중학생학원비,A,13.8,비계절ETS,109.61843470534058,109.62,109.71794398185347,109.66,109.7574015134276,109.68,109.77684483577495,109.78,109.87636340284254,109.93,110.02592881541833,110.34,110.43572281657059,110.8,110.89555810458371,111.15,111.24529720197785,111.51,111.6050439229846,111.59,111.68455613088555,111.66,111.75406311816984,111.87
J041030,고등학생학원비,A,13.8,비계절ETS,107.88839579527965,107.78,107.88624975434614,107.85,107.95518366070858,107.88,107.98354971034632,108.0,108.10327422760145,107.99,108.09109007216436,108.19,108.29204040176633,108.64,108.74665589363956,108.9,109.00840706095487,109.07,109.17879060398992,109.32,109.43038384142194,109.37,109.47891221432924,109.56
J041040,음악학원비,A,3.0,비계절ETS,117.72510477512864,117.55,117.76794291512117,117.77,117.98692465672156,117.89,118.1025573523741,117.89,118.09437475400271,117.95,118.14856489782754,118.29,118.49225332522163,118.64,118.84615169786939,119.14,119.35497820874672,119.75,119.97749289160794,119.94,120.16503197636364,120.09,120.31128397975088,120.24
J041050,미술학원비,A,2.6,비계절ETS,119.14475013353147,119.01,119.24908017212738,119.31,119.54986594547839,119.43,119.66477853051926,119.45,119.67677379730956,119.48,119.6995191376569,119.57,119.78445017306409,119.69,119.90050241117184,120.12,120.33612874687232,120.85,121.08094483531151,121.02,121.24785556428674,120.88,121.09526071265299,121.1
J041060,운동학원비,A,5.7,비계절ETS,122.04951759867465,121.84,122.15880013072426,121.97,122.27941718727575,122.08,122.37996191173298,122.11,122.39815413594522,122.24,122.52086877204219,123.13,123.43205864778136,123.29,123.58508365065238,124.28,124.60057288965668,124.76,125.08558754626003,124.76,125.07057495435387,124.81,125.1088751562858,124.84
J041070,전산학원비,A,0.5,비계절ETS,113.49493240878982,113.49,113.69359625164931,113.62,113.81794061341672,113.73,113.9214289091247,113.77,113.95098094880963,113.95,114.13001449894008,114.59,114.79784741092782,114.94,115.15580879060957,114.94,115.14107833865096,115.05,115.24439939601037,115.03,115.21014151204335,115.12,115.29365413365942,115.12
J041080,가정학습지,A,3.5,비계절ETS,117.89798830898512,117.84,117.89767026893031,117.84,117.8973542685392,117.84,117.89704034173097,117.84,117.89672831432968,117.84,117.89641838572705,120.03,120.0871163574262,120.03,120.08680481232714,120.03,120.08649516177626,120.03,120.08618793772543,124.33,124.59027866260344,124.33,124.57780432474381,124.33
J041090,이러닝이용료,A,0.7,비계절ETS,107.8332037286436,107.81,107.83297193952276,107.81,107.83274315357818,107.81,107.83251847359959,107.81,107.83229440170639,107.81,107.83207670567553,115.57,115.41848588751378,115.57,115.60481018797788,115.57,115.60874853023306,115.57,115.6086152334161,115.57,115.60839176655463,115.57,115.60816806047835,115.57
J041100,학교보충교육비,A,1.4,비계절ETS,106.27623379980541,106.2,106.23601575205782,106.5,106.53596210472311,106.63,106.66582680387017,104.96,104.9940411201679,104.43,104.46035479264572,104.45,104.48012708116615,104.47,104.49990026257859,106.78,106.81490826940532,108.88,108.91565298941904,108.8,108.8354237935254,106.16,106.19408043058088,106.16
J041110,기타학원비,A,0.2,비계절ETS,107.86445856284489,108.02,108.09469246370536,108.16,108.23457000605127,108.28,108.3543694134278,108.28,108.35371948295426,108.36,108.433374042923,108.55,108.6234314561537,108.55,108.6228007619802,108.57,108.64224985526268,108.77,108.84233476830467,108.79,108.86179274127446,109.05,109.12207364362595,109.05
J042010,취업학원비,A,2.0,비계절ETS,109.62733976313942,109.54,109.62835034260797,109.89,109.92781968677237,109.92,109.99625642520465,109.88,109.97145896743284,109.94,110.01885345061676,107.16,107.64253655937607,107.48,107.57413464676512,107.99,108.00328046064836,108.05,108.11522793052228,107.79,107.90755147621114,107.79,107.8776258775614,108.69
J042020,외국어학원비,A,0.5,비계절ETS,114.13318783075488,113.91,114.10313307981835,114.01,114.19849494442734,114.02,114.20060753121335,114.07,114.24468121234717,114.15,114.32018098244963,114.67,114.85271774646877,114.97,115.15634518844105,115.31,115.50142701043463,115.38,115.56569562064968,115.12,115.28767727837875,115.24,115.4050372651039,115.66
J042030,운동강습료,A,3.7,비계절ETS,109.49407368150167,109.43,109.60210520042604,109.43,109.57741069503423,109.47,109.60014356387747,109.47,109.5787895258385,109.53,109.62862650314513,109.84,109.9656430961343,109.99,110.11576727626156,110.16,110.28832443453487,110.23,110.3483055688665,110.23,110.33043400194273,110.34,110.43924874749514,110.34
K011010,김치찌개백반,A,4.8,비계절ETS,127.77302786597899,127.64,127.9425051067735,127.72,127.96008748366627,128.16,128.4424871769114,128.49,128.77646918866742,128.63,128.8744774868503,129.17,129.47753004884717,129.79,130.16234914162658,130.53,130.98090356510764,130.69,131.06198402835184,130.92,131.25073996361365,131.06,131.33839678876296,131.17
K011020,된장찌개백반,A,4.3,비계절ETS,126.20649265639025,126.24,126.50608304727163,126.32,126.52583985924404,126.54,126.74211842003966,126.85,127.07387443738976,127.13,127.36082070671222,127.76,128.08863698227108,128.84,129.36588109020283,129.62,130.2072498647109,129.71,130.1345612107644,129.94,130.29704249842433,130.1,130.38925269190065,130.31
K011030,비빔밥,A,2.4,비계절ETS,128.82530081020892,128.7,128.97860961687846,129.66,130.05341769378447,130.04,130.42737627088388,130.37,130.7440812205786,130.46,130.78303753053592,130.85,131.18075948010946,131.02,131.3202579356964,131.21,131.4881217363744,132.08,132.45248810978487,132.87,133.30651502599883,132.98,133.35998952167665,133.04
K011040,설렁탕,A,2.0,비계절ETS,128.37698807434143,128.19,128.39455080850564,128.51,128.73708950810357,128.83,129.0729573358915,128.96,129.17004241332387,129.25,129.4732061893955,129.63,129.88365741594475,130.09,130.38466232668299,130.01,130.2117431388183,130.62,130.90886909501495,130.35,130.5092896583674,131.04,131.31064353404167,131.13
K011050,갈비탕,A,2.2,비계절ETS,132.43972371575146,132.66,133.0758446696729,132.64,132.9412267682265,132.93,133.22195539903623,133.13,133.3932344565724,133.71,134.04386688218804,134.53,134.97376191357392,135.37,135.90388465741407,135.63,136.08528544335198,136.4,136.92348966431945,136.67,137.1217817989087,137.07,137.5006003586111,137.07
K011060,삼계탕,A,2.2,비계절ETS,123.49468753367448,123.6,123.9731699540001,123.78,124.00288784921037,123.83,123.93308280992431,123.85,123.89590184677803,123.96,124.03097387680651,124.55,124.86796573375973,124.69,124.87300774989056,124.95,125.14416541486982,125.32,125.57248955041757,125.73,126.02376822537768,126.23,126.5838704931206,126.98
K011070,해물찜,A,4.1,비계절ETS,115.62051196643812,115.6,115.72041904727666,115.65,115.74755712611265,115.87,115.99550072348889,116.09,116.23456197604915,116.52,116.7301318841881,116.74,116.94569149308366,116.84,117.01268913205375,117.07,117.25108625587816,117.41,117.624299125092,117.71,117.9388458077264,117.92,118.13696755617451,117.92
K011080,해장국,A,5.0,비계절ETS,129.80520886539477,130.07,130.30894864955488,130.2,130.36342304586998,130.75,131.07562487287188,131.17,131.50775864334213,131.56,131.8891649025076,132.24,132.70060286932318,133.35,134.0815497614788,133.96,134.56513375819648,134.39,134.8534389194338,134.39,134.56387872402857,134.59,134.7582411490148,134.9
K011090,불고기,A,1.1,비계절ETS,122.52993053072586,122.3,122.55287819797883,122.45,122.68922310447118,122.56,122.78213942918012,123.12,123.38003022079833,123.47,123.73817772217029,123.96,124.24752949025743,124.32,124.61282639683458,124.32,124.5843394159517,125.2,125.5189846526808,125.06,125.33569847242255,125.44,125.72344828886999,125.47
K011100,쇠고기(외식),A,8.3,비계절ETS,120.65783538348013,120.35,120.41976188548034,120.5,120.5740564180202,120.55,120.61562818472565,120.73,120.82651271872501,121.24,121.46975814564513,121.64,121.93204900740874,121.83,122.07695139741477,122.22,122.49197092482679,122.55,122.83014292411201,122.66,122.86866852952429,122.93,123.1355584558282,122.96
K011110,돼지갈비(외식),A,6.1,비계절ETS,124.64084155993433,124.35,124.53229783068716,124.31,124.40560116066041,124.56,124.69943989441721,125.0,125.22771339086107,125.23,125.44198220890347,125.72,126.00804660234041,126.01,126.27805454118251,126.66,127.03516607175007,127.06,127.4170480345681,127.24,127.51318593861775,127.4,127.61610051995845,127.68
K011120,삼겹살(외식),A,7.2,비계절ETS,122.71284944151523,122.66,122.83753111566084,122.9,123.07649940333128,122.99,123.11573282675532,123.41,123.61859856266959,123.55,123.71016286444572,124.1,124.37068002229088,124.8,125.18249004587955,125.07,125.36855795803397,125.33,125.57962065304584,125.54,125.7461306179932,125.74,125.91914895700569,125.8
K011130,오리고기(외식),A,1.5,비계절ETS,124.07489660656103,124.06,124.28105904692879,124.14,124.22193313283395,124.16,124.18309670584708,123.48,122.97145770684956,124.33,124.78581886608693,124.55,124.78798642634942,124.6,124.68754856965327,125.09,125.41055561488338,125.72,126.18797816593728,125.97,126.23854284542493,126.27,126.52036425983476,126.38
K011140,냉면,A,2.4,비계절ETS,128.16807913935705,128.19,128.51183896438627,128.36,128.60339594979015,128.43,128.59186201229687,128.55,128.68434639586326,128.83,129.00747946896706,129.04,129.21620274036817,129.58,129.874768135464,130.17,130.55210740256211,131.25,131.87177760509545,131.68,132.1835317075594,131.84,132.17832702355346,132.13
K011150,칼국수,A,2.7,비계절ETS,129.84055985750996,129.81,130.00999596536025,130.07,130.28052015463618,130.43,130.6883529796888,130.85,131.15804447513315,131.37,131.74618242586243,131.81,132.18623135357765,132.61,133.14259177575858,132.97,133.39032582735842,133.21,133.52227116473003,133.54,133.8373180175371,133.81,134.07398657835014,133.91
K011160,죽(외식),A,1.7,비계절ETS,122.86648882577154,122.68,122.86185498448671,125.76,125.87392112943915,125.76,125.98860199634703,125.76,125.98751476538467,125.76,125.9817809537106,125.76,125.97617690889251,125.76,125.97085713188204,125.76,125.96580620147567,125.76,125.96099981146055,125.76,125.95641789900912,125.76,125.95204754567656,126.77
K011170,생선초밥,A,2.7,비계절ETS,118.40236225248113,118.16,118.35062658111427,118.55,118.76265468353176,118.71,118.91409309310004,118.88,119.07780631718188,118.98,119.16383426041281,119.4,119.6102256027333,119.64,119.85162663104988,119.64,119.82429363155943,119.9,120.09137758393477,120.13,120.32396134055763,120.34,120.53385144313727,120.73
K011180,생선회(외식),A,10.3,비계절ETS,134.52501709690165,134.07,134.31624553908324,134.8,135.13262928689394,135.13,135.44278882321075,135.59,135.91329240441584,136.13,136.47640649266148,136.54,136.8794104679427,136.63,136.90347093384588,136.72,136.94233796595122,137.58,137.9104133761421,137.83,138.12856859247958,137.97,138.22375653816104,138.52
K011190,자장면,A,2.2,비계절ETS,134.39576034313248,134.63,135.0826196082208,134.99,135.35514144019714,135.53,135.9225172584602,136.06,136.4624253117302,136.47,136.83099882464583,136.9,137.24808445655648,136.98,137.18551699155856,136.93,137.0121563474386,137.77,138.1329149721388,138.13,138.452869128892,138.24,138.44746482684332,138.32
K011200,짬뽕,A,2.4,비계절ETS,130.0119755385071,130.22,130.51961870247283,130.47,130.69904415987565,131.02,131.3723768626948,131.27,131.51867545342412,131.57,131.806312146947,132.16,132.5346046455917,132.85,133.32509081207658,132.86,133.03605280872014,133.64,134.08331291416752,133.95,134.26646938120027,134.3,134.58774896959378,134.38
K011210,탕수육,A,2.1,비계절ETS,121.94689843324679,122.03,122.28263670092518,122.26,122.44710847612139,122.49,122.66810418691566,122.69,122.8469918955227,122.74,122.79471997635228,123.24,123.5774675406393,123.49,123.70235358316964,123.48,123.50369601822017,123.89,124.16097847104795,124.13,124.32657295313753,124.25,124.35739931256926,124.33
K011220,볶음밥,A,0.9,비계절ETS,129.15160853121347,129.32,129.64292392638848,129.64,129.91988104588904,129.91,130.1487916506239,130.15,130.35866547511134,130.47,130.70881474672427,131.0,131.35734581597237,131.57,131.99190566678496,131.59,131.752904791948,132.18,132.5388648687621,132.59,132.93105676503598,132.76,132.97345016815748,132.98
K011230,돈가스,A,2.2,비계절ETS,130.03718692987934,130.05,130.3774200960627,130.08,130.28038501985455,129.97,130.0443821483191,129.92,129.943771353402,130.16,130.25759584930685,130.79,131.06190696140172,130.85,131.0291314517242,131.22,131.45031847387045,131.89,132.2530364259031,132.21,132.5317462051553,132.67,133.01563887561576,132.61
K011240,스테이크,A,1.5,비계절ETS,118.45828036184331,118.25,118.38210375674768,118.25,118.36433057835218,119.14,119.34103861543201,119.86,120.1108542441236,120.09,120.33724281726882,120.38,120.6301199985934,120.96,121.24319079233798,121.25,121.53237222344872,121.38,121.64452909371775,121.47,121.71548797392452,121.57,121.79952832066257,121.66
K011250,스파게티,A,1.5,비계절ETS,118.46959492958968,118.66,118.94321018910121,119.01,119.30514856006138,119.36,119.66080307948754,119.44,119.69274774100877,119.96,120.24949429092902,120.39,120.70887696380574,120.82,121.1577219175114,120.92,121.20832093533056,121.08,121.32953685287616,121.11,121.3064679681856,121.24,121.41134699631782,121.48
K011260,라면(외식),A,0.7,비계절ETS,132.50748417028132,132.17,132.38934972662673,132.48,132.71627513766745,132.62,132.81590114005954,132.85,133.04651226244496,133.05,133.23795790342658,133.54,133.80781197428033,133.68,133.8976036123717,134.02,134.263107003481,134.66,135.0078656276844,135.31,135.73172889422568,135.31,135.58819143494426,135.9
K011270,김밥,A,3.4,비계절ETS,138.9533388579071,138.74,139.0090320016102,139.02,139.27857600106933,139.32,139.57681182773212,139.88,140.20447687107742,140.25,140.57081426628866,141.53,142.0873618079151,142.24,142.81376534357196,142.61,143.1032366316422,143.1,143.5699614838025,143.82,144.3350893333073,143.91,144.28950812081146,144.78
K011280,떡볶이,A,3.1,비계절ETS,135.39446326495855,135.37,135.66131304695062,135.76,136.0729486029295,136.07,136.37607398778783,136.29,136.56689883120384,136.87,137.22191782406296,137.92,138.44872421093856,138.35,138.84312679210785,138.86,139.34972019679336,139.73,140.31346683706448,140.24,140.7948803234857,140.24,140.6418415205155,140.48
K011290,치킨,A,8.6,비계절ETS,129.70504883210586,129.65,129.96963564789982,130.01,130.32565177549813,130.0,130.23260499700478,130.15,130.35459764192464,129.4,129.37311380116896,129.57,129.59403628351046,131.09,131.41758420104117,131.31,131.60592414358726,131.47,131.73050404768503,131.77,132.0291403930347,132.11,132.37560810210235,132.06
K011300,햄버거,A,4.3,비계절ETS,137.96801063054727,131.94,134.63972045779732,137.2,136.62042026749398,132.48,134.28799549771227,132.48,133.22734632197438,137.2,136.07930453509778,137.2,137.11238499566926,139.59,138.99227655732182,140.82,140.53044204160454,140.82,141.14940361417462,140.82,141.38874540245044,141.81,142.08322975869208,141.81
K011310,피자,A,4.1,비계절ETS,119.61283591898257,119.57,119.63815644036481,119.68,119.71808342749759,119.68,119.73662132196165,119.68,119.73448660373258,119.68,119.72652250502955,119.68,119.71790279115757,119.68,119.71024775985623,119.68,119.70390792074122,119.68,119.69881090495294,119.68,119.69476818706806,119.68,119.69158212430582,119.68
K011320,쌀국수,A,0.6,비계절ETS,125.856746297537,125.94,126.31320449600922,126.34,126.71339129365953,126.76,127.13938184431113,127.32,127.74405174442467,127.96,128.4396831556531,128.46,128.93813629799175,129.02,129.51496053847526,129.35,129.78884187782865,129.92,130.39029556155396,129.93,130.2583805011051,130.38,130.73873267264585,130.45
K011330,커피(외식),A,8.8,비계절ETS,111.59971376405609,111.43,111.59015556934463,111.43,111.58222495170388,111.43,111.57544798945644,111.43,111.56953526143056,111.43,111.56430061145393,111.44,111.56989525734708,111.51,111.63755560145721,111.51,111.6334940277766,111.51,111.62976504385344,111.48,111.59561622529415,111.58,111.6946870593813,111.58
K011340,기타음료(외식),A,0.5,비계절ETS,107.38054144776372,107.34,107.38031918551141,107.34,107.38009822901012,107.34,107.37987880958941,107.34,107.37966070673805,107.34,107.37944393272151,107.34,107.37922863617155,107.34,107.37901476535875,107.34,107.37880204455722,107.34,107.37859076161352,107.34,107.37838078625543,107.43,107.46821138120445,107.43
K011350,소주(외식),A,2.5,비계절ETS,115.86776586811955,115.87,115.909019496721,115.24,115.02958125213094,115.65,115.70348020847675,115.8,115.87708607968192,116.27,116.47179198692275,116.54,116.72589428205997,116.68,116.81232339474043,116.68,116.73869631748005,116.73,116.77385682352185,116.73,116.74945288796822,116.93,117.00988304591434,118.5
K011360,맥주(외식),A,4.8,비계절ETS,118.85902511940371,118.83,118.92066098913529,118.42,118.33374790690604,118.67,118.70428419326467,118.79,118.84946250907494,118.79,118.82544125213981,119.31,119.49973902935908,119.43,119.58214348387324,119.45,119.54771462520738,119.63,119.74667826776286,119.64,119.71331665760528,119.71,119.77656358207578,120.83
K011370,막걸리(외식),A,0.3,비계절ETS,120.57954848772809,120.82,120.95306615942265,120.18,120.12378104287563,120.18,120.14185457532933,120.18,120.15323014884207,120.01,119.95095498209962,120.24,120.25090082672523,120.24,120.24785467512827,120.24,120.24565993882594,120.36,120.39100263064095,120.63,120.71341922997973,120.63,120.6897631955773,120.63
K011380,구내식당식사비,A,11.9,비계절ETS,124.50343299380428,124.44,124.7490015855198,124.29,124.57665554850844,124.29,124.5619477451213,124.29,124.5476344552408,124.6,124.85888458962893,124.81,125.06523736545354,125.16,125.41850090598545,125.93,126.21092794070125,126.24,126.52083659753966,126.29,126.55899097554395,126.36,126.618552914646,126.75
K011390,도시락,A,0.6,비계절ETS,133.36697956801993,134.34,134.86695747619058,134.34,134.84053134596508,139.23,139.93493569696187,139.23,139.89524262582432,139.23,139.85117040057676,140.45,141.095986109301,140.45,141.06676221320367,140.45,141.0310877893213,140.45,141.00022075148559,140.45,140.97450636888874,144.73,145.36729383453005,145.69
