품목코드,품목명,Tier,가중치,모델,pred_2025-08,actual_2025-08,raw_pred_2025-08,pred_2025-09,actual_2025-09,raw_pred_2025-09,pred_2025-10,actual_2025-10,raw_pred_2025-10,pred_2025-11,actual_2025-11,raw_pred_2025-11,pred_2025-12,actual_2025-12,raw_pred_2025-12,pred_2026-01,actual_2026-01,raw_pred_2026-01,pred_2026-02,actual_2026-02,raw_pred_2026-02,pred_2026-03,actual_2026-03,raw_pred_2026-03,pred_2026-04,actual_2026-04,raw_pred_2026-04,pred_2026-05,actual_2026-05,raw_pred_2026-05,pred_2026-06,actual_2026-06,raw_pred_2026-06,pred_2026-07,actual_2026-07,raw_pred_2026-07
G023060,자동차검사료,A,0.3,비계절ETS,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
G033010,국내항공료,B,1.0,계절ETS,117.49809850571472,119.82,117.49809850571472,107.02981329502204,102.28,107.02981329502204,103.00261838402776,109.57,103.00261838402776,103.92546916096964,102.28,103.92546916096964,104.96269745626074,103.81,104.96269745626074,105.10363377713765,106.39,105.10363377713765,109.75174696158098,112.41,109.75174696158098,104.88780800717736,102.7,104.88780800717736,101.88439980554466,103.07,101.88439980554466,107.18845734043788,135.11,107.18845734043788,122.69599235882464,129.52,122.69599235882464,131.81490236602164,123.57,131.81490236602164
G033030,여객선료,A,0.2,비계절ETS,121.68505528492048,122.94,121.68505528492048,122.8724925589905,121.6,122.8724925589905,121.83965275082048,122.4,121.83965275082048,122.41360890209226,121.94,122.41360890209226,122.08123377947548,121.72,122.08123377947548,121.84648843654888,123.41,121.84648843654888,123.29671280242069,122.26,123.29671280242069,122.47282373671574,121.07,122.47282373671574,121.3259157131982,122.41,121.3259157131982,122.35182782623244,129.45,122.35182782623244,128.6918099243974,128.81,128.6918099243974,128.8816779841357,131.9,128.8816779841357
G034010,이삿짐운송료,A,1.0,비계절ETS,130.50026482829418,130.25,130.50026482829418,130.3889902444605,130.46,130.64705589111364,130.69120071425488,130.95,130.84680869242237,131.1833269604566,131.15,131.3394181993612,131.42859883578888,131.64,131.52913427103678,132.02210667268704,133.21,132.02210667268704,133.6428158743301,135.41,133.6428158743301,135.92474702412562,135.31,135.92474702412562,135.7905818591361,136.8,135.7905818591361,137.3288053328915,136.77,137.3288053328915,137.26703509324662,136.55,137.26703509324662,137.0099816279702,136.37,137.0099816279702
G034020,택배이용료,A,1.9,비계절ETS,115.0670193320891,114.76,115.0670193320891,114.83857328687569,114.84,114.83857328687569,114.91649726801222,114.84,114.91649726801222,114.8341700881759,114.84,114.91038896980989,114.82703041088008,114.84,114.90473818335026,114.8372772840129,114.84,114.89951629747152,114.8370243727497,114.94,114.89469770651056,114.9955501042334,114.73,114.9955501042334,114.72082001406054,114.94,114.76995886699932,114.98787185606773,114.7,114.98787185606773,114.73135034654634,114.65,114.73135034654634,114.67606414033212,114.65,114.67606414033212
H021010,휴대전화기,A,10.4,비계절ETS,99.54584059437018,99.64,99.38355660573714,99.54690443612773,99.64,99.38669605210966,99.54732446589756,101.09,99.39014602420184,100.86272144270548,101.09,100.5627596870552,101.11859461118982,101.09,100.79260919322692,101.16906062537858,101.09,100.83965951280511,101.17967733377326,101.09,100.85122004128684,101.18261177137586,101.92,100.85592082244442,101.93640168663957,101.92,101.5286332147416,101.9382554640367,101.92,101.6613357111927,101.93947753856678,101.92,101.68941538813654,101.94056181883812,101.92,101.69718028789885
H031040,휴대전화기수리비,A,0.4,비계절ETS,106.38843867889837,106.34,106.46738742397564,106.38801659071497,106.34,106.46623670332129,106.38760255803034,106.34,106.46510532410358,106.38600038729435,106.75,106.46279698856786,106.83057974361638,106.75,106.86556167946506,106.83969248618556,107.39,106.87325666964377,107.50045413225897,107.39,107.50045413225897,107.5134676153618,107.62,107.5134676153618,107.73831213452635,107.62,107.73831213452635,107.74242526990282,107.62,107.74242526990282,107.74149752986756,99.28,107.74149752986756,99.45100814432575,110.79,99.45100814432575
I011010,TV,A,1.9,비계절ETS,87.61809301753813,84.78,87.61809301753813,84.37969427890175,86.65,84.37969427890175,86.49464880701692,85.95,86.49464880701692,85.73931727566554,84.0,85.73931727566554,83.60884421502182,82.2,83.60884421502182,81.66559507678276,82.65,81.66559507678276,82.22674519506154,82.85,82.22674519506154,82.49820401491871,82.33,82.49820401491871,81.96528003815237,82.09,81.96528003815237,81.74339811874026,82.49,81.74339811874026,82.22679821036166,83.56,82.22679821036166,83.80533017621933,87.81,83.44093224162106
I011020,영상음향기기,A,0.9,비계절ETS,95.91464063298332,95.57,95.91464063298332,95.45419076379984,96.8,95.45419076379984,96.6890330499461,97.09,96.6890330499461,96.98086745822984,102.1,96.98086745822984,102.00500620574572,102.16,102.00500620574572,102.80643485627037,102.06,102.06597012372572,101.96655017245268,98.62,101.96655017245268,98.51888477933169,98.81,98.51888477933169,98.7102450734665,96.99,98.7102450734665,96.88626511985406,101.0,96.88626511985406,100.90725436142522,100.87,100.90725436142522,100.77774993381166,100.28,100.77774993381166
I012010,컴퓨터,A,3.0,비계절ETS,93.92630663766012,94.04,93.4997117060957,94.15812482541502,92.96,93.83228954146466,92.75316101154928,92.92,92.75316101154928,92.71525389541036,93.92,92.71525389541036,93.71852450598088,95.11,93.71852450598088,94.91194432488976,95.42,94.91194432488976,95.51824282133926,101.99,95.22433131987832,101.79478363063244,104.42,101.79478363063244,104.22934917020488,111.7,104.22934917020488,111.52620553628208,111.51,111.52620553628208,111.33018888577908,114.86,111.33018888577908,114.69251773876978,117.19,114.69251773876978
I012020,컴퓨터수리비,A,0.1,비계절ETS,179.15695470567482,178.77,179.15695470567482,179.15351914638657,171.91,179.15351914638657,172.2637528087066,171.91,172.2637528087066,172.26064401932126,171.91,172.26064401932126,172.2575793605628,171.91,172.2575793605628,171.34727063424614,182.19,172.25456071801918,182.56897767629533,182.19,182.56897767629533,182.56572246983444,182.19,182.56572246983444,182.5625116620029,182.19,182.5625116620029,182.55934986562565,182.19,182.55934986562565,182.5562279273426,189.05,182.5562279273426,189.436475027848,206.85,189.436475027848
I012030,휴대용멀티미디어기기,A,1.2,비계절ETS,122.82289153852415,122.31,122.30963269245714,122.82289544722046,122.31,122.3096483696026,122.30966310215238,124.06,122.30966310215238,124.23490473163159,124.06,124.05967893673127,124.23490860467084,124.06,124.05969251858284,124.23491231204109,124.06,124.05970552243478,124.23491590224242,124.06,124.05971801643852,124.23491937425203,124.06,124.05973002084627,124.23492234075351,129.25,124.05974115247211,129.7689285982173,129.25,129.24975521496788,129.76893141572782,129.25,129.24976566030207,129.76893402505704,149.78,129.2497755838032
I012040,컴퓨터소모품,A,0.7,비계절ETS,118.00208832340952,117.85,118.00208832340952,117.9968607812836,119.06,117.9968607812836,119.14315730336952,119.06,119.14315730336952,119.1426667323936,120.89,119.1426667323936,121.09690257979202,120.89,121.09690257979202,121.090463653426,126.01,121.090463653426,126.31697735093124,126.01,126.31697735093124,126.34665087752278,125.91,126.34665087752278,126.2275710623084,128.49,126.2275710623084,128.86205230503032,128.49,128.86205230503032,128.89081559904432,127.46,128.89081559904432,127.80697486750162,127.46,127.80697486750162
I012050,저장장치,A,0.1,비계절ETS,144.45729930848196,144.27,144.45729930848196,144.7931841930065,144.27,144.7931841930065,144.75228609433358,144.31,144.75228609433358,144.465106167903,144.31,144.70479551554226,144.30623448306528,144.31,144.63434115000982,144.29110426341063,160.06,144.572316818222,158.81211645266296,172.55,158.81211645266296,172.5564934610585,196.75,172.5564934610585,197.69116988373983,197.48,197.69116988373983,200.4819042020013,207.68,200.4819042020013,210.5277663137168,209.38,210.5277663137168,212.6306537408113,212.06,212.6306537408113
I021010,악기,A,0.3,비계절ETS,105.51017209374918,105.2,105.43628825718606,105.23464563099732,105.13,105.23464563099732,105.15270450906256,105.27,105.15270450906256,105.28401282855263,105.52,105.28401282855263,105.5346620868236,105.44,105.5346620868236,105.4671518406096,105.44,105.4671518406096,105.46135242899554,105.89,105.46135242899554,105.9007892623128,105.96,105.9007892623128,105.99030724848016,106.1,105.99030724848016,106.12950017867688,105.89,106.12950017867688,105.92742676242688,106.51,105.92742676242688,106.52214421735673,106.5,106.52214421735673
I021020,헬스기구,A,1.1,비계절ETS,108.22322362465177,107.08,108.22322362465177,107.37815787865873,106.36,107.37815787865873,106.6214472931316,106.38,106.6214472931316,106.43787032823876,106.6,106.43787032823876,106.5527899502837,106.43,106.5527899502837,106.06132939869204,106.64,106.45718747830884,106.58754929488514,105.66,106.58754929488514,105.89644656744905,103.9,105.89644656744905,104.40288460101046,106.28,104.40288460101046,105.78015532382663,114.69,105.78015532382663,112.48553110651174,118.39,112.48553110651174,117.44179109704253,115.69,117.44179109704253
I031010,장난감,A,2.9,비계절ETS,101.06575136767124,101.33,101.06575136767124,101.25736197276348,101.19,101.25736197276348,101.22112991026542,101.17,101.22112991026542,101.19449567649768,100.23,101.19449567649768,100.53263913642436,99.46,100.53263913642436,99.77764860176208,101.13,99.77764860176208,100.70135891788344,98.77,100.70135891788344,99.11225038451738,100.41,99.38571380607704,100.05683753786433,101.13,100.05683753786433,100.77547361396329,101.2,100.77547361396329,101.06893024922216,101.45,101.06893024922216,101.56876233663937,101.42,101.3363586093166
I031020,레저용품,A,1.6,비계절ETS,113.63158195880332,112.91,113.0884315897843,113.0261234376068,113.0,113.0261234376068,113.05745552954892,109.68,113.05745552954892,111.02011213512912,109.75,111.02011213512912,109.77976364953932,109.82,110.2638142130947,109.49459836874236,113.03,110.02952673045398,111.70663569361933,112.51,111.93618205718111,112.34066735093032,112.6,112.34066735093032,112.54796716343476,112.74,112.54796716343476,112.71300116933187,112.75,112.71300116933187,113.14316764410611,112.76,112.7812835125488,113.21720055792862,112.96,112.8130633563167
I031030,운동용품,A,2.1,비계절ETS,95.01503203754908,94.77,95.01503203754908,94.75498804615206,94.55,94.75498804615206,94.53496501558053,92.26,94.53496501558053,92.24396264756108,92.1,92.24396264756108,92.0839747250688,91.72,92.0839747250688,91.53117194823517,91.65,91.7038858454808,91.30526082543896,109.37,91.6339416571782,109.36877918737916,108.02,109.36877918737916,108.01867802852284,107.15,108.01867802852284,107.14860935629008,106.81,107.14860935629008,106.80859154260207,106.84,106.80859154260207,106.8386140476501,105.71,106.8386140476501
I031040,화초,A,0.7,비계절ETS,128.27000002130868,127.52,128.27000002130868,127.52000001117588,132.22,127.52000001117588,132.21999992996456,138.86,132.21999992996456,138.85999990105628,145.27,138.85999990105628,145.26999990448357,154.1,145.26999990448357,154.09999986842274,164.79,154.09999986842274,164.78999984070657,163.26,164.78999984070657,163.26000002279875,154.45,163.26000002279875,154.4500001312792,143.98,154.4500001312792,143.98000015601517,159.35,143.98000015601517,159.3499997709691,142.98,159.3499997709691,142.980000243932,136.43,142.980000243932
I031050,원예용품,A,0.4,비계절ETS,117.4681296815548,117.73,117.4681296815548,117.8652551698075,118.17,117.8652551698075,118.3249089294674,118.17,118.3249089294674,118.31015204301085,118.39,118.31015204301085,118.53278150330596,118.39,118.53278150330596,118.51926695490144,118.67,118.51926695490144,118.80709106944336,118.79,118.80709106944336,118.92282952952782,119.35,118.92282952952782,119.50978093965664,120.37,119.50978093965664,120.58575266942717,121.04,120.58575266942717,121.28399067803782,121.1,121.28399067803782,121.32894186236072,120.97,121.32894186236072
I031060,반려동물용품,A,3.3,비계절ETS,120.36884636136926,120.43,120.36884636136926,120.58424426657916,120.18,120.58424426657916,120.45126664746068,119.8,120.45126664746068,119.75052852004433,121.43,120.1120020164536,121.20701596088595,121.7,121.20701596088595,121.73895272563304,121.91,121.73895272563304,122.05052331689804,121.45,122.05052331689804,121.79057084735769,122.91,121.79057084735769,122.7774209684245,120.15,122.7774209684245,121.04348920319283,122.29,121.04348920319283,122.0386333685146,122.25,122.0386333685146,122.32515126077136,123.27,122.32515126077136
I031070,반려동물관리비,A,2.6,비계절ETS,113.63572862477514,113.5,113.52045278277366,113.5700817226601,113.52,113.5700817226601,113.5896857449027,113.58,113.5896857449027,113.6493285647754,113.63,113.6493285647754,113.69896470960524,113.68,113.69896470960524,113.7486031669189,113.86,113.7486031669189,113.92835724776484,114.12,113.92835724776484,114.18818059878008,114.47,114.18818059878008,114.53807986144632,114.75,114.53807986144632,114.81791816355948,114.91,114.81791816355948,115.06464499719263,115.0,114.97765537200011,115.15845589732125,115.34,115.06733533836822
I041010,수영장이용료,A,0.2,비계절ETS,112.99949460884096,113.1,112.94358954967284,113.34663289566869,113.1,113.2880031888224,113.2806917841159,113.1,113.2806917841159,113.27409193368976,113.1,113.27409193368976,113.26807274320484,113.1,113.26807274320484,113.2625387986767,113.1,113.2625387986767,113.18570570833103,113.39,113.25740450814928,113.47596990910651,113.64,113.5500502047724,113.80161763088952,113.71,113.80161763088952,113.8684016255635,113.71,113.8684016255635,113.86357846775071,114.02,113.86357846775071,114.17671069256514,114.14,114.17671069256514
I041020,볼링장이용료,A,0.2,비계절ETS,107.68321087094431,108.38,107.79948389471556,108.41934300936502,108.44,108.4675104010644,108.50266560440654,108.64,108.54643346139042,108.74964888127693,108.68,108.74964888127693,108.7887873523954,108.82,108.7887873523954,108.92692092472755,108.98,108.92692092472755,109.09007293971617,109.01,109.09007293971617,109.11729189834976,109.0,109.11729189834976,109.0974818562064,109.24,109.0974818562064,109.33941962515485,109.53,109.33941962515485,109.64394713314653,109.69,109.64394713314653,109.8124612842646,109.78,109.8124612842646
I041030,헬스클럽이용료,A,1.5,비계절ETS,108.1291814627904,107.99,108.19535151495457,107.95044805182376,108.1,108.07615460802448,108.06970721467741,108.15,108.177116007363,108.15252196673958,108.27,108.22608941056204,108.34536205819391,108.26,108.34536205819391,108.33357628451272,108.19,108.33357628451272,108.25469481758392,108.82,108.25469481758392,108.89278514632964,108.86,108.89278514632964,108.95437811703972,108.6,108.95437811703972,108.68686838356211,108.74,108.68686838356211,108.8107082652223,108.85,108.8107082652223,108.92291910111136,109.06,108.92291910111136
I041040,골프연습장이용료,A,2.3,비계절ETS,104.9605244641542,104.95,104.9605244641542,104.91629627740579,104.62,104.94887990505931,104.57747872309992,104.68,104.6168431068674,104.61752972653069,104.69,104.65323498209376,104.6692998943295,104.65,104.6692998943295,104.6328945042078,104.65,104.6328945042078,104.63234601809972,104.59,104.63234601809972,104.57430015145898,104.43,104.57430015145898,104.41146052926966,104.39,104.41146052926966,104.36164280199677,104.14,104.36164280199677,104.0673374075828,103.95,104.11053179751904,103.84733184261736,104.02,103.90464942287257
I041050,골프장이용료,A,3.0,비계절ETS,118.59967271480846,118.36,118.59967271480846,118.49576522500917,119.78,118.49576522500917,119.93213763698824,119.78,119.93213763698824,119.9291857166281,119.78,119.9291857166281,119.92635172911328,118.71,119.92635172911328,118.67122113980716,118.71,118.83938840377144,118.77693680109122,118.77,118.8371869437231,118.85276349608587,120.27,118.8957650616092,120.41138185432898,121.4,120.41138185432898,121.55375975331934,121.84,121.55375975331934,121.99704875265608,122.05,121.99704875265608,122.20702293135189,120.76,122.20702293135189
I041060,당구장이용료,A,0.5,비계절ETS,107.67705794488526,107.89,107.67705794488526,107.9526029214846,107.95,107.9526029214846,108.0122214634161,108.0,108.0122214634161,108.06159978049809,108.06,108.06159978049809,108.1212520466118,108.06,108.1212520466118,108.11946398652688,108.55,108.11946398652688,108.6187738939088,108.69,108.6187738939088,108.76007671723754,108.81,108.76007671723754,108.8808671891156,108.72,108.8808671891156,108.78689149421712,108.77,108.78689149421712,108.83620162023792,108.93,108.83620162023792,108.99781603094112,109.04,108.99781603094112
I041070,노래방이용료,A,0.5,비계절ETS,123.05020290889908,122.91,123.05020290889908,123.10707044891495,122.91,123.10707044891495,123.01846987331922,122.91,123.07621531332488,122.98135397139026,122.91,123.04969783158862,122.92956033878608,122.91,123.02714204387716,122.90615664634016,123.45,123.0081076293248,123.60588525539096,123.56,123.60588525539096,123.70678456905767,123.08,123.70678456905767,123.07624966919398,122.9,123.1416329334504,122.85368036375404,122.96,122.926605390023,122.99063834050703,123.35,122.99063834050703,123.427838974478,123.5,123.427838974478
I041080,PC방이용료,A,0.3,비계절ETS,114.44525607724542,114.72,114.44525607724542,114.86203735095724,115.03,114.86203735095724,115.17569942876676,115.36,115.17569942876676,115.5099432281535,115.55,115.5099432281535,115.77649649169176,115.4,115.69967800097322,115.58625314639656,115.28,115.53887424842864,115.40974684680393,115.65,115.40974684680393,115.78529400874412,115.65,115.78529400874412,115.77990894544769,115.72,115.77990894544769,115.84678810384844,115.82,115.84678810384844,115.89061726514564,115.76,115.94464628057024,115.83561280729131,115.87,115.87813865067562
I041090,놀이시설이용료,A,2.3,비계절ETS,128.02761604860567,127.52,126.98656219446524,128.65019746495477,119.15,127.59643644387825,119.22200850371355,117.76,119.22200850371355,117.83095616077836,116.91,117.83095616077836,116.9801687641775,117.6,116.9801687641775,117.6701059069208,117.58,117.6701059069208,117.64971475165711,118.12,117.64971475165711,118.18958006121936,117.37,118.18958006121936,117.43886257595956,117.94,117.43886257595956,118.0087416617179,120.93,118.0087416617179,120.99968393327484,122.34,120.99968393327484,122.40992006801773,129.24,122.40992006801773
I041100,운동경기관람료,A,0.2,비계절ETS,127.74473783594648,127.32,127.74473783594648,127.7245250326638,126.98,127.7245250326638,127.24011701424062,129.4,127.35342028987203,129.8502187270489,129.88,129.8502187270489,130.3293017964022,129.88,130.3293017964022,130.3076488042177,129.88,130.3076488042177,130.28835191805058,129.88,130.28835191805058,130.27094944237095,130.6,130.27094944237095,131.00096898879443,132.26,131.00096898879443,132.70715200634433,133.35,132.70715200634433,133.82223995034363,133.35,133.82223995034363,133.7994592389934,133.35,133.7994592389934
I042010,영화관람료,A,1.0,비계절ETS,128.8103892994458,128.81,128.8103892994458,128.81031440682662,128.81,128.81031440682662,128.81025393472964,128.81,128.81025393472964,128.81020508718117,128.81,128.81020508718117,128.81016563732635,128.81,128.81016563732635,128.81013379461783,128.81,128.81013379461783,128.81010823057392,128.81,128.81010823057392,128.81008735171852,128.81,128.81008735171852,128.81007047536016,128.81,128.81007047536016,128.81005691709487,128.81,128.81005691709487,128.81004596936538,128.81,128.81004596936538,128.8100371257852,128.81,128.8100371257852
I042020,공연예술관람료,A,0.7,비계절ETS,112.07064837503178,112.39,112.48546244662816,111.94166584570878,112.39,112.48488475577668,111.9370363275455,112.39,112.48432087658448,112.40714381710035,112.39,112.48376125529028,112.4255007003653,112.39,112.48321200116663,112.42586758895713,111.65,112.4826547729684,111.63667520202682,111.65,111.76710481286828,111.60913635960304,112.81,111.74173020706851,112.86094812604745,112.81,112.86094812604745,112.89945225391776,115.97,112.89945225391776,115.95184646761898,115.97,115.95184646761898,116.05865794203248,115.97,116.05865794203248
I042030,관람시설이용료,A,0.6,비계절ETS,111.03021012868686,111.14,110.92290114799697,111.15666054005217,111.19,111.0523496702783,111.24253295146428,111.19,111.134429713675,111.21620341687787,111.19,111.1675681699886,111.18094695817658,111.35,111.18094695817658,111.39570041414039,111.35,111.28174988474296,111.3894541398326,111.35,111.32244869431844,111.38693054350371,111.51,111.3388798526217,111.49231456849475,109.67,111.44091689584708,110.38519014740476,111.48,110.38519014740476,111.03759140592572,111.48,111.03759140592572,111.30108754826404,111.64,111.30108754826404
I042040,독서실비,A,0.8,비계절ETS,99.65320526454488,99.35,99.65320526454488,99.26535657594015,99.46,99.4019741600231,99.4859382349808,99.57,99.4859382349808,99.59406871960458,99.68,99.59406871960458,99.7040047385162,99.75,99.7040047385162,99.77684463158674,99.96,99.77684463158674,99.97731060561452,100.18,99.97731060561452,100.2626055329309,100.17,100.1966196419635,100.25999707029001,100.03,100.20247572751664,100.0721042089964,99.77,100.0721042089964,99.81958036203524,99.84,99.81958036203524,99.86743886501051,98.84,99.86743886501051
I042050,문화강습료,A,0.9,비계절ETS,116.09678812507394,115.95,116.09678812507394,116.1504549641382,116.33,116.1504549641382,116.4906471114744,116.33,116.5358959744214,116.47158650082113,116.44,116.52745818433856,116.58321157801026,116.43,116.63337172193964,116.55453957807183,116.64,116.6152485894644,116.82519044079726,116.79,116.82519044079726,116.9730303027188,116.82,116.9730303027188,116.93072752840295,116.93,116.99674704977096,117.05140943418996,116.98,117.10351406309292,117.09256863319528,117.35,117.14827884997368,117.5245655817283,117.44,117.5245655817283
I042060,온라인콘텐츠이용료,A,8.0,비계절ETS,111.62586959617758,111.47,111.62586959617758,111.6227212000118,111.47,111.6227212000118,111.61520643522216,111.47,111.61520643522216,111.60756203108332,111.47,111.60756203108332,111.54153864253273,111.47,111.60044658672696,111.50918571461172,111.47,111.5938451229266,111.50316340914131,111.47,111.58772850635614,111.50125964367331,111.47,111.582010631906,111.50006756404116,111.47,111.57674749546328,111.49892807063357,111.47,111.5717621080798,111.49791089123887,111.47,111.56716493638476,111.49689360065193,111.47,111.5628194807636
I042080,사진서비스료,A,1.7,비계절ETS,118.32981801020172,119.46,118.1474535564758,120.08266405309018,120.82,119.81058738863148,121.83823766375306,118.72,121.48147103613516,118.80971963915528,121.14,118.80971963915528,121.54496277761064,121.16,121.31477044240016,121.4934276685842,121.6,121.4934276685842,121.92243840803584,122.34,121.92243840803584,122.68930937528698,122.44,122.68930937528698,122.80621425441733,122.79,122.80621425441733,123.1267645293736,123.03,123.1267645293736,123.35527845189016,123.71,123.35527845189016,124.03341833688935,125.9,124.03341833688935
I051010,유아용학습교재,A,0.3,비계절ETS,112.38918780485587,112.36,112.43577995586632,112.38899148093593,115.38,112.43525964788024,115.16999545735256,115.38,115.16999545735256,115.43444005535572,115.38,115.43444005535572,115.45709068552397,115.38,115.45709068552397,115.45870286807674,115.38,115.45870286807674,115.45836361447608,115.38,115.45836361447608,115.45785226186808,115.46,115.45785226186808,115.53012080958436,115.46,115.53012080958436,115.5006379697432,115.46,115.5362949992317,115.49854707330776,115.46,115.53638959718386,115.49816299518436,115.46,115.53593541022644
I051020,초등학교학습서,A,0.6,비계절ETS,109.13610572123314,109.09,109.2145298281896,109.13559069380813,109.09,109.21293136469318,109.13506892279104,109.09,109.21136254050302,109.1345482918332,109.09,109.20982325694374,109.13405055218034,109.63,109.20833527182572,109.71816832613692,109.63,109.71816832613692,109.74766870608929,110.78,109.74766870608929,110.83592385262638,111.32,110.83592385262638,111.4142116554674,111.32,111.4142116554674,111.44634636836768,111.32,111.44634636836768,111.44655184873976,111.32,111.44655184873976,111.44495593425452,111.32,111.44495593425452
I051030,중학교학습서,A,0.6,비계절ETS,102.70804586564256,102.68,102.75223061599108,102.70789287887585,103.72,102.751834467618,103.79193910498056,103.72,103.79193910498056,103.79154523547764,103.72,103.79154523547764,103.79115401311878,113.67,103.79115401311878,113.74538382256858,115.66,113.74538382256858,115.73588652688544,117.78,115.73588652688544,119.06920512024853,117.78,119.06920512024853,117.85601976124045,117.78,117.85601976124045,117.85560578449576,117.78,117.85560578449576,117.85519456762358,117.78,117.85519456762358,117.85478572260254,119.77,117.85478572260254
I051040,고등학교학습서,A,0.6,비계절ETS,135.9350574749358,135.49,135.9350574749358,136.046653022348,136.54,136.0894170839669,137.0969615092938,136.54,137.0969615092938,137.1385358647672,136.54,137.1385358647672,137.11220850073448,136.66,137.11220850073448,137.2015561874543,137.71,137.2015561874543,138.20602294030147,137.71,138.20602294030147,138.2514813135494,138.78,138.2514813135494,139.26975101663487,138.78,139.26975101663487,139.3189064869365,138.78,139.3189064869365,139.30031586140612,139.9,139.30031586140612,140.36154550547184,139.9,140.36154550547184
I051050,대학교재,A,0.2,비계절ETS,104.02462791804334,104.0,104.02462791804334,104.03961859246328,103.7,104.03961859246328,103.75611445916084,103.7,103.75611445916084,103.74072465762754,103.7,103.74072465762754,103.7397020571543,103.7,103.7397020571543,103.73944195287972,103.7,103.73944195287972,103.68520058395298,103.7,103.73922354768588,103.68352632383991,103.13,103.73900885053708,103.11274812053321,103.13,103.19516967303775,103.08282544519825,103.13,103.16615251909047,103.08143315043023,103.13,103.16430301046874,103.08151356468163,103.13,103.1638435200516
I051060,서적,A,1.5,비계절ETS,109.22557323343624,109.16,109.22557323343624,109.25226013311422,109.72,109.25226013311422,109.7825071474889,109.72,109.7825071474889,109.81819155699006,109.72,109.81819155699006,109.81844219992922,111.41,109.81844219992922,111.40788103069254,111.89,111.40788103069254,111.99401812113624,112.41,111.99401812113624,112.5324614384762,112.63,112.5324614384762,112.77592366245965,112.63,112.77592366245965,112.7843624513537,112.63,112.7843624513537,112.77794923520942,112.8,112.77794923520942,112.9372771271701,113.4,112.9372771271701
I052010,신문,A,0.4,비계절ETS,120.40120535954301,120.37,120.45036757877293,120.40103518340814,120.37,120.44992689487532,120.40086592355455,120.37,120.4494888723636,120.40069789357518,120.37,120.44905380621827,120.40053085342306,120.37,120.44862145006734,120.40036491149203,120.37,120.44819189511952,120.40019994614183,120.37,120.44776499588352,120.40003596822136,120.37,120.44734075967412,120.39987316640449,120.37,120.44691934433712,120.39971124340038,120.37,120.44650046853036,120.39955041260373,120.37,120.44608430396492,120.39939046921864,120.37,120.4456706459696
I053010,종이문구,A,0.5,비계절ETS,118.7925690144316,119.45,118.7925690144316,119.61083950868753,119.92,119.56959366144171,120.21179201444947,120.5,120.15576390248202,120.88349039246114,120.54,120.81536611035432,120.75856582725056,121.0,120.75856582725056,121.46888073880373,121.08,121.22779765986114,121.25196811495404,121.73,121.25196811495404,121.98720942834665,122.99,121.98720942834665,123.50738831696611,124.85,123.50738831696611,125.74957193527035,125.17,125.74957193527035,125.84706304016872,125.26,125.84706304016872,125.6391294469726,125.42,125.6391294469726
I053020,기타문구,A,0.1,비계절ETS,127.66637314222072,127.63,127.66637314222072,127.82332917168,127.62,127.82332917168,127.84581087793576,127.63,127.84581087793576,127.74280632311657,125.45,127.85707067760195,125.75711937936241,125.07,126.11057371189318,125.1341770284363,127.28,125.44440047551792,126.88570507390817,127.54,127.09246087959312,127.62980487990797,127.46,127.62980487990797,127.6708743360144,127.98,127.6708743360144,128.0950519987209,128.46,128.0950519987209,128.56365527574653,129.88,128.56365527574653,130.20773827007065,130.54,129.79736305462075
I053030,필기구,A,0.4,비계절ETS,116.07195548271969,116.14,116.00849565824416,116.21015013769647,116.07,116.16506028734382,116.18154127482407,115.74,116.12600302591224,115.81176310445524,116.41,115.81176310445524,116.32440715400068,114.88,116.32440715400068,115.09649105519118,116.53,115.09649105519118,116.25114168059676,116.61,116.25114168059676,116.62139024205052,116.91,116.62139024205052,116.95332667685902,117.36,116.95332667685902,117.56560695635419,117.78,117.40145894766952,117.98867728205852,117.72,117.8464988576953,118.13557229475077,117.93,117.861603040757
I053040,회화용구,A,0.2,비계절ETS,117.24475883641183,117.44,117.24475883641183,117.6689282197113,117.58,117.6689282197113,117.805359023647,117.88,117.805359023647,118.10625028784068,117.73,118.10625028784068,117.94503759831586,117.73,117.94503759831586,117.93835711110756,117.93,117.93835711110756,118.1371030164639,117.42,118.1371030164639,117.47480102471067,117.9,117.6079045504193,118.09421607070236,118.42,118.09421607070236,118.62141704167216,118.45,118.62141704167216,118.64608291392484,118.65,118.64608291392484,118.84520069536484,118.61,118.84520069536484
I061010,국내단체여행비,A,2.0,비계절ETS,121.40289928764976,129.24,121.40289928764976,126.17750101776365,111.83,126.17750101776365,117.76323752210114,125.69,117.76323752210114,122.41757411877988,115.6,122.41757411877988,118.55904180940452,115.7,118.55904180940452,116.96001407787077,109.38,116.96001407787077,112.60680897712211,126.74,112.60680897712211,120.6720187814748,115.77,120.6720187814748,117.96498034450782,127.23,117.96498034450782,123.16483487290571,128.62,123.16483487290571,126.30053257803816,128.85,126.30053257803816,127.80043450106348,135.96,127.80043450106348
